<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20240122,131.5,132.73,131.25,132.55,1512300
AA,D,20240122,26.87,27.8552,26.77,27.62,5793800
AAC.T,D,20240122,0.1561,0.1561,0.1561,0.1561,8100
AACT,D,20240122,10.5,10.5,10.48,10.48,5200
AAN,D,20240122,10.3,10.63,10.24,10.59,267800
AAP,D,20240122,64.25,65.7,63.5,65.44,1751200
AAT,D,20240122,23.17,23.64,23.17,23.52,483600
AB,D,20240122,33.61,33.99,33.38,33.65,341800
ABBV,D,20240122,164.44,165.45,163.76,165.39,4864000
ABEV,D,20240122,2.67,2.7,2.63,2.65,9289900
ABG,D,20240122,206.31,209.325,204.76,207.57,127700
ABM,D,20240122,42.09,42.61,41.97,42.41,442600
ABR,D,20240122,14.74,14.89,13.85,14.1,7071100
ABR-D,D,20240122,17.78,17.92,17.58,17.74,21600
ABR-E,D,20240122,17.68,17.6862,17.4,17.4095,6900
ABR-F,D,20240122,18.7,18.75,18.55,18.67,26900
ABT,D,20240122,114.93,115.64,114.14,114.19,5062400
AC,D,20240122,34.08,34.68,34.08,34.67,5800
ACA,D,20240122,79.99,80.24,79.215,79.76,307500
ACCO,D,20240122,5.93,6.16,5.905,6.14,406100
ACEL,D,20240122,10.16,10.295,10.095,10.15,200300
ACH.W,D,20240122,0.96,1.18,0.95,0.96,14800
ACHR,D,20240122,5.45,5.85,5.15,5.31,10536100
ACI,D,20240122,22.01,22.01,21.815,21.92,3287000
ACM,D,20240122,88.51,89.11,88.415,88.78,456300
ACN,D,20240122,364,368.65,363.5,367.21,2302400
ACP,D,20240122,6.87,6.92,6.86,6.88,580000
ACP-A,D,20240122,22.39,22.4,22.1,22.4,2200
ACR,D,20240122,9.8,10.065,9.7109,9.96,40600
ACR-C,D,20240122,23.9,23.9,23.68,23.85,7700
ACR-D,D,20240122,21.9,22.11,21.9,22.11,1200
ACRE,D,20240122,10.16,10.2187,10.04,10.17,357800
ACV,D,20240122,21.5,21.88,21.39,21.51,48200
ADC,D,20240122,62,62.37,60.77,61.16,2058100
