<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231110,0.9492,0.9492,0.8549,0.8549,5300
AACIW,D,20231110,0.045,0.0579,0.0151,0.0579,10300
AADI,D,20231110,4.57,4.675,4.401,4.59,50900
AADR,D,20231110,49.3001,49.86,49.3001,49.86,1700
AAL,D,20231110,11.67,11.85,11.51,11.8,31082000
AAME,D,20231110,1.6,1.71,1.55,1.6,15900
AAOI,D,20231110,9.29,9.88,8.36,9.365,3479600
AAON,D,20231110,57.79,58.98,57.3485,58.71,404300
AAPB,D,20231110,25.55,26.179,25.4701,26.15,112000
AAPD,D,20231110,21.22,21.2518,20.9,20.92,135400
AAPL,D,20231110,183.97,186.565,183.53,186.4,66177900
AAPU,D,20231110,26,26.6,25.985,26.56,170700
AAXJ,D,20231110,63.51,63.9,63.37,63.86,354400
ABAT,D,20231110,4.4,4.4,4.11,4.15,271800
ABCB,D,20231110,39.44,39.745,38.705,39.45,244800
ABCL,D,20231110,4.07,4.08,3.89,4.04,1136200
ABCM,D,20231110,23.1,23.13,23.0525,23.12,3566600
ABEO,D,20231110,3.89,4.1299,3.7754,4.09,156600
ABIO,D,20231110,1.81,1.85,1.76,1.7928,26700
ABL,D,20231110,6.87,6.975,6.66,6.83,7000
ABLLW,D,20231110,0.33,0.33,0.3225,0.33,13000
ABLV,D,20231110,1.72,1.73,1.6,1.68,14500
ABNB,D,20231110,114.53,118.54,114.17,118.15,4775300
ABOS,D,20231110,1.87,1.93,1.8101,1.9,526600
ABSI,D,20231110,1.29,1.29,1.18,1.27,192300
ABUS,D,20231110,1.83,1.83,1.73,1.77,379400
ABVC,D,20231110,1.06,1.13,1.04,1.06,264200
ABVX,D,20231110,10.33,10.33,9.82,10,542800
ACAB,D,20231110,10.59,10.59,10.59,10.59,1000
ACABW,D,20231110,0.0704,0.0749,0.0635,0.0635,3400
ACAC,D,20231110,10.95,10.95,10.95,10.95,2100
ACACU,D,20231110,10.97,10.99,10.97,10.99,300
ACAD,D,20231110,22.18,22.39,21.58,22.2,1435400
ACAH,D,20231110,10.495,10.81,10.495,10.81,6900
ACAHW,D,20231110,0.0301,0.0301,0.0301,0.0301,400
ACB,D,20231110,0.511,0.52,0.4611,0.47,17047400
ACCD,D,20231110,6.99,7.09,6.83,7.06,420000
ACDC,D,20231110,8.11,8.17,7.75,7.98,676100
ACET,D,20231110,1.27,1.27,1.2,1.2,206100
ACGL,D,20231110,85.1,86.14,84.67,85.95,2070100
ACGLN,D,20231110,18.48,18.49,18.19,18.49,20000
ACGLO,D,20231110,21.4,21.65,21.3728,21.64,9400
ACHC,D,20231110,72.22,73.705,71.73,73.11,491600
ACHL,D,20231110,0.8735,0.8735,0.774,0.8,114900
ACHV,D,20231110,4.21,4.36,4.07,4.11,36200
ACIC,D,20231110,7.43,7.54,7.3,7.35,553500
ACIU,D,20231110,2.93,2.96,2.9,2.9,45100
ACIW,D,20231110,26.11,26.57,25.68,26.1,21710800
ACLS,D,20231110,126,132.318,125.56,131.31,741300
ACLX,D,20231110,44.6,45.785,43.5029,45.51,691200
ACMR,D,20231110,16.56,17.11,16,17.03,936200
ACNB,D,20231110,34.99,35.43,34.99,35.3,7900
ACNT,D,20231110,8.34,8.34,8.34,8.34,600
ACON,D,20231110,0.354,0.354,0.2918,0.3399,4300
ACOR,D,20231110,9.94,9.945,9.94,9.94,900
ACRS,D,20231110,4.85,5,4.71,4.755,885000
ACRV,D,20231110,4.79,5.1662,4.105,4.375,26200
ACRX,D,20231110,0.46,0.48,0.4434,0.463,68800
ACST,D,20231110,2.27,2.27,2.18,2.2237,10200
ACT,D,20231110,27.6,27.98,27.6,27.67,687200
ACTG,D,20231110,3.63,3.67,3.545,3.63,261600
ACVA,D,20231110,14.07,14.225,13.901,14.03,532200
ACWI,D,20231110,93.48,94.36,93.09,94.31,2003700
ACWX,D,20231110,47.01,47.33,46.78,47.33,1141300
ACXP,D,20231110,3.73,3.86,3.52,3.85,244400
ADAG,D,20231110,1.47,1.47,1.36,1.44,5500
ADAP,D,20231110,0.54,0.54,0.47,0.4701,623700
ADBE,D,20231110,580.49,598.135,576.005,597.22,3064500
ADD,D,20231110,0.219,0.2309,0.215,0.2151,92600
ADEA,D,20231110,9.04,9.39,8.98,9.27,438900
ADES,D,20231110,2.08,2.11,1.9518,2.06,68700
ADI,D,20231110,169.28,172.99,167.835,172.32,3671000
ADIL,D,20231110,2.09,2.16,2,2.16,24000
ADMA,D,20231110,3.84,3.92,3.68,3.77,1758200
ADN,D,20231110,0.44,0.4699,0.3972,0.42,104500
ADNWW,D,20231110,0.0479,0.048,0.0406,0.048,8700
ADP,D,20231110,228.12,229.19,226.34,228.49,1429500
ADPT,D,20231110,3.83,3.84,2.605,3.51,6430300
ADSE,D,20231110,6.5,6.5,6.41,6.49,10700
ADSEW,D,20231110,0.707,0.82,0.707,0.71,400
ADSK,D,20231110,205.26,211.05,203.715,210.58,1014800
ADTH,D,20231110,1.23,1.23,1.16,1.18,39400
ADTN,D,20231110,5.01,5.47,4.91,5.43,1283400
ADTX,D,20231110,4.56,4.56,4.08,4.17,72900
ADUS,D,20231110,82.52,83.12,81.51,82.36,79000
ADV,D,20231110,1.94,2,1.85,1.98,789200
ADVM,D,20231110,0.8719,0.98,0.8719,0.9365,130400
ADVWW,D,20231110,0.0675,0.1174,0.0675,0.1174,1400
ADXN,D,20231110,5.3,5.9553,5.1,5.621,26600
AEAE,D,20231110,10.65,10.68,10.65,10.66,9400
AEHL,D,20231110,1.69,1.6999,1.56,1.6145,12500
AEHR,D,20231110,23.4,24.87,23.23,24.5,839700
AEI,D,20231110,1.26,1.2862,1.16,1.1995,31200
AEIS,D,20231110,85.87,89.58,85.3,89.45,249500
AEMD,D,20231110,1.76,1.795,1.7,1.72,4600
AENT,D,20231110,1.02,1.155,0.99,1.1,14600
AEP,D,20231110,77.78,78.12,77.13,77.7,3479200
AERT,D,20231110,1.85,1.95,1.5,1.67,1071000
AERTW,D,20231110,0.12,0.135,0.11,0.12,37800
AEY,D,20231110,0.26,0.28,0.26,0.26,118800
AEYE,D,20231110,4.07,4.48,4.07,4.17,9100
AEZS,D,20231110,1.5,1.52,1.45,1.45,2300
AFBI,D,20231110,14.2399,14.2399,14.07,14.07,1400
AFCG,D,20231110,10.95,11.0245,10.77,10.88,162900
AFIB,D,20231110,0.2301,0.2407,0.1875,0.22,784900
AFMD,D,20231110,0.3533,0.3533,0.315,0.3179,661400
AFRI,D,20231110,11.11,11.15,11.03,11.13,7300
AFRIW,D,20231110,0.9913,1.19,0.9913,1.19,3400
AFRM,D,20231110,24.7,24.75,21.87,22.43,27862100
AFYA,D,20231110,17.2,17.5,16.83,17.44,104200
AGAE,D,20231110,0.76,0.8433,0.76,0.8416,56700
AGBA,D,20231110,0.4445,0.4804,0.435,0.4717,42700
AGBAW,D,20231110,0.0148,0.0171,0.0148,0.0171,3000
AGEN,D,20231110,0.7621,0.7795,0.6134,0.6501,11275000
AGFY,D,20231110,1.5,1.79,1.42,1.79,23600
AGIL,D,20231110,0.09,0.09,0.0802,0.0862,557400
AGIO,D,20231110,21.41,22.41,21.04,21.14,917900
AGLE,D,20231110,9.23,9.49,8.43,9.49,48200
AGMH,D,20231110,1.5357,1.5357,1.5357,1.5357,300
AGNC,D,20231110,8.35,8.42,8.25,8.4,12512600
AGNCL,D,20231110,21.025,21.025,20.56,20.59,16700
AGNCM,D,20231110,22.67,22.81,22.63,22.74,4800
AGNCN,D,20231110,24.87,25.03,24.84,25.03,13800
AGNCO,D,20231110,22.43,22.46,22.301,22.42,7400
AGNCP,D,20231110,20.5301,20.8,20.5301,20.74,22500
AGNG,D,20231110,25.2,25.4,25.2,25.4,2000
AGRI,D,20231110,1.15,1.2,1,1.06,217900
AGRX,D,20231110,2.12,2.1388,1.95,2,28800
AGYS,D,20231110,84.2,86.83,83.2824,86.79,184200
AGZD,D,20231110,22.26,22.4179,22.21,22.29,11400
AHCO,D,20231110,6.72,6.965,6.515,6.88,1450800
AHG,D,20231110,1,1.07,1,1.06,14400
AHI,D,20231110,1.88,1.9294,1.75,1.86,31400
