<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20240104,1.14,1.1499,1.09,1.09,5600
AACI,D,20240104,10.84,10.84,10.84,10.84,12000
AADI,D,20240104,1.99,1.99,1.84,1.84,686800
AADR,D,20240104,55.0435,55.0435,54.6588,54.81,900
AAGR,D,20240104,1.13,1.2,1.04,1.1,417200
AAGRW,D,20240104,0.0198,0.02,0.018,0.0191,12200
AAL,D,20240104,13.01,13.25,12.95,13.09,29105700
AAME,D,20240104,2.42,2.45,2.4,2.44,5000
AAOI,D,20240104,17.5,18.56,17.38,18.53,2066200
AAON,D,20240104,72.89,74.2,72.5,73.74,394600
AAPB,D,20240104,20.76,20.95,20.5299,20.74,54600
AAPD,D,20240104,21.33,21.461,21.22,21.34,495600
AAPL,D,20240104,182.15,183.0872,180.88,181.91,71983500
AAPU,D,20240104,25.18,25.3467,24.89,25.1,183300
AAXJ,D,20240104,65.1,65.2203,64.83,64.84,963400
ABAT,D,20240104,4.25,4.33,4.11,4.25,427400
ABCB,D,20240104,50.28,50.85,49.84,50.44,442100
ABCL,D,20240104,5.67,5.995,5.56,5.94,1124900
ABCS,D,20240104,24.9517,24.97,24.7947,24.7947,22200
ABEO,D,20240104,5.83,5.94,5.695,5.76,238800
ABIO,D,20240104,1.65,1.67,1.63,1.64,27400
ABL,D,20240104,10.41,10.65,10.26,10.61,32000
ABLLL,D,20240104,25.56,25.56,25.56,25.56,200
ABLLW,D,20240104,0.83,0.85,0.8,0.84,29900
ABLV,D,20240104,2.491,2.745,2.491,2.59,900
ABNB,D,20240104,132.86,137.0344,132.5,133.72,4056800
ABOS,D,20240104,3.94,4.3,3.8398,4.02,598500
ABSI,D,20240104,3.55,3.9899,3.48,3.72,1455800
ABTS,D,20240104,1.2,1.27,1.18,1.2399,92400
ABUS,D,20240104,2.52,2.53,2.455,2.5,506900
ABVC,D,20240104,1.85,1.85,1.41,1.41,5576300
ABVX,D,20240104,10.91,10.91,10.7,10.75,208600
ACAC,D,20240104,11.14,11.14,11.14,11.14,200
ACAD,D,20240104,29.74,30.04,29.135,29.95,1554600
