<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20230915,114.43,121.92,113.43,115.91,6889600
AA,D,20230915,29.89,29.89,28.8,28.85,8716000
AAC,D,20230915,10.73,10.73,10.71,10.71,19400
AAC.W,D,20230915,0.79,0.79,0.75,0.75,7100
AACT,D,20230915,10.24,10.25,10.24,10.25,14000
AAI-B,D,20230915,19.7511,19.7511,19.7511,19.7511,1000
AAI-C,D,20230915,23.88,24.65,23.72,23.92,5500
AAIC,D,20230915,4.58,4.61,4.58,4.59,160200
AAM-A,D,20230915,25.02,25.05,25,25.05,23700
AAM-B,D,20230915,25.05,25.07,25,25.07,20300
AAN,D,20230915,9.92,10.37,9.69,9.75,9135700
AAP,D,20230915,61.01,61.1,58.86,59.82,4467200
AAT,D,20230915,20.65,20.765,20.35,20.57,1656400
AB,D,20230915,32.33,32.95,31.96,32.94,513200
ABBV,D,20230915,152.78,154.7,151.93,152.12,8868200
ABEV,D,20230915,2.75,2.77,2.72,2.73,19021000
ABG,D,20230915,233.55,235,222.98,225.13,812800
ABM,D,20230915,41.21,41.7,40.4,40.55,1749900
ABR,D,20230915,15.87,16.06,15.73,16.03,4095200
ABR-D,D,20230915,18.86,18.93,18.715,18.8699,5300
ABR-E,D,20230915,18.5,19.09,18.488,19.09,1400
ABR-F,D,20230915,20.6,20.6499,20.31,20.31,5900
ABT,D,20230915,102.85,102.89,101.48,101.74,8303300
AC,D,20230915,37,37.1,36.4,36.4,14500
ACA,D,20230915,74.71,74.88,73.485,74.75,633500
ACCO,D,20230915,5.72,5.79,5.63,5.65,1498600
ACEL,D,20230915,11.09,11.09,10.62,10.76,812900
ACH.W,D,20230915,1.58,1.76,1.52,1.655,42300
ACHR,D,20230915,6.64,6.69,6.13,6.45,19090300
ACI,D,20230915,23.48,23.65,23.48,23.54,17073000
ACM,D,20230915,83.52,84.48,83.09,83.93,1749800
ACN,D,20230915,316.23,316.69,311.46,312.53,3339200
ACP,D,20230915,7.07,7.1,7.05,7.06,127600
ACP-A,D,20230915,23.9,23.9,22.9781,22.9781,2400
ACR,D,20230915,8.19,8.3,8.13,8.3,9100
ACR-C,D,20230915,22.21,22.22,22.2,22.2,4800
ACR-D,D,20230915,19.56,19.56,19.29,19.45,3500
