<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20230718,118.38,119.79,118,119.56,1362700
AA,D,20230718,35.31,35.72,34.62,35.04,4661600
AAC,D,20230718,10.58,10.6,10.57,10.57,89900
AAC.S,D,20230718,10.2901,10.2901,10.2901,10.2901,100
AAC.T,D,20230718,0.2675,0.2675,0.26,0.26,7200
AAC.W,D,20230718,0.8,0.813,0.8,0.8001,53800
AAI-B,D,20230718,19.08,19.15,19.01,19.01,900
AAI-C,D,20230718,23.1,23.1002,23.05,23.05,2300
AAIC,D,20230718,4.6,4.77,4.6,4.75,254900
AAIN,D,20230718,23.75,23.77,23.68,23.77,1200
AAM-A,D,20230718,22.6,23,22.6,22.98,9600
AAM-B,D,20230718,22.57,22.93,22.53,22.93,17300
AAN,D,20230718,15.04,15.46,15.04,15.31,182800
AAP,D,20230718,69.88,71.2,68.96,69.31,1815400
AAT,D,20230718,20.94,21.75,20.83,21.63,518600
AB,D,20230718,33.79,34.325,33.79,34.09,177100
ABBV,D,20230718,134.8,137.9,134.71,136.58,5393000
ABC,D,20230718,192.33,193.4,192.06,192.39,925400
ABEV,D,20230718,3.04,3.08,3.01,3.02,20834400
ABG,D,20230718,244.43,248.705,244.43,247.42,137500
ABM,D,20230718,42.39,43.33,42.39,42.81,452700
ABR,D,20230718,16.08,16.52,16.07,16.32,2577100
ABR-D,D,20230718,18.4,18.7,18.4,18.69,11600
ABR-E,D,20230718,18.3,18.36,18.17,18.31,20600
ABR-F,D,20230718,20.3,20.46,20.11,20.46,15300
ABT,D,20230718,106.81,107.19,105.96,106.95,3913900
AC,D,20230718,36.35,36.5043,36.35,36.35,1800
ACA,D,20230718,76.47,77.415,76.47,77.01,146300
ACCO,D,20230718,5.64,5.74,5.615,5.67,257400
ACEL,D,20230718,11.03,11.34,11.025,11.33,333400
ACH.W,D,20230718,1.25,1.36,1.25,1.3,26200
ACHR,D,20230718,5.27,5.58,5.11,5.27,6835300
ACI,D,20230718,22,22.1,21.92,21.95,1974000
ACM,D,20230718,87.43,88.65,87.18,88.32,474800
ACN,D,20230718,319.52,322.74,319.4,322.43,1574400
ACP,D,20230718,6.94,6.95,6.92,6.93,333900
ACP-A,D,20230718,23.68,24.2999,23.24,23.24,14700
ACR,D,20230718,8.85,9.07,8.85,9.04,11800
ACR-C,D,20230718,21.75,21.85,21.68,21.85,6700
ACR-D,D,20230718,20.1,20.46,20.08,20.11,8000
ACR.W,D,20230718,0.0893,0.1,0.0893,0.092,4700
ACRE,D,20230718,10.73,11,10.73,10.97,896500
ACV,D,20230718,20.1,20.299,20.1,20.18,36100
ADC,D,20230718,65.7,65.84,65.27,65.48,764800
ADC-A,D,20230718,17.25,17.442,17.25,17.32,8400
