<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231027,1.05,1.05,0.9546,0.96,10300
AACI,D,20231027,10.71,10.71,10.65,10.65,700
AADI,D,20231027,4.22,4.39,4.215,4.25,81200
AADR,D,20231027,47.2449,47.2449,47.2449,47.2449,100
AAL,D,20231027,11.18,11.23,10.88,10.92,39890700
AAME,D,20231027,1.88,1.88,1.88,1.88,300
AAOI,D,20231027,7.1,7.32,6.89,7.04,897500
AAON,D,20231027,53.74,54.23,53.03,53.74,343000
AAPB,D,20231027,21.76,22.095,21.6715,21.98,13700
AAPD,D,20231027,23.29,23.37,23.0999,23.19,218700
AAPL,D,20231027,166.91,168.96,166.83,168.22,58499100
AAPU,D,20231027,22.55,22.9418,22.54,22.84,52900
AAXJ,D,20231027,61.78,61.9,61.19,61.27,630400
ABAT,D,20231027,4.08,4.25,3.33,4.24,865100
ABCB,D,20231027,36.91,37.2,35.08,35.94,698300
ABCL,D,20231027,4.15,4.16,3.91,3.91,1554800
ABCM,D,20231027,22.92,22.97,22.73,22.9,3101300
ABEO,D,20231027,3.85,3.91,3.71,3.71,47500
ABIO,D,20231027,1.97,1.975,1.82,1.87,56600
ABL,D,20231027,6,6.16,6,6.155,4400
ABLLW,D,20231027,0.32,0.33,0.26,0.33,24100
ABLV,D,20231027,2.51,2.51,2.45,2.49,8000
ABNB,D,20231027,116.21,116.745,113.235,114.09,5201500
ABOS,D,20231027,3.3,3.5899,2.4,2.42,835200
ABSI,D,20231027,1.17,1.27,1.15,1.22,431400
ABUS,D,20231027,1.77,1.77,1.7,1.73,530500
ABVC,D,20231027,1.49,1.6,1.3,1.38,16300600
ABVX,D,20231027,9.19,9.4,9,9.28,150100
ACAB,D,20231027,10.6,10.6,10.6,10.6,10700
ACAC,D,20231027,10.9756,10.9756,10.9756,10.9756,600
ACACU,D,20231027,11.1,11.1,10.97,10.98,700
ACAD,D,20231027,22.57,22.685,21.65,21.76,1212300
ACAH,D,20231027,11.29,11.29,10.48,10.48,5900
ACAHU,D,20231027,11.36,11.41,10.8,10.8,2100
ACAX,D,20231027,10.5,10.5,10.5,10.5,100
ACB,D,20231027,0.4287,0.4378,0.42,0.4357,3937800
ACBA,D,20231027,11.6,11.6212,11.6,11.6201,29000
ACCD,D,20231027,6.65,6.65,6.4006,6.56,462900
ACDC,D,20231027,9.23,9.45,8.98,9.41,350200
ACDCW,D,20231027,0.0045,0.0045,0.0045,0.0045,900
ACER,D,20231027,0.8152,0.845,0.798,0.845,61600
ACET,D,20231027,1.28,1.34,1.21,1.26,317800
ACGL,D,20231027,82.07,82.2,81.01,81.36,1360300
ACGLN,D,20231027,17.31,17.33,17,17.15,30600
ACGLO,D,20231027,20.3628,20.5099,20.04,20.09,51100
ACHC,D,20231027,72.16,72.42,70.2,72.03,700300
ACHL,D,20231027,0.865,0.8979,0.852,0.8897,34900
ACHV,D,20231027,3.96,4,3.8582,3.92,35100
ACIC,D,20231027,7.36,7.36,7.07,7.32,296100
ACIU,D,20231027,2.69,2.9,2.51,2.71,42100
ACIW,D,20231027,20.27,20.29,19.56,19.75,511000
ACLS,D,20231027,140.72,141.99,137.23,138.04,537200
ACLX,D,20231027,32.17,32.27,30.88,31.75,968700
ACMR,D,20231027,17.29,17.51,13.5,13.71,6163000
ACNB,D,20231027,32.79,32.89,32.45,32.45,7800
ACNT,D,20231027,8.37,8.7299,8.37,8.68,3400
ACON,D,20231027,0.3579,0.3817,0.3251,0.3251,71400
ACOR,D,20231027,9.9,9.99,9.5304,9.56,3800
ACRS,D,20231027,4.61,4.78,4.33,4.42,2507200
ACRV,D,20231027,5.4,5.401,4.9605,5.02,20700
ACRX,D,20231027,0.5388,0.5388,0.4966,0.4966,85800
ACST,D,20231027,2.42,2.49,2.316,2.4,6800
ACT,D,20231027,27,27,26.675,26.85,117800
ACTG,D,20231027,3.55,3.555,3.52,3.54,116600
ACVA,D,20231027,13.44,13.5,12.92,13.08,703400
ACWI,D,20231027,89.42,89.465,88.335,88.59,2660000
ACWX,D,20231027,45.44,45.45,44.89,44.98,2334000
ACXP,D,20231027,4.76,5.6,4.61,5.38,659200
ADAG,D,20231027,1.3537,1.3644,1.3537,1.36,1100
ADAP,D,20231027,0.5688,0.5805,0.54,0.55,228000
ADBE,D,20231027,517.5,519.8556,506.915,508.12,2985500
ADD,D,20231027,0.26,0.279,0.26,0.262,56100
ADEA,D,20231027,8.21,8.28,8.11,8.27,490600
ADES,D,20231027,1.72,1.74,1.68,1.72,4600
ADI,D,20231027,161.48,162.49,159.8,160.57,2168900
ADIL,D,20231027,2.09,2.09,1.97,2.03,6600
ADMA,D,20231027,3.3,3.32,3.23,3.31,2319300
ADN,D,20231027,0.38,0.389,0.365,0.37,143500
ADNWW,D,20231027,0.0378,0.0396,0.0351,0.0352,39600
ADOC,D,20231027,11.46,11.51,11.46,11.51,14900
ADOCR,D,20231027,0.09,0.09,0.09,0.09,1800
ADP,D,20231027,218.33,218.58,213.9,214.84,2070100
ADPT,D,20231027,4.46,4.46,4.02,4.25,2113900
ADSE,D,20231027,6.42,6.57,6.42,6.57,13200
ADSK,D,20231027,196.25,197.11,192.88,195.15,1157400
ADTH,D,20231027,1.14,1.18,1.14,1.18,41700
ADTN,D,20231027,6.64,6.72,6.36,6.38,709200
ADTX,D,20231027,7.08,7.5306,7,7.14,9800
ADUS,D,20231027,81.06,82.19,80.56,81.93,75000
ADV,D,20231027,2.38,2.38,2.13,2.16,271100
ADVM,D,20231027,1.02,1.02,0.91,0.9499,70600
ADVWW,D,20231027,0.1553,0.1699,0.1275,0.1699,3100
ADXN,D,20231027,6.57,6.8599,6.1701,6.38,1400
AEAEW,D,20231027,0.07,0.0762,0.07,0.07,26100
AEHL,D,20231027,2.8,2.9382,2.49,2.58,20000
AEHR,D,20231027,31.68,32.235,29.36,29.79,856900
AEI,D,20231027,1.32,1.3366,1.297,1.297,3500
AEIS,D,20231027,88.66,89.33,87.03,87.83,267800
AEMD,D,20231027,1.48,1.5,1.43,1.47,4400
AENT,D,20231027,1.24,1.26,1.1086,1.25,8800
AENTW,D,20231027,0.0123,0.0123,0.0123,0.0123,700
AEP,D,20231027,75.5,76,74.67,74.93,2876300
AEY,D,20231027,0.3,0.3,0.2192,0.2652,231600
AEYE,D,20231027,4.25,4.29,3.84,3.95,61200
AEZS,D,20231027,1.45,1.5378,1.45,1.5199,11400
AFAR,D,20231027,10.7792,10.7792,10.7792,10.7792,800
AFBI,D,20231027,14.205,14.275,14.01,14.1501,9800
AFCG,D,20231027,10.72,10.77,10.5001,10.62,95900
AFIB,D,20231027,0.521,0.5401,0.4995,0.5,99200
AFMD,D,20231027,0.338,0.3451,0.2235,0.3173,844700
AFRI,D,20231027,11.3175,11.3175,10.5,10.72,35300
AFRIW,D,20231027,1.18,1.19,1.095,1.19,55200
AFRM,D,20231027,17.64,17.78,16.8,16.93,12059400
AFYA,D,20231027,16.28,16.44,15.98,16.01,269000
AGAE,D,20231027,0.825,0.8348,0.825,0.8301,9700
AGBA,D,20231027,0.4551,0.4551,0.424,0.4376,58100
AGEN,D,20231027,0.8449,0.85,0.7739,0.7826,5871700
AGFY,D,20231027,1.46,1.52,1.37,1.38,14900
AGIL,D,20231027,0.1327,0.137,0.125,0.1272,883100
AGILW,D,20231027,0.0036,0.005,0.0036,0.0049,4800
AGIO,D,20231027,20.59,20.88,19.795,19.97,524000
AGLE,D,20231027,11.28,11.28,10.575,10.66,7800
AGNC,D,20231027,7.18,7.23,7,7,22024400
AGNCL,D,20231027,20.2001,20.6399,19.8,19.91,40500
AGNCM,D,20231027,21.55,21.61,20.96,20.96,47900
AGNCN,D,20231027,24.34,24.34,23.72,23.84,133400
AGNCO,D,20231027,21.75,21.75,21.08,21.24,83200
AGNCP,D,20231027,20.27,20.33,19.85,19.9,95900
AGNG,D,20231027,24.84,24.84,24.41,24.49,5800
AGRI,D,20231027,1.84,2,1.79,1.97,56800
AGRIW,D,20231027,0.0126,0.0126,0.0125,0.0125,1000
AGRX,D,20231027,1.81,1.81,1.75,1.75,29700
AGYS,D,20231027,79.49,81.17,79.2,80.46,90300
AGZD,D,20231027,22.09,22.14,21.95,22.02,262200
AHCO,D,20231027,7.5,7.74,7.3,7.4,1232600
AHG,D,20231027,1.38,1.42,1.28,1.38,24000
AHI,D,20231027,2,2,1.91,1.96,21300
AIA,D,20231027,54.4,54.45,53.7501,53.82,17000
AIH,D,20231027,0.4866,0.5793,0.4866,0.5787,6900
AIHS,D,20231027,0.3821,0.3821,0.3412,0.3699,1400
AIMBU,D,20231027,10.7,10.72,10.7,10.72,1900
AIMD,D,20231027,0.62,0.62,0.62,0.62,1400
AIP,D,20231027,5.35,5.51,5.3,5.37,52100
AIQ,D,20231027,25.85,25.93,25.61,25.67,237500
AIRE,D,20231027,48.66,48.66,21.83,23.17,89600
AIRG,D,20231027,3.33,3.39,3.27,3.31,13100
AIRR,D,20231027,47.48,47.48,46.735,46.98,269200
AIRS,D,20231027,6.43,7.07,6.08,6.15,64000
AIRT,D,20231027,23.11,23.11,23.11,23.11,300
AIXI,D,20231027,1.65,1.65,1.52,1.56,39200
