<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230721,1.44,1.44,1.385,1.3899,6200
AACI,D,20230721,10.52,10.5874,10.5,10.51,142800
AACIW,D,20230721,0.064,0.075,0.064,0.0701,3900
AADI,D,20230721,5.92,5.98,5.84,5.95,149200
AADR,D,20230721,51.48,51.525,51.38,51.45,3800
AAL,D,20230721,17.5,17.67,17.1,17.42,28617400
AAME,D,20230721,1.85,1.88,1.85,1.85,3400
AAOI,D,20230721,8.45,8.88,7.745,7.91,2452400
AAON,D,20230721,103,103.57,100.79,101.04,205800
AAPB,D,20230721,29.23,29.2344,28.451,28.57,10000
AAPD,D,20230721,20.11,20.385,20.04,20.35,108100
AAPL,D,20230721,194.1,194.97,191.23,191.94,71951600
AAPU,D,20230721,29.05,29.24,28.42,28.57,79400
AAXJ,D,20230721,67.62,67.85,67.395,67.45,343600
ABCB,D,20230721,40.19,40.2,39.18,39.76,469300
ABCL,D,20230721,7.76,7.86,7.53,7.85,1531500
ABCM,D,20230721,23.5,24.04,23.3238,23.89,4257100
ABEO,D,20230721,3.75,3.79,3.6512,3.73,78100
ABIO,D,20230721,2.03,2.0699,2.02,2.04,10600
ABL,D,20230721,5.78,5.9568,5.54,5.75,46200
ABLLW,D,20230721,0.2775,0.2778,0.2358,0.26,31900
ABNB,D,20230721,147,149.99,146.91,148.77,11813000
ABOS,D,20230721,7.35,7.58,7.15,7.4,779900
ABSI,D,20230721,2.22,2.45,2.205,2.41,486200
ABST,D,20230721,11.49,11.49,11.47,11.47,376600
ABUS,D,20230721,2.27,2.27,2.15,2.17,696500
ABVC,D,20230721,0.39,0.396,0.38,0.38,18600
ACACW,D,20230721,0.05,0.0564,0.05,0.053,5800
ACAD,D,20230721,31.59,31.6,30.63,30.8,2755500
ACAHW,D,20230721,0.0226,0.0427,0.0226,0.0367,4400
ACAX,D,20230721,9.2,11.74,9.06,10.23,41100
ACAXR,D,20230721,0.3868,0.3893,0.34,0.37,73800
ACAXW,D,20230721,0.0451,0.0599,0.0451,0.0525,94700
ACB,D,20230721,0.53,0.53,0.4976,0.5053,7892100
ACBA,D,20230721,11.34,11.34,11.34,11.34,100
ACBAU,D,20230721,11.09,11.09,11.09,11.09,100
ACCD,D,20230721,13.99,14.02,13.27,13.38,403800
ACDC,D,20230721,12.63,12.73,12.43,12.57,279600
ACDCW,D,20230721,0.01,0.01,0.0067,0.0067,54500
ACER,D,20230721,0.8792,0.8792,0.825,0.838,67200
ACET,D,20230721,2.97,3.0192,2.81,2.94,377900
ACGL,D,20230721,81.89,82.52,80.96,82.27,8072800
ACGLN,D,20230721,19.12,19.21,19.0101,19.11,22100
ACGLO,D,20230721,22.7972,23.02,22.7972,22.91,14700
ACGN,D,20230721,1.25,1.2574,0.9525,0.9801,333800
ACHC,D,20230721,75.29,75.46,73.92,74.46,535500
ACHL,D,20230721,1.11,1.11,1.08,1.11,56300
ACHV,D,20230721,5.29,5.6595,5.29,5.44,51900
ACIU,D,20230721,2.95,3.11,2.91,3.05,96700
ACIW,D,20230721,24.05,24.09,23.12,23.2,541500
ACLS,D,20230721,178.78,180.1399,174.35,175.52,380700
ACLX,D,20230721,33.96,34.55,33.55,33.86,419900
ACMR,D,20230721,13,13.3107,12.95,12.97,379100
ACNB,D,20230721,34.75,34.75,33.11,33.11,17600
ACNT,D,20230721,8.79,8.94,8.65,8.725,14900
ACON,D,20230721,0.6491,0.6491,0.6303,0.635,20300
ACONW,D,20230721,0.0407,0.0856,0.0407,0.0666,5800
ACOR,D,20230721,16.24,16.79,16.24,16.77,5800
ACRS,D,20230721,10.49,10.765,10.44,10.62,576300
ACRV,D,20230721,12.89,13.03,12.72,12.8,14800
ACRX,D,20230721,1.08,1.08,0.995,1.02,140900
ACST,D,20230721,2.55,2.5899,2.51,2.5403,14500
ACT,D,20230721,26.84,26.84,26.48,26.5,125600
ACTG,D,20230721,4.11,4.12,4.035,4.06,158100
ACVA,D,20230721,17.8,18.005,16.755,16.83,1488000
ACWI,D,20230721,98.26,98.32,97.94,97.99,2109300
ACWX,D,20230721,50.42,50.46,50.29,50.35,1786900
ACXP,D,20230721,2.29,2.29,2.15,2.15,15300
ADAG,D,20230721,1.45,1.45,1.32,1.37,18400
ADAP,D,20230721,0.95,0.9536,0.91,0.9411,246900
ADBE,D,20230721,521.75,529.6851,519.2801,520.23,8099500
ADD,D,20230721,1.28,1.32,1.24,1.29,6000
ADEA,D,20230721,11.65,11.72,11.465,11.59,482500
ADER,D,20230721,10.95,11.4,10.9,11.38,304700
ADERW,D,20230721,0.0893,0.1289,0.0811,0.1112,29500
ADES,D,20230721,2.35,2.55,2.35,2.5,291100
ADI,D,20230721,191.65,193.65,190.72,191.96,8748300
ADIL,D,20230721,0.272,0.2798,0.266,0.266,274900
ADMA,D,20230721,3.79,3.82,3.765,3.82,1332600
ADMP,D,20230721,2.01,2.0453,1.8,1.9,121100
ADN,D,20230721,0.89,0.95,0.89,0.9247,478500
ADNWW,D,20230721,0.11,0.1238,0.1002,0.12,17300
ADOC,D,20230721,11.335,11.335,11.3,11.3,400
ADOCR,D,20230721,0.1887,0.1887,0.1321,0.1321,1200
ADOCW,D,20230721,0.0199,0.0221,0.019,0.019,53900
ADP,D,20230721,238.69,239.82,237.53,237.69,4660900
ADPT,D,20230721,7.78,8.12,7.48,8.08,961200
ADSE,D,20230721,5.71,5.71,5.4172,5.45,3400
ADSEW,D,20230721,0.5597,0.7234,0.5327,0.5327,8000
ADSK,D,20230721,213.11,214.91,209.25,209.9,4587800
ADTH,D,20230721,1.47,1.53,1.453,1.5,82100
ADTHW,D,20230721,0.0745,0.1075,0.0745,0.1075,1200
ADTN,D,20230721,10.35,10.56,10.08,10.09,572800
ADTX,D,20230721,0.4294,0.4294,0.402,0.4075,67500
ADUS,D,20230721,92.93,93.51,91.465,91.54,68900
ADV,D,20230721,2.52,2.545,2.485,2.5,497900
ADVM,D,20230721,2.12,2.23,2.02,2.07,904100
ADXN,D,20230721,0.5998,0.5998,0.54,0.5743,76300
AEAE,D,20230721,10.42,10.42,10.3998,10.4,1800
AEAEW,D,20230721,0.0754,0.0755,0.0754,0.0755,200
AEHL,D,20230721,0.566,0.62,0.5401,0.6147,178700
AEHR,D,20230721,48.45,50.43,46.95,48.34,1170400
AEI,D,20230721,1.75,1.7799,1.62,1.7,36600
AEIS,D,20230721,117.51,118.79,116.12,116.88,231200
AEMD,D,20230721,0.383,0.3994,0.3562,0.366,198300
AENT,D,20230721,2.24,2.24,2.04,2.165,20600
AENTW,D,20230721,0.0514,0.0514,0.0514,0.0514,2300
AEP,D,20230721,87.12,88.31,86.96,87.93,8462300
AEPPZ,D,20230721,50.15,50.47,50.15,50.36,169100
AEY,D,20230721,0.6002,0.6196,0.6002,0.6002,10900
AEYE,D,20230721,4.87,5.01,4.82,4.82,16100
AEZS,D,20230721,3.19,3.2,3.12,3.1323,15700
AFAR,D,20230721,10.65,10.98,10.64,10.64,21000
AFBI,D,20230721,13.19,13.52,13.19,13.31,5200
AFCG,D,20230721,13.13,13.15,12.77,12.79,78900
AFIB,D,20230721,0.8074,0.8143,0.7218,0.75,101500
AFMD,D,20230721,0.62,0.6345,0.6087,0.6171,191300
AFRI,D,20230721,11.15,11.49,10.87,10.87,22900
AFRIW,D,20230721,0.8454,0.8965,0.76,0.78,1400
AFRM,D,20230721,17.35,17.58,16.53,17.12,10347400
AFYA,D,20230721,15.8,16.01,15.71,15.88,152500
AGAE,D,20230721,0.9292,0.945,0.9274,0.9425,135200
AGBA,D,20230721,1.28,1.28,1.22,1.25,168300
AGBAW,D,20230721,0.0541,0.063,0.0541,0.063,800
AGEN,D,20230721,1.65,1.68,1.62,1.62,3480300
AGFY,D,20230721,2.82,2.82,2.59,2.65,51700
AGIL,D,20230721,0.7099,0.7302,0.6703,0.701,95200
AGIO,D,20230721,27.03,27.735,26.83,27.52,844300
