<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230929,1.12,1.155,1.12,1.12,1400
AACI,D,20230929,10.7,10.7,10.7,10.7,500
AADI,D,20230929,4.98,5.01,4.64,4.84,245300
AADR,D,20230929,49.02,49.02,49.02,49.02,100
AAL,D,20230929,13.02,13.065,12.65,12.81,33999200
AAME,D,20230929,1.94,1.94,1.93,1.93,1300
AAOI,D,20230929,11.28,11.38,10.71,10.97,1899100
AAON,D,20230929,57.86,58.0059,56.69,56.87,252500
AAPB,D,20230929,23.08,23.26,22.77,22.84,8300
AAPD,D,20230929,22.57,22.79,22.4495,22.67,282300
AAPL,D,20230929,172.02,173.07,170.341,171.21,51861000
AAPU,D,20230929,23.84,23.9,23.4,23.57,95500
AAXJ,D,20230929,64.07,64.13,63.42,63.5,865100
ABAT,D,20230929,8.43,8.69,8.43,8.62,98400
ABCB,D,20230929,37.99,38.78,37.93,38.39,470800
ABCL,D,20230929,4.74,4.75,4.57,4.6,1510700
ABCM,D,20230929,22.67,22.76,22.615,22.63,4791800
ABEO,D,20230929,4.03,4.55,3.83,4.21,369300
ABIO,D,20230929,2.01,2.02,2.01,2.01,18700
ABL,D,20230929,7.2,7.6,6.8,6.83,20600
ABLLW,D,20230929,0.34,0.38,0.34,0.38,24100
ABLV,D,20230929,3.4,3.415,3.27,3.395,17200
ABNB,D,20230929,138.05,141.075,136.36,137.21,4782000
ABOS,D,20230929,4.22,4.23,4.11,4.15,229900
ABSI,D,20230929,1.38,1.4,1.32,1.32,215500
ABUS,D,20230929,2,2.05,1.99,2.03,1175300
ABVC,D,20230929,0.99,1.1,0.9801,1.04,29400
ACACU,D,20230929,11.1,11.1,11.02,11.02,200
ACAD,D,20230929,21.64,21.64,20.54,20.84,2991000
ACAHU,D,20230929,10.35,10.9,10.35,10.9,1100
ACAHW,D,20230929,0.0251,0.028,0.0251,0.028,2800
ACAX,D,20230929,10.62,10.63,10.47,10.51,4400
ACAXR,D,20230929,0.2,0.21,0.1999,0.21,18500
ACAXW,D,20230929,0.0326,0.0326,0.0326,0.0326,100
ACB,D,20230929,0.6145,0.6145,0.575,0.585,8807600
ACBA,D,20230929,11.67,11.67,11.67,11.67,1000
ACCD,D,20230929,10.95,10.98,10.47,10.58,457000
ACDC,D,20230929,11.16,11.16,10.81,10.88,427400
ACER,D,20230929,0.8102,0.8465,0.8102,0.815,189600
ACET,D,20230929,1.43,1.49,1.325,1.37,304600
ACGL,D,20230929,81.72,81.81,79.47,79.71,3340800
ACGLN,D,20230929,18.38,18.58,17.79,17.89,235000
ACGLO,D,20230929,20.78,21.02,20.52,20.6,321200
ACHC,D,20230929,70.84,71.32,69.895,70.31,570300
ACHL,D,20230929,0.87,0.9099,0.87,0.9099,3800
ACHV,D,20230929,4.28,4.44,4.21,4.3,49400
ACIC,D,20230929,7.35,7.6,7.32,7.36,2201400
ACIU,D,20230929,2.88,2.93,2.84,2.85,28900
ACIW,D,20230929,22.61,22.95,22.47,22.56,525200
ACLS,D,20230929,164.56,165.8441,161.86,163.05,464800
ACLX,D,20230929,36.59,37.15,35.56,35.88,454800
ACMR,D,20230929,18.55,18.69,18.03,18.105,821300
ACNB,D,20230929,32.08,32.3,31.61,31.61,7400
ACNT,D,20230929,8.73,8.87,8.3632,8.87,4500
ACON,D,20230929,0.3106,0.34,0.3106,0.3255,3500
ACONW,D,20230929,0.085,0.085,0.075,0.075,1300
ACOR,D,20230929,15.03,15.03,14.05,14.99,3300
ACRS,D,20230929,6.85,6.92,6.58,6.85,867400
ACRV,D,20230929,9.79,9.79,9.55,9.56,7100
ACRX,D,20230929,0.59,0.609,0.58,0.58,342500
ACST,D,20230929,2.96,2.96,2.65,2.7835,105300
ACT,D,20230929,27.89,27.905,27.2,27.23,201800
ACTG,D,20230929,3.55,3.69,3.55,3.65,230200
ACVA,D,20230929,15.52,16.02,15,15.18,1038400
ACWI,D,20230929,93.45,93.45,92.16,92.37,2475900
ACWX,D,20230929,47.6,47.6,46.92,47.01,1255800
ACXP,D,20230929,1.48,1.5178,1.3439,1.5,39100
ADAG,D,20230929,1.53,1.53,1.53,1.53,1000
ADAP,D,20230929,0.77,0.81,0.75,0.78,207800
ADBE,D,20230929,505.44,518.58,505.44,509.9,2796300
ADD,D,20230929,1.5,1.51,0.9,1.02,2670600
ADEA,D,20230929,10.6,10.77,10.55,10.68,573300
ADES,D,20230929,1.8,1.87,1.75,1.78,45900
ADI,D,20230929,177.96,178.61,174.13,175.09,2703800
ADIL,D,20230929,2.73,2.92,2.69,2.7799,14200
ADMA,D,20230929,3.56,3.63,3.54,3.58,1773300
ADN,D,20230929,0.3951,0.414,0.3903,0.3912,205800
ADNWW,D,20230929,0.0464,0.051,0.0464,0.05,7000
ADOCR,D,20230929,0.09,0.09,0.09,0.09,73300
ADOCW,D,20230929,0.029,0.029,0.0175,0.029,10200
ADP,D,20230929,244,244,239.63,240.58,1337000
ADPT,D,20230929,5.63,5.685,5.39,5.45,1163800
ADSE,D,20230929,7.11,7.5,6.67,7.02,63000
ADSK,D,20230929,209.71,210.99,206.58,206.91,1073900
ADTH,D,20230929,1.24,1.34,1.23,1.29,43600
ADTN,D,20230929,8.31,8.505,8.22,8.23,628500
ADTX,D,20230929,13.32,14.1099,12.49,12.49,149400
ADUS,D,20230929,86.32,86.32,85.08,85.19,94200
ADV,D,20230929,2.81,2.87,2.78,2.84,174700
ADVM,D,20230929,1.59,1.626,1.47,1.5,207500
ADVWW,D,20230929,0.23,0.23,0.21,0.21,6100
ADXN,D,20230929,0.4,0.4,0.35,0.3843,11700
AEHL,D,20230929,3.5,3.5,3.099,3.1,7000
AEHR,D,20230929,47.27,47.71,45.28,45.7,691000
AEI,D,20230929,1.32,1.38,1.32,1.32,7400
AEIS,D,20230929,103.51,104.44,100.8249,103.12,236900
AEMD,D,20230929,0.24,0.24,0.2215,0.2258,43300
AENT,D,20230929,1.2,1.2,1.11,1.11,3100
AENTW,D,20230929,0.0198,0.0198,0.019,0.019,300
AEP,D,20230929,75.24,75.885,74.43,75.22,3419000
