<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20240205,1.07,1.08,0.9524,1.08,2100
AACI,D,20240205,10.9101,10.9101,10.91,10.9101,7800
AADI,D,20240205,1.74,1.745,1.66,1.7,196400
AADR,D,20240205,56.06,56.34,56.06,56.34,200
AAGR,D,20240205,1.02,1.042,0.9601,0.9975,95400
AAGRW,D,20240205,0.02,0.0257,0.0174,0.0257,33900
AAL,D,20240205,14.36,14.39,14.11,14.26,25289500
AAOI,D,20240205,18.93,19.786,17.55,19.74,4514200
AAON,D,20240205,72.31,72.46,70.55,71.83,271200
AAPB,D,20240205,21.6,21.8599,21.09,21.52,203800
AAPD,D,20240205,20.73,20.9595,20.59,20.75,235800
AAPL,D,20240205,188.15,189.25,185.84,187.68,69668800
AAPU,D,20240205,26.25,26.46,25.77,26.12,247500
AAXJ,D,20240205,63.31,63.7,63.16,63.5,495400
ABAT,D,20240205,2.55,2.59,2.47,2.57,310400
ABCB,D,20240205,48.51,48.765,47.96,48.23,321200
ABCL,D,20240205,4.96,4.99,4.795,4.95,1891400
ABCS,D,20240205,24.8,24.86,24.7922,24.7922,14100
ABEO,D,20240205,4.42,4.49,4.25,4.29,94800
ABIO,D,20240205,1.61,1.62,1.6,1.6,13200
ABL,D,20240205,13.03,13.03,12.28,12.4,28800
ABLLW,D,20240205,0.89,0.93,0.85,0.9,38800
ABLV,D,20240205,2.74,3.17,2.74,2.84,205500
ABNB,D,20240205,146.09,146.4,142.68,144.78,3010800
ABOS,D,20240205,3,3.2,2.95,3.08,290300
ABSI,D,20240205,4.31,4.31,3.97,3.99,1077900
ABTS,D,20240205,1,1,0.93,0.93,66700
ABUS,D,20240205,2.34,2.42,2.325,2.36,1147800
ABVC,D,20240205,1.46,1.496,1.4,1.4,204900
ABVX,D,20240205,12.39,12.49,12.14,12.27,17100
ACAC,D,20240205,11.06,11.13,11.06,11.12,7800
ACAD,D,20240205,24.98,25.19,24.52,25.1,1384400
ACAH,D,20240205,10.53,10.6167,10.53,10.6,2600
ACB,D,20240205,0.4,0.4,0.38,0.38,3981600
ACCD,D,20240205,11.72,11.92,11.27,11.86,882500
ACDC,D,20240205,6.91,6.94,6.63,6.9,810700
ACET,D,20240205,2.96,3.12,2.85,3.12,1251600
ACGL,D,20240205,83.02,83.91,82.87,83.66,1804100
ACGLN,D,20240205,20.27,20.32,20.11,20.25,20000
ACGLO,D,20240205,23.45,23.48,23.1,23.15,8300
ACHC,D,20240205,79.89,80.085,78.435,78.82,443200
ACHL,D,20240205,0.95,1.09,0.95,0.98,878400
ACHV,D,20240205,4.8,4.8,4.35,4.35,51100
ACIC,D,20240205,11.58,11.78,11.01,11.3,360000
ACIU,D,20240205,3,3.05,2.702,2.81,234900
ACIW,D,20240205,29.18,29.28,28.79,28.92,610800
ACLS,D,20240205,132.38,134.2599,128.5301,130.2,554500
ACLX,D,20240205,62.97,66.815,62.38,66.47,398100
ACMR,D,20240205,16,16.1,15.7,15.84,1033100
ACNB,D,20240205,35.56,38.42,35.4,36.89,28700
ACNT,D,20240205,9.83,9.89,9.635,9.85,10900
ACON,D,20240205,2.29,2.3499,2.2,2.3,350400
ACONW,D,20240205,0.04,0.0401,0.04,0.0401,600
ACOR,D,20240205,15.3,15.3,15.3,15.3,600
ACRS,D,20240205,1.22,1.23,1.15,1.15,696100
ACRV,D,20240205,3.8,3.8,3.55,3.68,20500
ACST,D,20240205,2.39,2.4208,2.25,2.3,22800
ACT,D,20240205,27.96,27.96,27.39,27.73,413500
ACTG,D,20240205,3.97,4.01,3.8,3.81,322100
ACVA,D,20240205,13.38,14.03,13.37,13.9,801600
ACWI,D,20240205,103.47,103.62,102.82,103.34,3258300
ACWX,D,20240205,50.1,50.21,49.84,50.06,1571900
ACXP,D,20240205,3.3,3.3,2.85,3.14,247500
ADAG,D,20240205,3.34,3.69,3.26,3.26,38200
ADAP,D,20240205,1.07,1.2,1.0649,1.17,3132800
ADBE,D,20240205,633.03,634.5899,624.54,630.5,2131200
ADD,D,20240205,0.33,0.33,0.2951,0.31,43500
ADEA,D,20240205,12.38,12.62,12.14,12.5,401700
ADI,D,20240205,192.79,193.99,190.415,192.56,3193800
ADIL,D,20240205,1.12,1.1399,1.07,1.07,20500
ADMA,D,20240205,5.18,5.21,5.1,5.18,1299100
ADN,D,20240205,0.168,0.17,0.165,0.168,450000
ADNWW,D,20240205,0.0208,0.0208,0.0186,0.0206,17300
ADOC,D,20240205,11.7999,11.7999,11.7999,11.7999,200
ADOCR,D,20240205,0.12,0.12,0.1001,0.1001,400
ADP,D,20240205,248.59,248.84,246.09,248.28,1733100
ADPT,D,20240205,3.56,3.56,3.45,3.46,936000
ADSE,D,20240205,7.19,7.45,7.19,7.36,19100
ADSK,D,20240205,255.84,256.42,251.74,252.81,1336100
ADTH,D,20240205,2.73,2.92,2.52,2.63,192100
ADTN,D,20240205,6.6,6.67,6.53,6.57,601600
ADTX,D,20240205,3.73,3.81,3.56,3.63,63300
ADUS,D,20240205,88.01,89.33,87.9725,89.11,80900
ADV,D,20240205,3.85,3.86,3.68,3.68,438300
ADVM,D,20240205,1.71,2.09,1.58,1.91,24146600
ADVWW,D,20240205,0.0858,0.0858,0.085,0.085,2200
ADXN,D,20240205,10.7,11.35,10.7,10.9,8000
AEAE,D,20240205,11.05,11.05,10.94,11.01,11600
AEHL,D,20240205,1.6,1.6099,1.53,1.53,6100
AEHR,D,20240205,15.06,15.2099,14.54,14.7,1010200
AEI,D,20240205,1.25,1.266,1.2402,1.2501,3800
AEIS,D,20240205,104.74,106.02,103.22,105.12,155100
AEMD,D,20240205,1.7,1.815,1.7,1.785,3700
AENT,D,20240205,1.34,1.4,1.28,1.35,6800
AENTW,D,20240205,0.022,0.022,0.022,0.022,3600
AEP,D,20240205,77.9,77.94,76.74,76.8,2819500
AERT,D,20240205,2.44,2.44,2.2872,2.38,16700
AEY,D,20240205,0.37,0.4,0.33,0.35,1097400
AEYE,D,20240205,5.28,5.28,5.1658,5.17,11900
AEZS,D,20240205,1.81,1.81,1.69,1.75,7700
AFAR,D,20240205,10.97,10.99,10.96,10.98,26800
AFBI,D,20240205,16.525,16.525,16.11,16.5,1600
AFCG,D,20240205,11.63,11.63,11.18,11.44,174900
AFIB,D,20240205,0.1771,0.1882,0.1717,0.181,528300
AFJK,D,20240205,10.175,10.175,10.165,10.165,314500
AFMD,D,20240205,0.5384,0.54,0.515,0.523,299200
AFRI,D,20240205,10.38,10.6014,10.38,10.45,11900
AFRM,D,20240205,39.92,41.71,39.62,41.55,11207900
AFYA,D,20240205,20.05,20.52,19.85,20.44,111100
AGAE,D,20240205,1.36,1.36,1.28,1.28,48900
AGBA,D,20240205,0.376,0.376,0.352,0.3577,98900
AGBAW,D,20240205,0.0102,0.0106,0.0087,0.01,11000
AGEN,D,20240205,0.6548,0.6563,0.6203,0.6323,5375800
AGFY,D,20240205,0.7351,0.7399,0.6011,0.6401,464300
AGIO,D,20240205,22.85,23.81,22.41,23.73,539600
AGMH,D,20240205,1.77,1.8,1.58,1.58,5300
AGNC,D,20240205,9.43,9.44,9.22,9.39,16396500
AGNCL,D,20240205,22.79,23.011,22.6,22.76,41300
AGNCM,D,20240205,24.6,24.685,24.35,24.43,11400
AGNCN,D,20240205,25.57,25.6411,25.5201,25.58,15100
AGNCO,D,20240205,24.34,24.34,24.2301,24.2537,4900
AGNCP,D,20240205,23.23,23.24,23.09,23.09,31300
AGNG,D,20240205,28.37,28.39,28.28,28.39,4500
AGRI,D,20240205,0.2884,0.2884,0.2224,0.2399,911400
AGRIW,D,20240205,0.0053,0.0053,0.0032,0.0053,8500
AGRX,D,20240205,1.47,1.49,1.42,1.43,25100
AGYS,D,20240205,81.52,82.76,81.15,82.39,178600
AGZD,D,20240205,21.85,21.9867,21.7626,21.98,106200
AHCO,D,20240205,7.3,7.35,7,7.01,691000
AHG,D,20240205,2.43,2.43,2.0899,2.24,295300
AIA,D,20240205,54.76,55.38,54.76,55.22,64400
AIH,D,20240205,0.5728,0.5728,0.48,0.48,16200
AIHS,D,20240205,0.65,0.65,0.5381,0.6,19200
AIMAU,D,20240205,11.15,11.61,11.05,11.14,2700
AIMAW,D,20240205,0.0126,0.0129,0.0126,0.0129,2700
AIMBU,D,20240205,11.07,11.07,11.07,11.07,50600
AIMD,D,20240205,1.15,1.15,1.03,1.08,30400
AIMDW,D,20240205,0.0555,0.0899,0.055,0.0899,400
AIP,D,20240205,6.16,6.41,6.07,6.23,86100
AIQ,D,20240205,32.09,32.19,31.8,32.11,607400
AIRE,D,20240205,1.24,1.24,1.14,1.16,159800
AIRG,D,20240205,4.34,4.84,3.86,4.44,64900
AIRL,D,20240205,25.33,25.33,25.0625,25.0625,200
AIRR,D,20240205,57.32,57.32,56.13,56.88,74300
AIRS,D,20240205,7.43,7.43,6.9901,7.03,55300
AISP,D,20240205,1.51,1.52,1.44,1.45,128800
AISPW,D,20240205,0.0404,0.0505,0.0403,0.0505,500
AITRU,D,20240205,10.32,10.32,10.32,10.32,100
AIXI,D,20240205,1.9,2.29,1.858,2.05,138600
AKAM,D,20240205,123.96,125.2,122.64,124.61,1405600
AKAN,D,20240205,0.3632,0.37,0.2802,0.3222,941300
AKBA,D,20240205,1.65,1.69,1.59,1.65,1007800
AKLI,D,20240205,0.26,0.261,0.207,0.236,165500
AKRO,D,20240205,20.45,21.03,20.08,20.24,559900
AKTS,D,20240205,0.63,0.63,0.583,0.583,956800
AKTX,D,20240205,2.4,2.51,2.25,2.51,9600
AKYA,D,20240205,5.71,5.71,5.37,5.55,259300
ALAR,D,20240205,11.89,14.3199,11.89,13.59,560700
ALBT,D,20240205,0.397,0.4272,0.3881,0.399,13300
ALCE,D,20240205,0.99,1.0367,0.9622,0.971,41800
ALCO,D,20240205,28.15,28.15,27.34,27.34,29100
ALCY,D,20240205,10.54,10.54,10.53,10.53,8300
ALDX,D,20240205,3.15,3.18,3.06,3.12,271200
ALEC,D,20240205,5.73,6.05,5.64,5.99,807700
ALGM,D,20240205,28.88,29.77,28.7,29.55,2973600
ALGN,D,20240205,272.06,276.42,267.93,275.58,675500
ALGS,D,20240205,0.72,0.745,0.6851,0.689,370800
ALGT,D,20240205,77.07,79.7,72,73.1,632200
ALHC,D,20240205,6.45,6.45,6.1,6.1,328400
ALIM,D,20240205,3.82,3.9421,3.77,3.79,24800
ALKS,D,20240205,26.47,26.59,26.21,26.4,822000
ALKT,D,20240205,24.59,24.6799,24.2101,24.52,241300
ALLK,D,20240205,1.28,1.305,1.21,1.27,668700
ALLO,D,20240205,3.96,4.235,3.85,4.14,4058400
ALLR,D,20240205,0.4575,0.46,0.4516,0.46,84700
ALLT,D,20240205,1.87,1.8732,1.8,1.81,30100
ALNT,D,20240205,28.16,28.22,27.51,27.65,25700
ALNY,D,20240205,172.17,172.73,168,170.7,602300
ALOT,D,20240205,17.95,18,17.288,17.8,39400
ALPN,D,20240205,27.52,27.78,26.34,27.45,703700
ALPP,D,20240205,0.56,0.57,0.5,0.55,72900
ALRM,D,20240205,61.58,62.175,60.96,61.57,148700
ALRN,D,20240205,4.8,4.81,4.38,4.6741,33000
ALRS,D,20240205,22.23,22.47,21.9,22.25,60400
ALSA,D,20240205,11.225,11.23,11.225,11.23,3000
ALSAR,D,20240205,0.13,0.13,0.0601,0.116,4400
ALT,D,20240205,9.2,9.5,8.98,9.39,2530200
ALTI,D,20240205,5.9,5.9,5.205,5.26,105100
ALTO,D,20240205,1.79,1.86,1.72,1.8,852200
ALTR,D,20240205,86.64,87.635,85.5675,86.86,312600
ALTU,D,20240205,10.25,10.27,10.25,10.27,3500
ALTY,D,20240205,11.3,11.3,11.2001,11.23,11700
ALVO,D,20240205,15.66,15.7311,15.42,15.49,176000
ALVOW,D,20240205,4,4.1,4,4.01,4500
ALVR,D,20240205,0.6901,0.6955,0.66,0.6701,886800
ALXO,D,20240205,14.51,15.78,14.23,15.65,508400
ALYA,D,20240205,1.3,1.3,1.11,1.18,121300
ALZN,D,20240205,0.88,0.92,0.869,0.869,14100
AMAL,D,20240205,25.2,25.54,25.0801,25.24,85400
AMAM,D,20240205,27.8,27.83,27.75,27.78,969700
AMAT,D,20240205,168.6,172.28,168.28,171.09,5749100
AMBA,D,20240205,51.79,52.86,50.84,52.32,444700
AMCX,D,20240205,17.71,18,17.55,17.58,340300
AMD,D,20240205,179.09,180.01,171.11,174.23,76349200
AMDS,D,20240205,12.34,12.92,12.32,12.7087,51800
AMED,D,20240205,94.36,94.64,93.5,93.65,211100
AMEH,D,20240205,35.49,35.665,35.14,35.3,119200
AMGN,D,20240205,323.53,329.72,317.715,321.97,3563300
AMID,D,20240205,30.3167,30.51,30.2699,30.51,1800
AMIX,D,20240205,6.09,6.09,5.46,5.6,112900
AMKR,D,20240205,32.07,32.5799,31.79,32.31,1748400
AMLI,D,20240205,0.8,0.81,0.69,0.72,1175500
AMLX,D,20240205,15.93,15.99,15.24,15.3,665600
AMNB,D,20240205,44.73,45.265,44.27,44.8,63200
AMPG,D,20240205,2.15,2.27,2.15,2.26,6300
AMPGW,D,20240205,0.1522,0.1525,0.1522,0.1524,4800
AMPH,D,20240205,52.47,53.035,52.06,52.35,361500
AMPL,D,20240205,13.02,13.24,12.82,13.21,264900
AMRK,D,20240205,26.96,27.02,26.09,26.66,287700
AMRN,D,20240205,1.15,1.2,1.15,1.18,669900
AMRX,D,20240205,5.45,5.565,5.43,5.52,915500
AMSC,D,20240205,11,11.31,10.89,10.99,1003900
AMSF,D,20240205,48.85,49.28,48.35,48.76,94100
AMST,D,20240205,2.42,2.42,2.2701,2.34,17800
AMSWA,D,20240205,10.89,10.89,10.69,10.8,108000
AMTX,D,20240205,3.41,3.42,3.171,3.25,502700
AMWD,D,20240205,91.91,92.43,90.22,91.55,60100
AMZD,D,20240205,15.53,15.691,15.46,15.49,61100
AMZN,D,20240205,170.2,170.55,167.7,170.31,55081300
AMZU,D,20240205,31.8,31.91,31.15,31.9,410100
ANAB,D,20240205,23.87,24.37,23.61,24.07,183900
ANDE,D,20240205,51.77,51.99,50.82,51.26,134500
ANGH,D,20240205,0.95,0.99,0.95,0.95,12900
ANGI,D,20240205,2.37,2.388,2.34,2.34,289800
ANGL,D,20240205,28.74,28.765,28.625,28.67,1275000
ANGO,D,20240205,5.87,5.92,5.765,5.86,390300
ANIK,D,20240205,22.82,23.62,22.82,23.42,49100
ANIP,D,20240205,55.08,56.33,55.02,56.04,105500
ANIX,D,20240205,4.59,4.62,4.45,4.55,143700
ANL,D,20240205,8.35,8.35,8.35,8.35,600
ANNX,D,20240205,3.94,4.7,3.86,4.63,1168800
ANSCU,D,20240205,10.2,10.2,10.2,10.2,10300
ANSCW,D,20240205,0.17,0.17,0.17,0.17,6000
ANSS,D,20240205,337.34,340.84,334.57,337.5,591700
ANTE,D,20240205,0.7112,0.8415,0.7112,0.8415,2000
ANTX,D,20240205,20.56,21.16,20.23,20.99,73600
ANY,D,20240205,1.98,2,1.8326,1.86,347600
AONC,D,20240205,5.342,5.75,5.342,5.75,3400
AONCW,D,20240205,0.2,0.2011,0.1676,0.1988,124400
AOSL,D,20240205,25.07,26.18,24.83,26.07,166700
AOTG,D,20240205,35.37,35.69,35.37,35.6712,400
AOUT,D,20240205,9.12,9.12,8.65,8.7,35000
APA,D,20240205,30.02,30.2,29.47,29.81,5603900
APACW,D,20240205,0.05,0.05,0.05,0.05,500
APCX,D,20240205,2.15,2.2499,1.99,2.12,142700
APCXW,D,20240205,0.57,0.6,0.4603,0.4603,38800
APDN,D,20240205,0.575,0.5999,0.5551,0.5624,45200
APEI,D,20240205,11.38,11.38,10.61,11.15,222100
APGE,D,20240205,34.2,36.68,33.66,36,341000
API,D,20240205,2.95,2.95,2.85,2.92,147100
APLD,D,20240205,4.66,4.68,4.185,4.26,3995400
APLM,D,20240205,0.82,0.832,0.7088,0.7292,458300
APLS,D,20240205,65.74,68.17,63.51,68.16,2510200
APLT,D,20240205,2.95,3.04,2.86,3.01,481900
APM,D,20240205,1.5,1.56,1.42,1.56,5600
APOG,D,20240205,53.22,53.61,52.34,53.15,87600
APP,D,20240205,45.6,46.09,44.01,45.48,2839600
APPF,D,20240205,226.91,227.99,221.03,223.3,159100
APPN,D,20240205,32.29,32.3,30.87,31.53,394700
APPS,D,20240205,5.22,5.28,5.02,5.12,1225400
APRE,D,20240205,5.43,6.7,5.0084,6.56,67900
APTM,D,20240205,10.65,10.72,10.63,10.67,13200
APTO,D,20240205,2.06,2.08,1.94,2.02,152000
APVO,D,20240205,0.1612,0.162,0.15,0.153,322300
APWC,D,20240205,1.3,1.35,1.29,1.35,1700
APXI,D,20240205,11.32,11.32,11.32,11.32,300
APYX,D,20240205,2.61,2.66,2.575,2.63,53000
AQB,D,20240205,2.74,2.74,2.41,2.41,23700
AQMS,D,20240205,0.6,0.6,0.58,0.582,148900
AQST,D,20240205,2.65,2.725,2.5714,2.7,340200
