<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231025,1.02,1.065,1.02,1.02,2200
AACIW,D,20231025,0.064,0.0869,0.0639,0.0869,1100
AADI,D,20231025,4.31,4.34,4.16,4.22,47900
AADR,D,20231025,47.862,47.862,47.6,47.6,300
AAL,D,20231025,11.12,11.235,11.04,11.04,40461700
AAME,D,20231025,1.8699,1.8699,1.7501,1.8,11800
AAOI,D,20231025,7.5,7.51,7.05,7.12,728100
AAON,D,20231025,53.25,53.72,52.24,53.34,575000
AAPB,D,20231025,22.92,23.04,22.57,22.68,8100
AAPD,D,20231025,22.71,22.84,22.5602,22.81,261400
AAPL,D,20231025,171.88,173.06,170.65,171.1,57156900
AAPU,D,20231025,23.6,23.779,23.3605,23.4,77400
AAXJ,D,20231025,61.89,62.08,61.58,61.67,729100
ABAT,D,20231025,5.73,5.75,4.6,4.64,484800
ABCB,D,20231025,35.03,35.43,34.26,35.17,432300
ABCL,D,20231025,4.39,4.39,4.06,4.06,1340400
ABCM,D,20231025,22.93,22.965,22.855,22.87,4928500
ABEO,D,20231025,3.95,4.13,3.84,3.84,263100
ABIO,D,20231025,1.97,1.9999,1.96,1.96,18800
ABL,D,20231025,6.18,6.88,6.0101,6.37,13300
ABLLW,D,20231025,0.3394,0.3395,0.26,0.33,104600
ABLV,D,20231025,2.55,2.56,2.5,2.52,13300
ABNB,D,20231025,120.75,120.75,118.32,118.5,4844400
ABOS,D,20231025,3.41,3.4164,3.25,3.285,283700
ABSI,D,20231025,1.21,1.28,1.16,1.17,294000
ABUS,D,20231025,1.82,1.82,1.71,1.73,309200
ABVC,D,20231025,0.88,0.978,0.82,0.85,78700
ABVX,D,20231025,8.91,9.155,8.52,9.1,511400
ACACU,D,20231025,11.1,11.3585,10.97,10.98,12700
ACAD,D,20231025,22.76,22.88,22.37,22.59,911000
ACAHW,D,20231025,0.0255,0.0255,0.0255,0.0255,100
ACB,D,20231025,0.4735,0.4735,0.425,0.4261,17377500
ACCD,D,20231025,6.86,7,6.65,6.78,723600
ACDC,D,20231025,8.98,9.05,8.6,9.02,563000
ACER,D,20231025,0.847,0.847,0.814,0.8261,41900
ACET,D,20231025,1.31,1.34,1.22,1.22,465400
ACGL,D,20231025,83.37,85.53,83.27,83.49,1387200
ACGLN,D,20231025,17.35,17.39,16.8549,17.3,27600
ACGLO,D,20231025,20.2,20.4696,20.14,20.39,23400
ACHC,D,20231025,74.44,75.72,74.21,74.88,536300
ACHL,D,20231025,0.88,0.9198,0.8603,0.9099,44300
ACHV,D,20231025,3.95,4.05,3.91,4.04,22600
ACIC,D,20231025,7.32,7.58,7.28,7.42,179600
ACIU,D,20231025,2.77,3,2.61,2.86,58900
ACIW,D,20231025,20.56,20.68,20.16,20.28,323400
ACLS,D,20231025,148.2,148.74,139.66,141.37,622800
ACLX,D,20231025,33.97,34.1,32.31,32.37,411600
ACMR,D,20231025,18.57,18.68,17.7,18.21,1577500
ACNB,D,20231025,31.776,32.81,31.776,32.01,6200
ACNT,D,20231025,8.135,8.25,7.9832,8.25,11400
ACON,D,20231025,0.3306,0.49,0.3301,0.46,1380800
ACONW,D,20231025,0.045,0.05,0.045,0.05,5300
ACOR,D,20231025,9.94,10.28,9.9,10.28,1300
ACRS,D,20231025,4.97,4.97,4.55,4.66,1537700
ACRV,D,20231025,5.4,5.425,5.32,5.35,34800
ACRX,D,20231025,0.51,0.5496,0.51,0.5154,52400
ACST,D,20231025,2.37,2.4418,2.3101,2.37,18100
ACT,D,20231025,26.93,27.115,26.64,27,275800
ACTG,D,20231025,3.52,3.6,3.52,3.545,195300
ACVA,D,20231025,13.96,14.06,12.99,13.23,1289300
ACWI,D,20231025,90.61,90.61,89.715,89.83,2571200
ACWX,D,20231025,45.59,45.75,45.3557,45.39,1427600
ACXP,D,20231025,3.96,4.3399,3.68,4.1,350800
ADAG,D,20231025,1.3601,1.4148,1.3601,1.37,2400
ADAP,D,20231025,0.62,0.62,0.57,0.5947,327500
ADBE,D,20231025,533.56,534.46,517.63,521.14,2525900
ADD,D,20231025,0.28,0.3053,0.247,0.2799,313800
ADEA,D,20231025,8.56,8.6025,8.38,8.41,453100
ADES,D,20231025,1.74,1.74,1.67,1.7,24000
ADI,D,20231025,162.01,162.49,159,159.79,5142200
ADIL,D,20231025,2.39,2.4099,2.06,2.11,15600
ADMA,D,20231025,3.15,3.24,3.125,3.17,1003400
ADN,D,20231025,0.37,0.3899,0.3475,0.3592,141600
ADNWW,D,20231025,0.0442,0.0442,0.038,0.04,11300
ADOC,D,20231025,11.46,11.46,11.46,11.46,900
ADOCW,D,20231025,0.02,0.02,0.0147,0.0147,10800
ADP,D,20231025,229.65,230.06,217,218.33,4914400
ADPT,D,20231025,4.65,4.71,4.215,4.28,1713300
ADSE,D,20231025,6.48,6.5,6.4,6.46,14100
ADSK,D,20231025,203.15,204.41,199.815,200.21,1155800
ADTH,D,20231025,1.13,1.16,1.1101,1.16,29400
ADTHW,D,20231025,0.019,0.019,0.0189,0.0189,6300
ADTN,D,20231025,6.7,6.87,6.68,6.8,372900
ADTX,D,20231025,8.12,8.24,7.48,7.86,44000
ADUS,D,20231025,81.78,82.835,80.45,80.53,73300
ADV,D,20231025,2.37,2.37,2.29,2.32,255900
ADVM,D,20231025,0.94,1.04,0.94,0.99,185900
ADXN,D,20231025,6.19,6.5,6.19,6.23,7600
AEAE,D,20231025,10.53,10.53,10.53,10.53,700
AEHL,D,20231025,2.83,2.865,2.83,2.865,700
AEHR,D,20231025,32.75,32.75,31.02,31.14,645800
AEI,D,20231025,1.29,1.35,1.28,1.3395,5600
AEIS,D,20231025,89.97,90.905,87.68,87.79,297100
AEMD,D,20231025,1.55,1.55,1.45,1.49,12700
AENT,D,20231025,1.18,1.3,1.1401,1.3,3700
AENTW,D,20231025,0.0122,0.018,0.0122,0.018,200
AEP,D,20231025,74.62,75.62,74.38,75.36,4912600
AEY,D,20231025,0.378,0.3896,0.37,0.37,50100
AEYE,D,20231025,4.6,4.6,4.15,4.32,46400
AEZS,D,20231025,1.56,1.65,1.51,1.515,16200
AFBI,D,20231025,14.1101,14.65,14.1101,14.65,1700
AFCG,D,20231025,10.73,10.76,10.49,10.54,80300
AFIB,D,20231025,0.57,0.6439,0.56,0.57,23300
AFMD,D,20231025,0.355,0.359,0.3234,0.3325,598400
AFRI,D,20231025,10.86,11.435,10.81,10.81,10000
AFRM,D,20231025,17.95,17.97,15.9725,16.64,25448400
AFYA,D,20231025,15.79,16.12,15.58,16.01,99500
AGAE,D,20231025,0.825,0.84,0.825,0.83,14400
AGBA,D,20231025,0.452,0.52,0.45,0.4557,93100
AGEN,D,20231025,0.7537,0.81,0.7333,0.7779,7322000
AGFY,D,20231025,1.53,1.64,1.38,1.38,19900
AGIL,D,20231025,0.1349,0.1356,0.125,0.1342,345700
AGIO,D,20231025,20.76,20.88,19.99,20.18,510000
AGLE,D,20231025,11.39,11.605,10.3,11.1,26600
AGMH,D,20231025,1.5697,1.5697,1.5697,1.5697,200
AGNC,D,20231025,7.44,7.48,6.98,6.98,60663900
AGNCL,D,20231025,20.88,21.06,20.615,20.615,8500
AGNCM,D,20231025,22.3,22.3,21.95,22.065,42200
AGNCN,D,20231025,24.92,24.92,24.595,24.63,34300
AGNCO,D,20231025,22.15,22.18,21.89,21.96,46900
AGNCP,D,20231025,20.68,20.68,20.35,20.38,92400
AGNG,D,20231025,25.18,25.2699,25.01,25.04,1000
AGRI,D,20231025,1.96,2,1.84,1.84,41500
AGRX,D,20231025,1.87,1.94,1.83,1.83,33800
AGYS,D,20231025,80,81.3097,78.74,80.8,179400
AGZD,D,20231025,22.11,22.1698,22.06,22.13,22100
AHCO,D,20231025,7.4,7.44,7.11,7.18,1293800
AHG,D,20231025,1.26,1.43,1.16,1.32,103900
AHI,D,20231025,1.98,2.08,1.98,2.06,20300
AIA,D,20231025,54.69,54.69,54.1131,54.23,24800
AIB,D,20231025,11.3,11.35,11.295,11.33,42000
AIHS,D,20231025,0.35,0.3608,0.34,0.3492,5000
AIMBU,D,20231025,10.6996,10.6996,10.6996,10.6996,900
AIMD,D,20231025,0.61,0.652,0.61,0.652,5800
AIMDW,D,20231025,0.47,0.47,0.47,0.47,100
AIP,D,20231025,5.45,5.5,5.39,5.41,67500
AIQ,D,20231025,26.38,26.38,25.78,25.85,577300
AIRE,D,20231025,93.88,93.88,60.59,60.59,21200
AIRG,D,20231025,3.283,3.46,3.275,3.33,10900
AIRR,D,20231025,47.36,47.85,46.8425,46.95,79000
AIRS,D,20231025,7.01,7.03,6.82,6.97,24100
AIRT,D,20231025,23.4,23.6,23.4,23.6,1300
AIRTP,D,20231025,19.75,19.75,18.85,18.98,2600
AIXI,D,20231025,1.71,1.7112,1.63,1.63,30500
AKAM,D,20231025,103.88,104.27,102.26,102.6,1225400
AKAN,D,20231025,0.473,0.497,0.445,0.4535,96400
AKBA,D,20231025,0.85,0.8798,0.79,0.8,3508900
AKLI,D,20231025,0.47,0.496,0.47,0.4908,20500
AKRO,D,20231025,11.91,12.185,11.7001,11.88,1224200
AKTS,D,20231025,0.58,0.605,0.51,0.5388,685900
AKTX,D,20231025,3.55,4.07,3.5,3.6,33000
AKU,D,20231025,0.3201,0.35,0.2789,0.2887,8543300
AKYA,D,20231025,3.66,3.73,3.41,3.43,124800
ALAR,D,20231025,3.5,3.52,3.3459,3.42,9300
ALBT,D,20231025,0.61,0.65,0.5652,0.6399,59900
ALCO,D,20231025,23.71,23.9229,23.601,23.78,21000
ALCYU,D,20231025,10.43,10.4301,10.43,10.4301,3200
ALCYW,D,20231025,0.2395,0.2395,0.165,0.165,2400
ALDX,D,20231025,1.57,1.61,1.49,1.55,736100
ALEC,D,20231025,5.23,5.26,5.06,5.12,423700
ALGM,D,20231025,28.31,28.63,27.46,27.67,774000
ALGN,D,20231025,263,264.445,252.33,253.69,2006800
ALGS,D,20231025,0.61,0.6291,0.6,0.6146,27500
ALGT,D,20231025,71.1,71.15,68.08,68.75,257900
ALHC,D,20231025,7.27,7.305,6.99,7.18,441400
ALIM,D,20231025,3.15,3.32,2.88,3.13,23000
ALKS,D,20231025,23.57,24.22,22.01,23.45,3779900
ALKT,D,20231025,18.14,18.6,17.89,18.13,211800
