<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231120,0.9293,0.9293,0.8698,0.91,2700
AACI,D,20231120,10.77,10.77,10.77,10.77,400
AACIW,D,20231120,0.0594,0.0594,0.0594,0.0594,100
AADI,D,20231120,4.9,4.9,4.7,4.75,59200
AADR,D,20231120,51.81,53.01,51.81,53.01,4500
AAL,D,20231120,12.23,12.45,12.17,12.4,23898700
AAME,D,20231120,1.8947,1.8947,1.8886,1.8886,500
AAOI,D,20231120,12.91,14.63,12.85,14.46,4646100
AAON,D,20231120,62.75,63.3611,62.175,63.22,225400
AAPB,D,20231120,26.99,27.45,26.99,27.38,11100
AAPD,D,20231120,20.57,20.57,20.3401,20.38,203800
AAPL,D,20231120,189.89,191.905,189.88,191.45,46538600
AAPU,D,20231120,27.29,27.71,27.29,27.65,95900
AAXJ,D,20231120,65.74,66.39,65.74,66.295,780300
ABAT,D,20231120,4.1,4.42,4.051,4.11,230900
ABCB,D,20231120,43.39,43.96,40.71,43.15,249400
ABCL,D,20231120,4.46,4.69,4.345,4.6,1989000
ABCM,D,20231120,23.93,23.94,23.92,23.92,7894600
ABEO,D,20231120,4.15,4.2492,4.06,4.22,75000
ABIO,D,20231120,1.78,1.87,1.78,1.87,12800
ABL,D,20231120,6.46,6.53,6.385,6.52,3500
ABLLW,D,20231120,0.309,0.3299,0.309,0.31,7200
ABLV,D,20231120,2.4,3.11,2.4,2.83,162200
ABLVW,D,20231120,0.03,0.035,0.025,0.03,75900
ABNB,D,20231120,127.4,130.95,127.01,129.7,4645900
ABOS,D,20231120,2.28,2.415,2.19,2.36,461900
ABSI,D,20231120,1.42,1.46,1.38,1.46,236300
ABTS,D,20231120,0.87,0.9229,0.87,0.9,16200
ABUS,D,20231120,1.85,1.88,1.79,1.84,527600
ABVC,D,20231120,1.56,1.8,1.53,1.69,2069700
ABVX,D,20231120,11.05,11.43,10.98,11.02,110300
ACAB,D,20231120,10.6,10.6,10.6,10.6,200
ACABW,D,20231120,0.046,0.046,0.0451,0.0451,1000
ACAC,D,20231120,10.96,10.96,10.96,10.96,1100
ACACU,D,20231120,11.02,11.02,11.02,11.02,100
ACAD,D,20231120,22.64,22.94,22.54,22.92,866400
ACAHU,D,20231120,10.41,10.42,10.41,10.42,500
ACAX,D,20231120,10.6,10.72,10.6,10.62,4400
ACB,D,20231120,0.462,0.4849,0.462,0.4765,6843100
ACBA,D,20231120,11.65,11.69,11.65,11.69,2200
ACCD,D,20231120,8.09,8.23,7.92,8.04,615900
ACDC,D,20231120,8.5,8.61,8.29,8.31,645000
ACET,D,20231120,1.22,1.24,1.15,1.17,170100
ACGL,D,20231120,83.6,84.73,83.51,84.46,1762500
ACGLN,D,20231120,19.02,19.19,19.01,19.14,30200
ACGLO,D,20231120,22.62,22.67,22.5,22.57,19100
ACHC,D,20231120,72.29,73.36,72.255,72.62,367900
ACHL,D,20231120,0.8259,0.8259,0.8,0.81,44000
ACHV,D,20231120,5.31,5.51,5.07,5.51,46100
ACIC,D,20231120,8.06,8.18,7.92,8.09,424000
ACIU,D,20231120,3.08,3.26,3.08,3.19,53700
ACIW,D,20231120,25.7,26.55,25.61,26.52,947600
ACLS,D,20231120,132.02,132.47,130.79,131.67,791900
ACLX,D,20231120,55.26,56.09,51.38,52.62,740900
ACMR,D,20231120,17.68,18.7225,17.68,18.66,861200
ACNB,D,20231120,39.68,39.85,38.2001,38.85,15900
ACNT,D,20231120,8.1,8.31,8.05,8.05,7900
ACON,D,20231120,0.3,0.3,0.2599,0.266,131500
ACOR,D,20231120,9.63,10,9.6,9.8,3600
ACRS,D,20231120,0.97,0.9872,0.8503,0.9402,9859200
ACRV,D,20231120,4.1,4.36,3.61,3.99,44500
ACRX,D,20231120,0.4952,0.519,0.4901,0.501,114400
ACST,D,20231120,2.15,2.15,2.09,2.12,11000
ACT,D,20231120,27.53,27.78,27.45,27.78,259600
ACTG,D,20231120,3.76,3.78,3.65,3.75,418000
ACVA,D,20231120,15.66,15.73,15.375,15.61,544100
ACWI,D,20231120,96.89,97.815,96.89,97.63,3102100
ACWX,D,20231120,48.96,49.325,48.96,49.27,1619800
ACXP,D,20231120,3.72,3.83,3.55,3.62,76500
ADAG,D,20231120,1.46,1.46,1.37,1.37,7300
ADAP,D,20231120,0.5,0.5,0.42,0.429,1156900
ADBE,D,20231120,605.31,614.2,604.5,612.7,2394300
ADD,D,20231120,0.234,0.259,0.234,0.239,112400
ADEA,D,20231120,9.88,10.07,9.77,9.91,551300
ADES,D,20231120,2.5,2.51,2.31,2.5,98100
ADI,D,20231120,182.09,184.7,182.09,183.82,3811700
ADIL,D,20231120,2.2,2.2,2.01,2.06,14300
ADMA,D,20231120,3.96,4.07,3.93,4.03,2769200
ADN,D,20231120,0.51,0.519,0.49,0.51,451300
ADNWW,D,20231120,0.0575,0.0575,0.0521,0.0575,10700
ADOC,D,20231120,11.55,11.55,11.55,11.55,200
ADOCR,D,20231120,0.0801,0.094,0.0801,0.094,400
ADOCW,D,20231120,0.03,0.03,0.02,0.02,10400
ADP,D,20231120,228.64,232.44,228.4417,231.71,1404000
ADPT,D,20231120,4.34,4.645,4.22,4.44,1307200
ADSE,D,20231120,6.5,6.73,6.3501,6.73,15100
ADSK,D,20231120,217.49,221.965,217.18,219.7,1522600
ADTH,D,20231120,1.26,1.3,1.24,1.28,39500
ADTN,D,20231120,5.31,5.66,5.29,5.62,955600
ADTX,D,20231120,3.6,3.7999,3.5101,3.57,40000
ADUS,D,20231120,86.2,87.81,86.15,87.72,44600
ADV,D,20231120,2.49,2.55,2.45,2.5,268300
ADVM,D,20231120,0.8996,0.9347,0.8503,0.9138,163400
ADXN,D,20231120,6.09,6.51,5.71,6.3,11900
AEAEU,D,20231120,10.61,10.77,10.61,10.77,300
AEHL,D,20231120,1.86,2.1199,1.72,1.9154,5100
AEHR,D,20231120,25.34,26.38,25.15,25.98,819400
AEI,D,20231120,1.41,1.41,1.26,1.3001,15700
AEIS,D,20231120,95.6,97.39,93.82,96.89,188200
AEMD,D,20231120,1.8062,1.8062,1.6655,1.695,2800
AENT,D,20231120,1.04,1.07,0.9316,1.07,20400
AENTW,D,20231120,0.013,0.013,0.011,0.0111,9100
AEP,D,20231120,77,77.46,75.93,77.19,3499700
AERT,D,20231120,2.3,2.59,2.3,2.4502,156200
AEY,D,20231120,2.55,2.59,2.5001,2.5799,9700
AEYE,D,20231120,4.28,4.37,4.21,4.26,26300
AEZS,D,20231120,1.59,1.78,1.59,1.7613,9000
AFAR,D,20231120,10.77,10.77,10.76,10.76,1500
AFBI,D,20231120,14.48,14.49,14.48,14.49,2300
