<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230804,1.36,1.3718,1.32,1.32,2800
AACI,D,20230804,10.55,10.57,10.5,10.5,12300
AACIW,D,20230804,0.06,0.0601,0.06,0.0601,15000
AADI,D,20230804,5.7,5.84,5.6116,5.73,202000
AADR,D,20230804,51.704,52.05,51.485,51.485,800
AAL,D,20230804,16.1,16.185,15.78,15.84,23541700
AAME,D,20230804,1.79,1.92,1.79,1.92,1500
AAOI,D,20230804,8.37,11.29,8.05,11.01,31770700
AAON,D,20230804,104.1,104.97,95.75,98,768000
AAPB,D,20230804,26.91,27.159,25.91,25.95,60100
AAPD,D,20230804,21.1,21.46,20.88,21.46,544500
AAPL,D,20230804,185.52,187.38,181.92,181.99,115956800
AAPU,D,20230804,27.08,27.4697,26.27,26.27,480900
AAXJ,D,20230804,68.54,68.82,68.13,68.17,679200
ABCB,D,20230804,44.08,44.84,43.72,44.55,258500
ABCL,D,20230804,6.52,6.87,5.92,6.04,5581500
ABCM,D,20230804,22.97,23.11,22.82,22.94,931000
ABEO,D,20230804,3.17,3.29,3.1042,3.14,99600
ABIO,D,20230804,2.04,2.05,2.04,2.04,5800
ABL,D,20230804,6.03,6.26,5.98,6.26,49100
ABLLW,D,20230804,0.2299,0.2397,0.215,0.215,5000
ABNB,D,20230804,140.47,145.32,137.62,140.17,8623300
ABOS,D,20230804,7.16,7.62,7.1401,7.3,692800
ABSI,D,20230804,1.95,2,1.91,1.93,279800
ABUS,D,20230804,2.05,2.17,2.05,2.14,832000
ABVC,D,20230804,3.01,3.1,2.7311,2.74,97700
ACABW,D,20230804,0.0417,0.0417,0.041,0.041,800
ACAD,D,20230804,27.2,27.48,26.95,27.19,1931100
ACAH,D,20230804,10.43,10.9,10.43,10.88,1800
ACAHW,D,20230804,0.0367,0.0451,0.0243,0.025,9300
ACAX,D,20230804,7.33,7.88,7.14,7.72,9400
ACB,D,20230804,0.56,0.5698,0.5425,0.5471,2940300
ACBA,D,20230804,11.24,11.33,11.24,11.33,300
ACBAU,D,20230804,10.91,10.91,10.91,10.91,100
ACBAW,D,20230804,0.0224,0.0224,0.0224,0.0224,100
ACCD,D,20230804,14.36,14.87,14.36,14.54,433400
ACDC,D,20230804,12.51,12.85,12.48,12.63,427700
ACDCW,D,20230804,0.005,0.008,0.005,0.008,67400
ACER,D,20230804,0.815,0.8251,0.756,0.756,94800
ACET,D,20230804,2.4,2.49,2.34,2.35,270400
ACGL,D,20230804,77.21,77.6,76.6,76.72,1582100
ACGLN,D,20230804,18.74,19.0267,18.72,18.83,13600
ACGLO,D,20230804,22.21,22.615,22.21,22.5585,8400
ACGN,D,20230804,0.8,0.8,0.7454,0.746,60500
ACHC,D,20230804,77.12,77.6,76.01,76.67,532300
ACHL,D,20230804,1,1.01,0.9801,0.995,40900
ACHV,D,20230804,5.53,5.56,5.28,5.41,33500
ACIU,D,20230804,3.09,3.09,2.9527,2.98,78000
ACIW,D,20230804,23.84,24.21,23.46,23.87,911400
ACLS,D,20230804,185,185.31,172.3001,175.74,814800
ACLX,D,20230804,33.86,36.19,33.86,34.95,507000
ACMR,D,20230804,13.87,14.2,11.85,12.54,1779000
ACNB,D,20230804,35,35.8931,34.01,34.11,34800
ACNT,D,20230804,9.07,9.38,9.05,9.38,3000
ACON,D,20230804,0.611,0.6198,0.581,0.5999,37700
ACONW,D,20230804,0.06,0.06,0.055,0.055,2400
ACOR,D,20230804,16.08,16.1,15.36,15.36,2900
ACRS,D,20230804,9.9,10.15,9.74,9.85,820000
ACRV,D,20230804,11.52,12.2096,11.52,11.75,4500
ACRX,D,20230804,1,1.0199,0.9603,0.986,40900
ACST,D,20230804,2.53,2.55,2.4,2.44,23800
ACT,D,20230804,28.65,29.44,28.25,28.99,1768600
ACTG,D,20230804,3.86,3.94,3.65,3.72,525800
ACVA,D,20230804,16.94,17.09,16.52,16.54,1247000
ACWI,D,20230804,97.21,97.79,96.525,96.64,2931000
ACWX,D,20230804,49.67,50.02,49.485,49.53,958500
ACXP,D,20230804,2.05,2.11,1.9,2.04,24500
ADAG,D,20230804,1.35,1.355,1.35,1.3523,6000
ADAP,D,20230804,0.89,0.92,0.88,0.88,329100
ADBE,D,20230804,526.74,535.63,522.12,526.88,2462800
ADD,D,20230804,1.25,1.2903,1.1765,1.2,13600
ADEA,D,20230804,12.1,12.14,11.53,11.54,525700
ADER,D,20230804,11.25,11.25,11.25,11.25,900
ADERW,D,20230804,0.1564,0.1596,0.1103,0.1152,500
ADES,D,20230804,2.89,2.93,2.5401,2.65,178300
ADI,D,20230804,189,190.26,184.74,188.35,3632900
ADIL,D,20230804,0.26,0.2601,0.22,0.2365,1604100
ADMA,D,20230804,4.14,4.16,4.04,4.05,1957000
ADMP,D,20230804,1.7,1.87,1.46,1.53,6591500
ADN,D,20230804,0.84,0.86,0.8,0.848,312700
ADNWW,D,20230804,0.1006,0.12,0.0954,0.12,19900
ADOC,D,20230804,11.25,11.2737,11.24,11.24,29000
ADP,D,20230804,249.07,249.26,245.37,245.76,1238000
ADPT,D,20230804,7.19,7.19,6.64,6.83,2076300
ADSE,D,20230804,6.12,6.3,5.511,6.3,11600
ADSK,D,20230804,204.91,204.91,200.535,201.57,1017600
ADTH,D,20230804,1.63,1.68,1.62,1.65,174100
ADTN,D,20230804,8.99,9.225,8.915,9.05,1578400
ADTX,D,20230804,0.4,0.405,0.38,0.3891,85700
ADUS,D,20230804,94.43,95.04,92.75,93.82,96800
ADV,D,20230804,2.4,2.555,2.31,2.37,539600
ADVM,D,20230804,2.09,2.15,2.015,2.03,228500
ADVWW,D,20230804,0.1505,0.1729,0.1505,0.1729,15300
ADXN,D,20230804,0.5488,0.5787,0.5422,0.55,48700
AEAE,D,20230804,10.43,10.43,10.42,10.42,600
AEAEW,D,20230804,0.056,0.0568,0.05,0.0568,6800
AEHL,D,20230804,0.7067,0.7067,0.645,0.6864,192300
AEHR,D,20230804,48.73,51.35,47.02,49.66,886600
AEI,D,20230804,1.5908,1.615,1.58,1.585,10200
AEIS,D,20230804,118.94,119.65,111.585,112.9,344000
AEMD,D,20230804,0.3424,0.3598,0.33,0.3439,123300
AENT,D,20230804,2.04,2.09,1.97,2.05,13800
AEP,D,20230804,82.26,82.86,80.93,81.24,2578600
AEPPZ,D,20230804,48.74,49,48.185,48.21,15500
AEY,D,20230804,0.61,0.6366,0.6031,0.6103,12500
AEYE,D,20230804,5.23,5.23,5.08,5.14,32300
AEZS,D,20230804,2.94,2.99,2.92,2.92,3100
AFAR,D,20230804,10.675,10.695,10.6702,10.695,1500
AFARU,D,20230804,10.68,10.92,10.68,10.92,200
AFARW,D,20230804,0.0256,0.0256,0.025,0.025,19900
AFBI,D,20230804,14.4,14.51,14.26,14.51,4700
AFCG,D,20230804,13.58,13.9,13.37,13.79,74500
AFIB,D,20230804,0.73,0.73,0.686,0.69,82900
AFMD,D,20230804,0.6,0.6,0.57,0.6,327900
AFRI,D,20230804,11.02,11.26,10.69,10.81,7200
AFRIW,D,20230804,0.7777,0.78,0.76,0.7722,1300
AFRM,D,20230804,17.77,17.77,16.61,16.69,11466600
AFYA,D,20230804,15.54,15.6,15.3401,15.41,72100
AGAE,D,20230804,0.9501,0.9899,0.9501,0.9725,54700
AGBA,D,20230804,1.16,1.17,1.12,1.15,102900
