<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230817,1.24,1.2999,1.21,1.269,8200
AACIU,D,20230817,11.55,11.55,10.65,10.65,200
AADI,D,20230817,5.92,5.93,5.66,5.68,66100
AADR,D,20230817,50,50.9427,50,50.18,1300
AAL,D,20230817,15.44,15.46,15.01,15.05,22240800
AAME,D,20230817,1.86,2.02,1.8,1.87,6400
AAOI,D,20230817,13.18,13.8383,12.3101,12.93,2930100
AAON,D,20230817,62.92,63.4899,60.82,60.82,404100
AAPB,D,20230817,24.47,24.47,23.83,23.97,30100
AAPD,D,20230817,22.07,22.51,22.01,22.46,255400
AAPL,D,20230817,177.14,177.5054,173.48,174,66062800
AAPU,D,20230817,25.2,25.27,24.44,24.55,193600
AAXJ,D,20230817,65.19,65.326,64.61,64.68,1401300
ABCB,D,20230817,41.43,41.755,40.85,41.23,263900
ABCL,D,20230817,5.54,5.63,5.485,5.5,2502400
ABCM,D,20230817,21.66,22.08,21.51,21.6,1376500
ABEO,D,20230817,3.73,3.73,3.45,3.54,110900
ABIO,D,20230817,2.04,2.05,2,2.04,36600
ABL,D,20230817,7.6,7.65,7.26,7.49,31700
ABLLW,D,20230817,0.28,0.29,0.28,0.285,11500
ABNB,D,20230817,129.22,129.6,127.3706,127.99,3908500
ABOS,D,20230817,6.72,6.72,6.3,6.4,861500
ABSI,D,20230817,1.6,1.69,1.57,1.66,280300
ABUS,D,20230817,2.02,2.15,2.01,2.07,1623000
ABVC,D,20230817,2.09,2.34,1.7,1.8,960700
ACAB,D,20230817,10.52,10.52,10.51,10.51,200
ACABW,D,20230817,0.0385,0.0385,0.0385,0.0385,100
ACAD,D,20230817,29.23,29.26,28.66,28.9,1757500
ACAHW,D,20230817,0.0066,0.0118,0.0066,0.0077,6400
ACB,D,20230817,0.5,0.518,0.4945,0.5146,5108400
ACCD,D,20230817,13.35,13.5704,12.96,13.17,384200
ACDC,D,20230817,10.63,10.79,10.53,10.61,460600
ACDCW,D,20230817,0.005,0.005,0.005,0.005,800
ACER,D,20230817,0.73,0.8089,0.72,0.7522,63200
ACET,D,20230817,2.05,2.07,1.95,1.97,327100
ACGL,D,20230817,77.58,77.58,74.27,74.29,2223800
ACGLN,D,20230817,18.75,18.75,18.24,18.44,32900
ACGLO,D,20230817,22.24,22.24,22.03,22.03,11100
ACGN,D,20230817,0.4171,0.477,0.41,0.45,169700
ACHC,D,20230817,76.2,76.2,74.97,75,372700
ACHL,D,20230817,0.98,0.98,0.9,0.9195,213200
ACHV,D,20230817,5.11,5.11,4.94,5,44900
ACIC,D,20230817,7.77,8.18,7.51,7.64,315900
ACIU,D,20230817,3.02,3.1068,2.9912,3,93800
ACIW,D,20230817,23.25,23.41,22.6,22.69,451100
ACLS,D,20230817,166.25,167.45,158.852,159.83,499100
ACLX,D,20230817,35.59,35.86,34.75,34.9,432000
ACMR,D,20230817,13,13.38,12.92,13.09,431400
ACNB,D,20230817,33.96,34.1,33.77,33.77,7200
ACNT,D,20230817,9.17,9.17,8.88,8.88,900
ACON,D,20230817,0.5,0.51,0.46,0.4741,16400
ACONW,D,20230817,0.06,0.06,0.06,0.06,200
ACOR,D,20230817,16,17.39,16,16.9,12600
ACRS,D,20230817,7.72,7.83,7.15,7.16,588500
ACRV,D,20230817,11.35,11.77,11.025,11.04,11200
ACRX,D,20230817,0.8452,0.8452,0.8006,0.8399,85100
ACST,D,20230817,2.12,2.26,2.1,2.15,18100
ACT,D,20230817,28.49,28.55,28.19,28.51,173000
ACTG,D,20230817,3.8,3.815,3.7,3.72,208900
ACVA,D,20230817,15.32,15.35,14.91,15.17,1232500
ACWI,D,20230817,94.75,94.83,93.66,93.77,2662600
ACWX,D,20230817,48.2,48.26,47.67,47.74,918800
ACXP,D,20230817,1.83,1.91,1.745,1.89,32500
ADAG,D,20230817,1.345,1.345,1.3052,1.3187,2500
ADAP,D,20230817,0.787,0.8349,0.7701,0.8244,450000
ADBE,D,20230817,525,525.49,510.56,511.67,2455800
ADD,D,20230817,1.2,1.2735,1.18,1.2735,19000
ADEA,D,20230817,10.14,10.21,9.98,10.07,457600
ADERW,D,20230817,0.1219,0.139,0.1219,0.139,800
ADES,D,20230817,2.02,2.08,1.91,1.92,69900
ADI,D,20230817,177.74,178.27,174.63,175.49,2804200
ADIL,D,20230817,3.51,3.5177,3.125,3.27,56400
ADMA,D,20230817,4.43,4.46,4.28,4.29,2206500
ADMP,D,20230817,0.7899,1.1,0.7805,1.02,3591500
ADN,D,20230817,0.601,0.61,0.56,0.5712,1195100
ADNWW,D,20230817,0.0837,0.0918,0.07,0.0885,83400
ADOC,D,20230817,11.25,11.35,11.23,11.23,35400
ADOCR,D,20230817,0.189,0.189,0.118,0.12,4200
ADOCW,D,20230817,0.0193,0.0213,0.0186,0.0212,11300
ADP,D,20230817,252.43,252.84,249.435,250.28,1394400
ADPT,D,20230817,6.21,6.25,6.04,6.12,1195700
ADSE,D,20230817,7.51,7.6,7.16,7.35,22100
ADSEW,D,20230817,0.8585,0.8926,0.8125,0.8125,49000
ADSK,D,20230817,203.96,204.1,198.46,198.7,1526100
ADTH,D,20230817,1.39,1.43,1.36,1.37,53500
ADTHW,D,20230817,0.0656,0.0656,0.06,0.06,500
ADTN,D,20230817,8.1,8.3,8.07,8.16,755600
ADTX,D,20230817,0.3031,0.495,0.286,0.3995,13602000
ADUS,D,20230817,93.15,93.21,89.98,90.11,82200
ADV,D,20230817,2.78,2.8,2.63,2.67,244700
ADVM,D,20230817,1.7,1.72,1.59,1.59,318700
ADVWW,D,20230817,0.19,0.19,0.18,0.18,13600
ADXN,D,20230817,0.543,0.5457,0.515,0.5256,13100
AEHL,D,20230817,0.81,0.85,0.6507,0.671,200000
AEHR,D,20230817,41.94,42.41,39.6,39.89,1250300
AEI,D,20230817,1.3,1.33,1.3,1.32,5300
AEIS,D,20230817,112.45,115.9671,109.8,109.88,106800
AEMD,D,20230817,0.3,0.307,0.27,0.2899,443400
AENT,D,20230817,2.18,2.18,2.01,2.01,1200
AENTW,D,20230817,0.0386,0.0386,0.0386,0.0386,100
AEP,D,20230817,79.37,80.005,78.76,78.78,2790400
AEY,D,20230817,0.405,0.4099,0.3615,0.3615,103600
AEYE,D,20230817,4.84,4.84,4.31,4.65,23900
AEZS,D,20230817,2.81,2.87,2.8,2.8,6500
AFBI,D,20230817,14.01,14.01,14.01,14.01,800
AFCG,D,20230817,12.5,12.58,12.3448,12.38,138700
AFIB,D,20230817,0.596,0.596,0.5505,0.5521,81500
AFMD,D,20230817,0.53,0.53,0.4964,0.51,297600
AFRI,D,20230817,11,11.06,10.975,11,15700
AFRIW,D,20230817,0.94,0.9657,0.94,0.96,17700
AFRM,D,20230817,14.37,14.5706,14.08,14.22,7397100
AFYA,D,20230817,14.66,14.68,14.37,14.57,184000
AGAE,D,20230817,0.98,0.98,0.8801,0.9,118700
AGBA,D,20230817,0.8158,0.85,0.8066,0.8244,330900
AGBAW,D,20230817,0.0364,0.0364,0.023,0.0299,523800
AGEN,D,20230817,1.26,1.34,1.23,1.32,5732500
AGFY,D,20230817,2.39,2.4,2.13,2.19,35500
AGIL,D,20230817,0.575,0.58,0.5,0.5796,98400
AGIO,D,20230817,26.77,26.95,25.85,25.97,296700
AGLE,D,20230817,0.451,0.48,0.445,0.477,74800
