<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231116,0.84,0.861,0.84,0.861,3900
AACI,D,20231116,10.75,10.75,10.75,10.75,100
AADI,D,20231116,4.7,4.71,4.5,4.53,51000
AADR,D,20231116,50.7,50.76,50.6,50.76,1800
AAL,D,20231116,12.42,12.6,12.16,12.19,34506600
AAME,D,20231116,1.87,1.92,1.86,1.92,7200
AAOI,D,20231116,12.36,12.9899,12.35,12.83,1737600
AAON,D,20231116,63.53,63.72,62.45,62.49,180200
AAPB,D,20231116,26.97,27.09,26.79,26.98,22100
AAPD,D,20231116,20.6,20.685,20.44,20.58,186600
AAPL,D,20231116,189.57,190.96,188.65,189.71,54412900
AAPU,D,20231116,27.22,27.51,27.09,27.29,105900
AAXJ,D,20231116,65.26,65.74,65.158,65.39,550900
ABAT,D,20231116,4.2,4.42,4,4.04,281500
ABCB,D,20231116,43.46,43.75,42.58,42.96,403800
ABCL,D,20231116,4.52,4.52,4.24,4.38,931500
ABCM,D,20231116,23.2,23.25,23.04,23.07,7484100
ABEO,D,20231116,4.27,4.3297,4.09,4.22,128800
ABIO,D,20231116,1.7359,1.82,1.7359,1.78,33000
ABL,D,20231116,6.27,6.27,6.02,6.19,22800
ABLLW,D,20231116,0.328,0.33,0.2851,0.2851,23900
ABLV,D,20231116,2,2,1.81,1.8999,11000
ABNB,D,20231116,127.12,128.4,125.31,126.28,4177300
ABOS,D,20231116,2.36,2.385,2.195,2.24,496700
ABSI,D,20231116,1.39,1.4,1.34,1.39,236100
ABUS,D,20231116,1.85,1.88,1.754,1.85,1335400
ABVC,D,20231116,1.23,1.78,1.2101,1.59,19874900
ABVX,D,20231116,11.37,11.42,10.93,11.06,941600
ACABW,D,20231116,0.07,0.07,0.0668,0.0668,1800
ACAD,D,20231116,22.46,22.63,21.82,22.07,964400
ACAHU,D,20231116,10.15,10.55,10.15,10.55,600
ACAX,D,20231116,10.52,10.55,10.52,10.55,6000
ACAXW,D,20231116,0.02,0.02,0.02,0.02,1500
ACB,D,20231116,0.4695,0.4695,0.4501,0.465,3405600
ACBA,D,20231116,11.68,11.6801,11.6752,11.68,4900
ACBAW,D,20231116,0.0209,0.0209,0.0209,0.0209,1000
ACCD,D,20231116,7.82,7.82,7.46,7.61,603300
ACDC,D,20231116,8.64,8.64,7.87,8.1,1033200
ACET,D,20231116,1.2,1.2,1.1,1.17,252900
ACGL,D,20231116,83.08,84.595,82.78,83.71,1932500
ACGLN,D,20231116,19.23,19.275,19.02,19.16,47100
ACGLO,D,20231116,22.5,22.62,22.42,22.48,15400
ACHC,D,20231116,74.99,75.48,73.55,73.95,396200
ACHL,D,20231116,0.78,0.81,0.7402,0.778,252200
ACHV,D,20231116,4.89,5.22,4.61,5.14,81300
