<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230919,1.18,1.18,1.13,1.13,1000
AACI,D,20230919,10.7,10.7,10.7,10.7,100
AADI,D,20230919,5.35,5.438,5.18,5.38,117800
AADR,D,20230919,50.35,50.43,50.01,50.37,4600
AAL,D,20230919,13.08,13.3499,13.0528,13.19,25325000
AAME,D,20230919,1.89,1.92,1.8,1.92,11200
AAOI,D,20230919,9.9,10.13,9.36,9.64,2452600
AAON,D,20230919,60.55,61.83,59.62,61.77,432400
AAPB,D,20230919,24.53,24.9504,24.41,24.86,16200
AAPD,D,20230919,21.81,21.898,21.6,21.64,246200
AAPL,D,20230919,177.52,179.63,177.13,179.07,51826900
AAPU,D,20230919,24.96,25.36,24.86,25.28,187900
AAXJ,D,20230919,64.99,65.2,64.83,64.92,171700
ABCB,D,20230919,38.99,39.22,38.38,38.71,238300
ABCL,D,20230919,5.13,5.18,5.06,5.08,1249200
ABCM,D,20230919,22.65,22.7,22.58,22.65,4043500
ABEO,D,20230919,3.66,3.89,3.66,3.79,170100
ABIO,D,20230919,2.04,2.06,2.035,2.06,6300
ABL,D,20230919,7.29,7.595,7.23,7.25,17900
ABLLW,D,20230919,0.3975,0.3988,0.333,0.37,122600
ABLV,D,20230919,3.42,3.6,3.42,3.44,28400
ABLVW,D,20230919,0.0367,0.0367,0.0306,0.0306,1500
ABNB,D,20230919,141.86,142.57,139.77,141.85,6675500
ABOS,D,20230919,5.1,5.23,5.02,5.1,254600
ABSI,D,20230919,1.54,1.6006,1.52,1.57,188100
ABUS,D,20230919,1.99,2,1.96,1.98,460900
ABVC,D,20230919,1.09,1.1799,1.05,1.09,89600
ACAB,D,20230919,10.53,10.53,10.53,10.53,20900
ACABW,D,20230919,0.0381,0.0381,0.0365,0.0365,7500
ACAC,D,20230919,10.96,10.97,10.96,10.97,12300
ACACW,D,20230919,0.0811,0.0811,0.0811,0.0811,400
ACAD,D,20230919,24.62,24.67,24.05,24.44,1847200
ACAH,D,20230919,10.48,10.49,10.43,10.4826,3800
ACAHW,D,20230919,0.0329,0.0379,0.0328,0.0349,2400
ACAX,D,20230919,10.57,10.57,10.57,10.57,100
ACAXU,D,20230919,10.6,10.6,10.6,10.6,100
ACAXW,D,20230919,0.0352,0.0352,0.0352,0.0352,500
ACB,D,20230919,0.9162,0.98,0.8525,0.8617,46096600
ACBA,D,20230919,11.67,11.68,11.67,11.67,1700
ACBAW,D,20230919,0.0384,0.0384,0.0383,0.0383,1000
ACCD,D,20230919,11.91,11.97,11.52,11.66,392700
ACDC,D,20230919,11.22,11.455,11.12,11.16,420100
ACDCW,D,20230919,0.009,0.009,0.006,0.006,10000
ACER,D,20230919,0.8416,0.86,0.8316,0.8498,268100
ACET,D,20230919,1.68,1.73,1.66,1.7,193200
ACGL,D,20230919,80.65,81.36,80.27,81.2,1572500
ACGLN,D,20230919,18.77,18.77,18.5601,18.68,36900
ACGLO,D,20230919,21.19,21.4099,21.19,21.33,11300
ACHC,D,20230919,69.88,70.51,69.28,69.81,215300
ACHL,D,20230919,0.9,0.9,0.8521,0.8641,6900
ACHV,D,20230919,4.52,4.59,4.4,4.4,30300
ACIC,D,20230919,7.51,7.72,7.51,7.695,173900
ACIU,D,20230919,3.05,3.13,2.95,3.01,35600
ACIW,D,20230919,23.51,23.88,23.33,23.57,326300
ACLS,D,20230919,168,169.1958,165.885,166.76,366500
ACLX,D,20230919,33.95,36.55,33.87,36.19,906800
ACMR,D,20230919,15.71,16.01,15.45,15.96,659600
ACNB,D,20230919,33.17,33.86,32.99,33.3,13100
ACNT,D,20230919,8.5,8.5,8.5,8.5,2900
ACON,D,20230919,0.4462,0.45,0.4298,0.4361,189100
ACOR,D,20230919,16.2,16.2,15.47,15.8,5000
ACRS,D,20230919,7.42,7.52,7.32,7.4,587100
ACRV,D,20230919,9.91,9.95,9.728,9.95,6400
ACRX,D,20230919,0.825,0.8317,0.776,0.8,216900
ACST,D,20230919,2,2.0299,1.97,1.97,3500
ACT,D,20230919,28.21,28.59,27.96,28.16,92800
ACTG,D,20230919,3.66,3.68,3.61,3.62,145300
ACVA,D,20230919,15.29,15.61,15.29,15.5,857000
ACWI,D,20230919,95.57,95.715,95.0615,95.51,1716500
ACWX,D,20230919,48.59,48.6547,48.387,48.5,372400
ACXP,D,20230919,1.66,1.764,1.63,1.71,16300
ADAG,D,20230919,1.37,1.445,1.37,1.4,6500
ADAP,D,20230919,0.7386,0.748,0.6801,0.7275,1227600
ADBE,D,20230919,531.35,542.4,529.47,541.69,2386600
ADD,D,20230919,1.55,1.61,1.43,1.6,114500
ADEA,D,20230919,9.9,10.025,9.8,10,412500
ADERW,D,20230919,0.01,0.01,0.01,0.01,1400
ADES,D,20230919,1.7,1.78,1.7,1.7,21400
ADI,D,20230919,178.2,179.02,176.16,178.75,2852800
ADIL,D,20230919,2.85,2.97,2.59,2.59,31900
ADMA,D,20230919,3.66,3.6999,3.6,3.65,1864200
ADN,D,20230919,0.4944,0.504,0.47,0.4749,398300
ADNWW,D,20230919,0.06,0.0649,0.0551,0.06,41400
ADOCR,D,20230919,0.1801,0.1801,0.1678,0.1678,41900
ADOCW,D,20230919,0.0204,0.0204,0.0204,0.0204,10000
ADP,D,20230919,246.44,247.05,243.97,245.84,1030700
ADPT,D,20230919,5.505,5.57,5.095,5.43,1976900
ADSE,D,20230919,7.16,7.72,6.66,7.72,31600
ADSEW,D,20230919,0.751,0.8,0.751,0.8,11300
ADSK,D,20230919,212.13,212.6,209.07,212.06,1145900
ADTH,D,20230919,1.25,1.27,1.2,1.21,21300
ADTHW,D,20230919,0.0493,0.0493,0.0424,0.0424,4700
ADTN,D,20230919,8.21,8.34,8.13,8.27,669200
ADTX,D,20230919,17.58,22,17.5,18.25,253700
ADUS,D,20230919,83.69,84.47,83.46,83.66,41500
ADV,D,20230919,2.86,2.92,2.82,2.86,355600
ADVM,D,20230919,1.53,1.59,1.3601,1.59,98500
ADVWW,D,20230919,0.28,0.28,0.246,0.246,43200
ADXN,D,20230919,0.4098,0.4178,0.3611,0.367,34300
AEAE,D,20230919,10.6,10.6,10.46,10.53,7100
AEHL,D,20230919,2.94,3.1883,2.8601,3.1,62800
AEHR,D,20230919,48.99,49.63,47.6501,48.65,428600
AEI,D,20230919,1.41,1.43,1.41,1.41,3700
AEIS,D,20230919,103.34,104.52,101.73,101.78,148000
AEMD,D,20230919,0.2531,0.2686,0.25,0.2525,89000
AENT,D,20230919,1.43,1.55,1.06,1.41,42900
AEP,D,20230919,80.27,80.63,79.86,80.06,2238400
AEY,D,20230919,0.412,0.4297,0.39,0.39,10600
AEYE,D,20230919,5.33,5.5032,5.22,5.22,17300
AEZS,D,20230919,2.51,2.6614,2.51,2.6199,2600
AFAR,D,20230919,10.76,10.76,10.76,10.76,100
AFARW,D,20230919,0.0275,0.0275,0.0275,0.0275,100
AFBI,D,20230919,14.61,15.0524,14.4535,14.71,6500
AFCG,D,20230919,13.1,13.14,12.8,12.83,147200
AFIB,D,20230919,0.63,0.7598,0.6001,0.7598,177300
AFMD,D,20230919,0.49,0.5139,0.471,0.48,571200
AFRI,D,20230919,11.57,11.83,11.2,11.33,9200
AFRIW,D,20230919,1.14,1.2,1.14,1.2,47700
AFRM,D,20230919,25.08,25.13,23.11,23.75,15692900
AFYA,D,20230919,15.89,15.93,15.5804,15.59,79500
AGAE,D,20230919,0.8827,0.8858,0.8409,0.8858,42400
AGBA,D,20230919,0.72,0.72,0.7,0.7182,103100
AGEN,D,20230919,1.27,1.27,1.22,1.24,1979800
AGFY,D,20230919,2.87,2.99,2.85,2.89,10100
AGIL,D,20230919,0.1417,0.1725,0.1327,0.1682,7199600
