<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230824,1.27,1.28,1.21,1.21,7800
AACIW,D,20230824,0.0875,0.0894,0.0871,0.0894,800
AADI,D,20230824,6.3,6.66,6.215,6.61,83400
AADR,D,20230824,51.6801,51.6801,51.045,51.045,1000
AAL,D,20230824,14.66,14.7552,14.46,14.57,23360500
AAME,D,20230824,1.92,2,1.92,1.98,2800
AAOI,D,20230824,15.6,16.26,13.8001,14.09,2771000
AAON,D,20230824,61.14,61.445,59.61,60,342000
AAPB,D,20230824,25.56,25.57,24.35,24.44,35600
AAPD,D,20230824,21.61,22.19,21.61,22.17,169200
AAPL,D,20230824,180.67,181.104,176.01,176.38,54945700
AAPU,D,20230824,25.95,25.99,24.91,24.99,190300
AAXJ,D,20230824,65.31,65.42,64.7,64.7,567500
ABCB,D,20230824,39.6,40.32,39.37,39.69,375200
ABCL,D,20230824,5.56,5.5604,5.42,5.5,1182700
ABCM,D,20230824,22.78,22.9,22.4591,22.49,957300
ABEO,D,20230824,4.16,4.19,3.82,3.94,85800
ABIO,D,20230824,2.06,2.06,2.05,2.06,7300
ABL,D,20230824,7.56,7.56,7.255,7.37,10200
ABLLW,D,20230824,0.36,0.38,0.303,0.3611,106800
ABLV,D,20230824,4.5,5.44,4.2004,4.99,326300
ABLVW,D,20230824,0.052,0.0578,0.0375,0.0552,57800
ABNB,D,20230824,128.23,128.84,124.64,124.72,2980800
ABOS,D,20230824,6.5,6.5,5.9,6.12,575300
ABSI,D,20230824,1.62,1.6255,1.54,1.56,208100
ABUS,D,20230824,2.03,2.06,2.02,2.05,595600
ABVC,D,20230824,1.85,1.9,1.66,1.69,81400
ACAB,D,20230824,10.53,10.65,10.5,10.51,7600
ACABW,D,20230824,0.0462,0.0468,0.0462,0.0468,900
ACAC,D,20230824,10.95,10.95,10.95,10.95,200
ACAD,D,20230824,28.74,28.81,28.26,28.4,894800
ACB,D,20230824,0.4835,0.487,0.458,0.46,3840600
ACBA,D,20230824,11.41,11.41,11.41,11.41,200
ACCD,D,20230824,13.36,13.36,12.88,12.91,443300
ACDC,D,20230824,10.32,10.44,10.18,10.21,433500
ACDCW,D,20230824,0.004,0.004,0.004,0.004,800
ACER,D,20230824,0.659,0.66,0.5901,0.599,284100
ACET,D,20230824,1.77,1.8,1.725,1.75,861200
ACGL,D,20230824,74.97,76.247,74.9101,75.41,1189700
ACGLN,D,20230824,18.44,18.4485,18.16,18.21,22200
ACGLO,D,20230824,21.72,21.72,21.3,21.3,22800
ACHC,D,20230824,75.31,75.925,74.54,74.54,167700
ACHL,D,20230824,0.9,0.9599,0.9,0.9,37100
ACHV,D,20230824,4.93,4.93,4.66,4.67,29900
ACIC,D,20230824,7.46,7.4799,7.23,7.31,145000
ACIU,D,20230824,3.13,3.1499,3.0601,3.1,21900
ACIW,D,20230824,23.28,23.51,23.1,23.25,301100
ACLS,D,20230824,179.59,180.43,169.06,169.59,380900
ACLX,D,20230824,35.12,35.39,34.48,34.93,317600
ACMR,D,20230824,16.75,16.8,15.32,15.36,1336200
ACNB,D,20230824,32.89,33.63,32.5701,33.43,9400
ACNT,D,20230824,9.08,9.09,8.75,8.99,8000
ACON,D,20230824,0.461,0.461,0.45,0.46,13900
ACOR,D,20230824,16.0001,16.2,13.3,14.9558,17500
ACRS,D,20230824,7.26,7.27,6.85,7.01,425800
ACRV,D,20230824,11.6,12.21,11.6,11.82,7300
ACRX,D,20230824,1.13,1.2268,1.06,1.14,277800
ACST,D,20230824,2.13,2.13,2.01,2.1,12900
ACT,D,20230824,28.78,29.11,28.78,28.87,115000
ACTG,D,20230824,3.79,3.835,3.76,3.77,119300
ACVA,D,20230824,15.97,15.99,15.39,15.47,843200
ACWI,D,20230824,95.22,95.38,93.89,93.91,1937300
ACWX,D,20230824,48.17,48.27,47.74,47.74,590700
ACXP,D,20230824,2.06,2.06,1.98,2.04,6900
ADAP,D,20230824,0.81,0.846,0.795,0.8,537800
ADBE,D,20230824,539,539.67,511.05,512.43,2950200
ADD,D,20230824,1.22,1.2841,1.2,1.2393,21500
ADEA,D,20230824,9.86,9.88,9.74,9.81,436100
ADER,D,20230824,11.24,11.25,11.24,11.25,1200
ADERW,D,20230824,0.1572,0.1572,0.11,0.1572,6700
ADES,D,20230824,1.79,1.8786,1.74,1.79,77000
ADI,D,20230824,176.77,178.25,172.95,173.69,6811200
ADIL,D,20230824,3.32,3.54,3.2,3.39,15900
ADMA,D,20230824,3.97,3.97,3.81,3.87,3512400
ADMP,D,20230824,0.7816,0.8197,0.78,0.78,274400
ADN,D,20230824,0.5672,0.5898,0.531,0.5684,455100
ADNWW,D,20230824,0.07,0.0809,0.07,0.073,27900
ADOC,D,20230824,11.25,11.27,11.25,11.26,2900
ADOCR,D,20230824,0.1354,0.1982,0.1322,0.1331,6100
ADOCW,D,20230824,0.0182,0.0182,0.015,0.015,800
ADP,D,20230824,251.87,253.63,249.68,249.795,1132600
ADPT,D,20230824,6.5,6.51,6.04,6.07,1280200
ADSE,D,20230824,7.71,7.99,7.49,7.99,17700
ADSK,D,20230824,215.5,216.75,208.135,208.6,2648300
ADTH,D,20230824,1.37,1.38,1.35,1.37,28400
ADTN,D,20230824,8.13,8.17,7.99,8.13,868200
ADTX,D,20230824,11.23,11.72,9.2407,9.86,189200
ADUS,D,20230824,90.27,90.32,88.52,88.59,74800
ADV,D,20230824,2.68,2.73,2.65,2.66,177800
ADVM,D,20230824,1.67,1.68,1.605,1.62,76700
ADVWW,D,20230824,0.23,0.2475,0.19,0.2163,148900
ADXN,D,20230824,0.4906,0.516,0.46,0.4609,16900
AEAE,D,20230824,10.6,10.6,10.53,10.6,3200
AEAEW,D,20230824,0.0664,0.0664,0.0656,0.0656,800
AEHL,D,20230824,0.5648,0.6198,0.5201,0.548,91800
AEHR,D,20230824,44.16,44.86,40.76,40.82,647500
AEI,D,20230824,1.36,1.36,1.29,1.35,16600
AEIS,D,20230824,116.3,116.3,112.13,112.38,135900
AEMD,D,20230824,0.31,0.32,0.3,0.3114,81700
AENT,D,20230824,2,2,1.85,1.95,9100
AENTW,D,20230824,0.0345,0.0345,0.0345,0.0345,100
AEP,D,20230824,79.36,80.47,78.79,78.83,2787300
AEY,D,20230824,0.4223,0.423,0.3802,0.39,72300
AEYE,D,20230824,4.48,4.89,4.48,4.85,24500
AEZS,D,20230824,2.7,2.78,2.7,2.74,2200
AFARW,D,20230824,0.0218,0.0218,0.0201,0.0201,3100
AFBI,D,20230824,14.82,14.941,14.5,14.5,1000
AFCG,D,20230824,12.91,13.1,12.7117,12.94,115700
AFIB,D,20230824,0.525,0.528,0.5,0.509,29700
AFMD,D,20230824,0.6,0.602,0.51,0.5555,307400
AFRI,D,20230824,11.34,11.445,11.01,11.01,8300
AFRIW,D,20230824,0.9801,0.9801,0.98,0.98,5100
AFRM,D,20230824,14.55,14.58,13.74,13.81,24674100
AFYA,D,20230824,14.77,14.975,14.61,14.68,191000
AGAE,D,20230824,0.86,0.91,0.831,0.877,42900
AGBA,D,20230824,0.7799,0.7799,0.6721,0.6798,225300
AGEN,D,20230824,1.42,1.42,1.32,1.33,3456700
AGFY,D,20230824,2.3,2.3,2.06,2.29,21600
AGIL,D,20230824,0.3003,0.305,0.2525,0.295,3109800
AGILW,D,20230824,0.0241,0.03,0.0141,0.03,900
AGIO,D,20230824,26.81,26.82,26.15,26.59,240300
AGLE,D,20230824,0.5325,0.5799,0.51,0.546,109100
AGMH,D,20230824,1.68,1.68,1.65,1.65,1400
AGNC,D,20230824,9.68,9.82,9.65,9.71,9274800
AGNCL,D,20230824,22.33,22.3303,22,22.128,26400
AGNCM,D,20230824,23.0484,23.21,23.0484,23.1487,19300
AGNCN,D,20230824,25.69,25.69,25.3729,25.38,61800
AGNCO,D,20230824,23.13,23.2599,23.0563,23.1201,13000
AGNCP,D,20230824,21.22,21.41,21.22,21.37,24900
AGNG,D,20230824,26.88,26.9208,26.7798,26.85,1600
AGRI,D,20230824,0.1098,0.1183,0.108,0.115,1831300
AGRIW,D,20230824,0.018,0.0182,0.0179,0.0179,3900
AGRX,D,20230824,2.105,2.105,2.03,2.08,12900
AGYS,D,20230824,69.56,69.56,67.21,67.56,133700
AGZD,D,20230824,22.205,22.26,22.1501,22.26,13200
AHCO,D,20230824,11.93,12.07,11.62,11.65,962800
AHG,D,20230824,0.3,0.3537,0.3,0.351,113700
AHI,D,20230824,3.75,3.81,3.61,3.75,146800
AIA,D,20230824,57.83,58,57.24,57.37,24600
AIB,D,20230824,11.0403,11.0499,11.0403,11.0499,200
AIH,D,20230824,0.69,0.69,0.69,0.69,2600
AIHS,D,20230824,0.46,0.46,0.46,0.46,5900
AIMD,D,20230824,0.63,0.66,0.6101,0.659,18400
