<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20240209,1.19,1.29,1.13,1.25,23200
AACI,D,20240209,10.9,10.9,10.9,10.9,10600
AADI,D,20240209,1.78,1.88,1.78,1.87,299300
AADR,D,20240209,56.62,56.93,56.5101,56.93,400
AAGR,D,20240209,0.93,0.96,0.861,0.91,35600
AAGRW,D,20240209,0.0295,0.0295,0.0196,0.0295,27600
AAL,D,20240209,15.03,15.18,14.71,14.88,26960600
AAME,D,20240209,2.59,2.59,2.545,2.545,900
AAOI,D,20240209,19.02,20.15,17.72,20.03,3470200
AAON,D,20240209,78.86,81.47,78.67,81.4,607700
AAPB,D,20240209,21.7,22.0291,21.66,21.73,14000
AAPD,D,20240209,20.67,20.73,20.52,20.65,113600
AAPL,D,20240209,188.65,189.99,188,188.85,45155200
AAPU,D,20240209,26.35,26.6399,26.22,26.38,136500
AAXJ,D,20240209,64.88,65.2299,64.495,65.13,595700
ABAT,D,20240209,2.42,2.47,2.325,2.37,536400
ABCB,D,20240209,47.48,48.19,46.5,48.03,409900
ABCL,D,20240209,5.05,5.15,5,5.11,894100
ABCS,D,20240209,25.1597,25.1597,25.1597,25.1597,100
ABEO,D,20240209,5.28,6.33,5.28,6.2,832800
ABIO,D,20240209,1.66,1.68,1.65,1.66,20000
ABL,D,20240209,12.48,12.48,11.56,11.56,36300
ABLLL,D,20240209,25.14,25.38,24.6817,24.91,42600
ABLLW,D,20240209,0.82,0.84,0.7201,0.7201,56100
ABLV,D,20240209,2.79,2.814,2.6,2.6814,71800
ABNB,D,20240209,145.84,148.68,145.18,147.595,5006700
ABOS,D,20240209,3.05,3.2691,3.0401,3.24,306600
ABSI,D,20240209,4.15,4.56,3.96,4.3,2913900
ABTS,D,20240209,0.96,1.04,0.9401,1.03,108300
ABUS,D,20240209,2.57,2.79,2.56,2.76,3810300
ABVC,D,20240209,1.31,1.32,1.2602,1.32,95700
ABVX,D,20240209,12.55,12.865,12.315,12.498,70200
ACAB,D,20240209,10.57,10.57,10.57,10.57,100
ACAD,D,20240209,26,26.46,25.38,26.36,1182000
ACAHW,D,20240209,0.03,0.03,0.022,0.025,95600
ACB,D,20240209,0.42,0.4392,0.4002,0.4343,6998800
ACCD,D,20240209,13.42,13.74,13.24,13.46,518600
ACDC,D,20240209,7.38,7.44,7.225,7.31,715800
ACET,D,20240209,3.39,3.5001,3.1,3.27,2038300
ACGL,D,20240209,82.35,83.52,81.59,83.46,1130900
ACGLN,D,20240209,20.51,20.59,20.39,20.54,16400
ACGLO,D,20240209,23.6,23.81,23.44,23.81,8600
ACHC,D,20240209,80.52,82.4,79.95,82.06,490100
ACHL,D,20240209,0.9418,0.9598,0.875,0.94,1844100
ACHV,D,20240209,4.55,4.55,4.4,4.5,17400
ACIC,D,20240209,11.38,11.76,11.1,11.675,299100
ACIU,D,20240209,2.85,2.9499,2.62,2.71,172100
ACIW,D,20240209,29.8,30.64,29.72,30.56,498700
ACLS,D,20240209,124.62,127.26,120.235,125.32,1100000
ACLX,D,20240209,61.58,65.02,61.175,64.89,422500
ACMR,D,20240209,17.2,18.35,17.2,18.33,1195500
ACNB,D,20240209,36.07,37.475,36.07,37.06,9700
ACNT,D,20240209,9.63,9.97,9.51,9.97,6400
ACON,D,20240209,1.98,1.98,1.8,1.85,98900
ACOR,D,20240209,15,15.4999,15,15.4999,900
ACRS,D,20240209,1.18,1.26,1.18,1.23,1045500
ACRV,D,20240209,3.53,3.84,3.53,3.63,44900
ACST,D,20240209,2.45,2.5,2.43,2.45,8200
ACT,D,20240209,27.05,27.21,26.6311,27.16,556600
ACTG,D,20240209,4.29,4.395,4.2301,4.36,277300
ACVA,D,20240209,14.44,14.64,14.26,14.49,609800
ACWI,D,20240209,104.58,105.065,104.5,105.01,3663800
ACWX,D,20240209,50.49,50.7304,50.365,50.69,1290500
ACXP,D,20240209,3.07,3.11,2.79,2.87,187900
ADAG,D,20240209,3.45,3.8,3.45,3.68,71900
ADAP,D,20240209,1.24,1.33,1.19,1.25,1487400
ADBE,D,20240209,616,628.07,615.805,627.21,2091300
ADD,D,20240209,0.2655,0.2915,0.2655,0.2875,36200
ADEA,D,20240209,13.02,13.125,12.8014,13.08,647400
ADI,D,20240209,195.53,195.53,193.45,195.02,3183900
ADIL,D,20240209,1.16,1.24,1.15,1.16,6100
ADMA,D,20240209,5.2,5.25,5.19,5.24,1203200
ADN,D,20240209,0.168,0.1744,0.165,0.174,387600
ADNWW,D,20240209,0.0229,0.0249,0.0186,0.0249,59800
ADOC,D,20240209,11.78,11.8608,11.78,11.7801,4800
ADOCR,D,20240209,0.21,0.21,0.1835,0.1949,237200
ADOCW,D,20240209,0.029,0.0369,0.023,0.0369,22000
ADP,D,20240209,250.89,251,248.87,249.99,1243300
ADPT,D,20240209,3.75,3.8,3.645,3.78,879800
