<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230918,1.14,1.16,1.13,1.13,4200
AACI,D,20230918,10.56,10.7,10.56,10.7,800
AACIW,D,20230918,0.0755,0.0755,0.0754,0.0754,200
AADI,D,20230918,5.54,5.54,5.16,5.36,91000
AADR,D,20230918,50.79,50.79,50.79,50.79,100
AAL,D,20230918,13.24,13.265,13.08,13.11,21613900
AAME,D,20230918,2,2,1.915,1.94,5000
AAOI,D,20230918,9.67,10.24,9.63,9.88,3166100
AAON,D,20230918,61,61.93,60.34,60.87,431700
AAPB,D,20230918,24.3,24.859,24.2799,24.62,36200
AAPD,D,20230918,22.2,22.2,21.82,21.97,222400
AAPL,D,20230918,176.48,179.38,176.17,177.97,67257500
AAPU,D,20230918,24.86,25.47,24.86,25.19,213100
AAXJ,D,20230918,65.13,65.445,65.08,65.43,223500
ABCB,D,20230918,39.47,39.67,38.72,38.84,361200
ABCL,D,20230918,5.33,5.33,5.12,5.13,1464600
ABCM,D,20230918,22.73,22.74,22.635,22.65,4551500
ABEO,D,20230918,3.92,3.9799,3.67,3.67,220900
ABIO,D,20230918,2.02,2.06,2.0112,2.06,15800
ABL,D,20230918,7.48,7.99,7.0612,7.14,29200
ABLLW,D,20230918,0.396,0.396,0.372,0.372,900
ABLV,D,20230918,3.13,3.65,3.01,3.425,93600
ABLVW,D,20230918,0.0599,0.0599,0.0599,0.0599,20100
ABNB,D,20230918,141.93,144.4,141.19,142.55,7351400
ABOS,D,20230918,5.45,5.455,5.1023,5.12,389800
ABSI,D,20230918,1.55,1.5809,1.48,1.56,269000
ABUS,D,20230918,2.02,2.035,1.98,1.99,549500
ABVC,D,20230918,1.05,1.1,1.03,1.06,132700
ACAB,D,20230918,10.54,10.54,10.53,10.53,8500
ACAC,D,20230918,10.955,10.955,10.94,10.94,11300
ACACW,D,20230918,0.1,0.1,0.0901,0.0901,35400
ACAD,D,20230918,24.71,25.09,24.18,24.42,1986800
ACAH,D,20230918,10.43,10.46,10.4,10.45,3300
ACAHW,D,20230918,0.0287,0.0376,0.0287,0.0376,5100
ACAX,D,20230918,10.56,10.698,10.56,10.57,5200
ACAXR,D,20230918,0.31,0.31,0.31,0.31,1000
ACAXW,D,20230918,0.0448,0.0697,0.0338,0.035,7800
ACB,D,20230918,0.9343,0.9749,0.85,0.863,42693200
ACBA,D,20230918,11.6172,11.67,11.585,11.67,12200
ACBAW,D,20230918,0.0372,0.041,0.0372,0.0409,10600
ACCD,D,20230918,12.18,12.18,11.83,11.93,313200
ACDC,D,20230918,11.63,11.7219,11.055,11.11,1388700
ACDCW,D,20230918,0.0061,0.009,0.005,0.005,2800
ACER,D,20230918,0.858,0.8843,0.8253,0.846,285800
ACET,D,20230918,1.72,1.7655,1.61,1.69,223600
ACGL,D,20230918,79.19,80.8375,79.065,80.57,1213900
ACGLN,D,20230918,18.66,18.84,18.52,18.83,23900
ACGLO,D,20230918,21.1,21.33,21.06,21.31,12000
ACHC,D,20230918,70.62,71.06,69.88,69.98,496700
ACHL,D,20230918,0.857,0.89,0.857,0.8899,13000
ACHV,D,20230918,4.64,4.6976,4.4846,4.54,47900
ACIC,D,20230918,7.48,7.9,7.43,7.63,222400
ACIU,D,20230918,3.08,3.0837,2.92,3.01,89900
ACIW,D,20230918,23.54,23.66,23.37,23.5,257800
ACLS,D,20230918,165.56,170.9,164.4,168.54,534300
ACLX,D,20230918,33,34.2,32.29,33.89,492800
ACMR,D,20230918,15.38,15.9352,15.1632,15.72,725500
ACNB,D,20230918,32.98,33.41,32.98,33.1,12700
ACNT,D,20230918,8.6,8.6,7.8,8.5,9500
ACON,D,20230918,0.5,0.5,0.4095,0.4399,251800
ACONW,D,20230918,0.0704,0.16,0.0704,0.14,10600
ACOR,D,20230918,15.9,16.19,15.45,16.18,5000
ACRS,D,20230918,7.54,7.54,7.15,7.43,1354800
ACRV,D,20230918,10.01,10.5,9.85,10.06,14900
ACRX,D,20230918,0.9,0.93,0.8075,0.825,728400
ACST,D,20230918,2.04,2.04,2,2.01,6000
ACT,D,20230918,27.67,28.19,27.67,28.16,134200
ACTG,D,20230918,3.67,3.71,3.65,3.66,186800
ACVA,D,20230918,15.52,15.82,15.47,15.55,763600
ACWI,D,20230918,95.6,95.92,95.475,95.72,616000
ACWX,D,20230918,48.57,48.62,48.38,48.59,721600
ACXP,D,20230918,1.74,1.74,1.64,1.7,28200
ADAG,D,20230918,1.45,1.45,1.42,1.42,1700
ADAP,D,20230918,0.7844,0.79,0.738,0.7405,404500
ADBE,D,20230918,524.23,533.98,522.18,532.42,2650600
ADD,D,20230918,1.49,1.86,1.4402,1.56,263300
ADEA,D,20230918,9.93,9.9764,9.8,9.92,538500
ADER,D,20230918,11.05,11.07,11.05,11.07,900
ADERW,D,20230918,0.008,0.009,0.008,0.009,4200
ADES,D,20230918,1.7,1.78,1.65,1.67,56000
ADI,D,20230918,178.1,180.36,177.4,179.72,2733600
ADIL,D,20230918,2.8488,2.933,2.8,2.8,8800
ADMA,D,20230918,3.74,3.84,3.615,3.64,1894300
ADN,D,20230918,0.4805,0.5,0.4703,0.4783,274600
ADNWW,D,20230918,0.06,0.06,0.0599,0.06,29200
ADOCR,D,20230918,0.18,0.1858,0.18,0.181,35500
ADP,D,20230918,246.16,248.14,245.7001,247.28,1218400
ADPT,D,20230918,6.04,6.05,5.51,5.52,1631200
ADSE,D,20230918,7.1,7.61,7.1,7.2,12200
ADSEW,D,20230918,0.85,0.852,0.85,0.85,56200
ADSK,D,20230918,212.43,214.21,212.19,213.52,880300
ADTH,D,20230918,1.2,1.25,1.18,1.23,88200
ADTN,D,20230918,8.23,8.37,8.08,8.21,912300
ADTX,D,20230918,19.02,19.25,17.5087,18.19,30400
ADUS,D,20230918,83.91,84.16,83.154,83.64,73000
ADV,D,20230918,2.87,2.89,2.84,2.85,242100
ADVM,D,20230918,1.41,1.57,1.37,1.54,172300
ADXN,D,20230918,0.42,0.43,0.38,0.38,66600
AEAE,D,20230918,10.46,10.46,10.46,10.46,200
AEAEW,D,20230918,0.0559,0.0582,0.0538,0.0538,2400
AEHL,D,20230918,3.01,3.29,2.82,2.93,109800
AEHR,D,20230918,47.99,51.08,47.08,49.15,963500
AEI,D,20230918,1.47,1.47,1.43,1.4421,5300
AEIS,D,20230918,103.9,105.06,102.84,103.43,304900
AEMD,D,20230918,0.27,0.28,0.231,0.253,246500
AENT,D,20230918,1.51,1.64,1.48,1.53,16900
AENTW,D,20230918,0.0206,0.029,0.0206,0.029,2100
AEP,D,20230918,80.28,80.56,79.48,80.23,1650900
AEY,D,20230918,0.3807,0.4198,0.3702,0.3924,40100
AEYE,D,20230918,5.69,5.788,5.31,5.35,40200
AEZS,D,20230918,2.65,2.7,2.4801,2.7,1300
AFAR,D,20230918,10.76,10.76,10.76,10.76,200
AFARW,D,20230918,0.0276,0.0276,0.0275,0.0275,400
AFCG,D,20230918,13.02,13.15,12.81,13.08,114000
AFIB,D,20230918,0.53,0.6199,0.53,0.608,122700
AFMD,D,20230918,0.52,0.52,0.49,0.499,328400
AFRI,D,20230918,11.49,11.66,11.3,11.32,13000
AFRIW,D,20230918,0.9999,1.19,0.9999,1.19,29500
AFRM,D,20230918,24.3,25.63,23.9,25.01,14582600
AFYA,D,20230918,15.72,16.24,15.37,15.89,136000
AGAE,D,20230918,0.86,0.9,0.86,0.8847,25000
AGBA,D,20230918,0.7279,0.7449,0.7,0.717,153700
AGBAW,D,20230918,0.0282,0.03,0.0278,0.028,8300
AGEN,D,20230918,1.29,1.29,1.24,1.25,3246600
AGFY,D,20230918,2.82,3.0892,2.78,2.92,25500
AGIL,D,20230918,0.1413,0.1994,0.1408,0.147,9375100
AGILW,D,20230918,0.003,0.003,0.0026,0.0026,19000
AGIO,D,20230918,26.19,26.515,25.39,25.46,309400
