<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20231129,125.59,127.73,125.59,127.59,2266200
AA,D,20231129,26.42,27.04,26.22,26.44,6103800
AAC.S,D,20231129,10.46,10.46,10.46,10.46,8200
AACT,D,20231129,10.37,10.37,10.3698,10.37,22900
AAI-B,D,20231129,21.39,21.39,20.97,20.97,3500
AAI-C,D,20231129,24.16,24.4,24.13,24.14,3600
AAIC,D,20231129,4.62,4.75,4.62,4.69,280400
AAIN,D,20231129,23.58,23.58,23.3964,23.45,1800
AAN,D,20231129,9.11,9.33,9.03,9.06,278700
AAP,D,20231129,51.9,53.13,50.81,51.58,1471100
AAT,D,20231129,19.8,20.27,19.77,19.8,365000
AB,D,20231129,28.26,28.75,28.0983,28.58,315400
ABBV,D,20231129,138.02,139.09,137.65,138.5,3996600
ABEV,D,20231129,2.76,2.77,2.71,2.72,9262800
ABG,D,20231129,212.31,215.29,208.9,209.29,113900
ABM,D,20231129,41.2,41.36,40.64,40.95,793800
ABR,D,20231129,12.13,12.4681,12.025,12.09,5281700
ABR-D,D,20231129,16.89,16.935,16.7496,16.8,12700
ABR-E,D,20231129,16.69,17.16,16.59,16.59,5800
ABR-F,D,20231129,18.61,18.79,18.5,18.5,10100
ABT,D,20231129,102.32,103.84,102.23,103.63,5458700
AC,D,20231129,33.15,33.59,33.15,33.59,1700
ACA,D,20231129,73.52,74.225,73.48,73.63,145900
ACCO,D,20231129,5.16,5.35,5.155,5.33,724000
ACEL,D,20231129,10.19,10.49,10.18,10.19,354100
ACH.W,D,20231129,1.34,1.4599,1.34,1.39,20900
ACHR,D,20231129,6.11,6.28,5.93,6.14,5826700
ACI,D,20231129,21.53,21.555,21.265,21.3,1597300
ACM,D,20231129,88.05,88.12,87.51,87.8,940800
ACN,D,20231129,335,335.8,332.78,333.34,1307200
ACP,D,20231129,6.09,6.14,6.085,6.13,363700
ACP-A,D,20231129,21.68,22.783,21.68,22.42,7100
ACR,D,20231129,7.42,7.725,7.31,7.6,44200
ACR-C,D,20231129,22.1,22.25,22.1,22.25,3100
