<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230728,1.3899,1.4145,1.3244,1.37,5900
AACI,D,20230728,10.57,10.59,10.56,10.59,54200
AADI,D,20230728,5.47,5.72,5.17,5.36,146500
AADR,D,20230728,52.731,52.94,52.67,52.8438,900
AAL,D,20230728,16.79,16.86,16.59,16.79,18588300
AAME,D,20230728,1.86,1.9,1.83,1.83,9300
AAOI,D,20230728,6.35,6.95,6.25,6.71,2306900
AAON,D,20230728,100.96,103.2,100.8,103.02,227300
AAPB,D,20230728,29.29,29.72,29.165,29.53,8300
AAPD,D,20230728,20.07,20.12,19.88,19.97,64400
AAPL,D,20230728,194.67,196.626,194.14,195.83,48291400
AAPU,D,20230728,29.16,29.56,29.1,29.42,109800
AAXJ,D,20230728,70.26,70.51,70.03,70.48,452300
ABCB,D,20230728,40.48,42.62,40.21,42.47,596300
ABCL,D,20230728,7.56,7.8,7.56,7.69,1185600
ABCM,D,20230728,23.43,23.54,22.62,23.49,1369600
ABEO,D,20230728,3.4,3.6,3.26,3.53,338800
ABIO,D,20230728,2.03,2.05,2.0282,2.04,4600
ABL,D,20230728,6.22,6.6,6.1,6.12,27800
ABLLW,D,20230728,0.2876,0.29,0.25,0.2895,16600
ABNB,D,20230728,150.23,154.49,150.21,153.33,4164300
ABOS,D,20230728,7.2,7.37,6.85,7.33,741000
ABSI,D,20230728,2,2.165,1.999,2.13,286900
ABUS,D,20230728,2.14,2.18,2.13,2.17,469100
ABVC,D,20230728,3.01,3.01,2.61,2.69,351300
ACAD,D,20230728,28.75,29.25,27.9,29.04,3476600
ACAX,D,20230728,9.42,9.7375,7.6,7.6,16100
ACAXR,D,20230728,0.38,0.3904,0.38,0.3904,101300
ACB,D,20230728,0.5,0.5326,0.5,0.532,8335800
ACBA,D,20230728,11.31,11.31,11.31,11.31,100
ACBAU,D,20230728,11.13,11.13,11.13,11.13,100
ACBAW,D,20230728,0.0448,0.0448,0.0443,0.0443,200
ACCD,D,20230728,14.34,14.76,14.27,14.49,405900
ACDC,D,20230728,12.45,12.675,12.26,12.39,317600
ACDCW,D,20230728,0.0058,0.009,0.0058,0.009,1300
ACER,D,20230728,0.833,0.8463,0.83,0.8394,34300
ACET,D,20230728,2.53,2.67,2.495,2.6,350700
ACGL,D,20230728,79.98,80,76.9,77.25,2070500
ACGLN,D,20230728,19.34,19.49,19.01,19.37,29300
ACGLO,D,20230728,22.67,22.91,22.51,22.685,5700
ACGN,D,20230728,0.81,0.86,0.75,0.8,155300
ACHC,D,20230728,77.88,80.2,76,79.42,1203100
ACHL,D,20230728,1.03,1.04,1.02,1.04,38700
ACHV,D,20230728,5.38,5.768,5.38,5.6,62500
ACIU,D,20230728,2.82,2.93,2.81,2.9,55400
