<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231004,1.12,1.12,1.1,1.1,5800
AACIW,D,20231004,0.0755,0.0755,0.0755,0.0755,100
AADI,D,20231004,4.03,4.21,3.95,4.2,143900
AADR,D,20231004,47.48,47.48,46.95,47.455,3700
AAL,D,20231004,12.4,12.82,12.34,12.73,49738000
AAME,D,20231004,1.87,1.87,1.83,1.83,900
AAOI,D,20231004,10.34,10.55,8.79,8.91,3012400
AAON,D,20231004,55.78,56.51,54.84,56.24,223500
AAPB,D,20231004,23.09,23.51,23.0866,23.38,8400
AAPD,D,20231004,22.72,22.74,22.29,22.36,163400
AAPL,D,20231004,171.09,174.21,170.97,173.66,53020200
AAPU,D,20231004,23.48,24.145,23.48,24.02,70500
AAXJ,D,20231004,62.43,62.5,62.17,62.34,835800
ABAT,D,20231004,7.49,7.49,7.15,7.15,150400
ABCB,D,20231004,37.05,37.47,36.45,37.39,300100
ABCL,D,20231004,4.38,4.45,4.33,4.43,1248800
ABCM,D,20231004,22.7,22.8,22.67,22.75,2526400
ABEO,D,20231004,4.25,4.3492,4.14,4.17,65500
ABIO,D,20231004,2.02,2.05,2.0001,2.02,11700
ABL,D,20231004,7.025,7.425,6.94,7.4012,3500
ABLLW,D,20231004,0.3899,0.3899,0.36,0.36,1100
ABLV,D,20231004,3.37,3.4,3.27,3.335,3400
ABNB,D,20231004,128.75,130.22,127.295,127.41,5822000
ABOS,D,20231004,4.17,4.195,4.065,4.17,261400
ABSI,D,20231004,1.39,1.425,1.26,1.285,281100
ABUS,D,20231004,1.89,1.9,1.84,1.89,798400
ABVC,D,20231004,0.89,0.9126,0.8533,0.8684,38000
ACABW,D,20231004,0.072,0.072,0.07,0.07,48700
ACAC,D,20231004,10.921,10.921,10.92,10.921,600
ACACU,D,20231004,10.97,10.97,10.97,10.97,400
ACACW,D,20231004,0.1,0.11,0.1,0.1,400
ACAD,D,20231004,20.61,21.65,20.6,21.52,1602700
ACAH,D,20231004,11.46,11.46,10.52,10.62,700
ACAHW,D,20231004,0.028,0.028,0.02,0.02,99700
ACAX,D,20231004,10.58,10.7,10.58,10.63,8100
ACAXR,D,20231004,0.2419,0.2419,0.2419,0.2419,200
ACAXU,D,20231004,10.91,11.14,10.91,11.14,400
ACB,D,20231004,0.5598,0.576,0.535,0.553,9604900
ACCD,D,20231004,10.12,10.21,9.73,9.75,1391600
ACDC,D,20231004,10.03,10.21,9.44,9.47,654500
ACDCW,D,20231004,0.005,0.006,0.0045,0.0053,17500
ACER,D,20231004,0.798,0.7997,0.7307,0.79,132700
ACET,D,20231004,1.29,1.3,1.26,1.29,153600
ACGL,D,20231004,78.31,80.74,78.28,80.46,1608100
ACGLN,D,20231004,17.22,17.3458,16.87,16.95,39000
ACGLO,D,20231004,19.77,20.0103,19.73,19.73,19800
ACHC,D,20231004,67.79,69,67.72,68.58,490300
ACHL,D,20231004,0.86,0.88,0.835,0.86,49300
ACHV,D,20231004,4.25,4.3,3.9,4.07,45700
ACIC,D,20231004,7.11,7.58,7.04,7.55,540100
ACIU,D,20231004,2.71,2.8,2.61,2.62,26300
