<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230718,1.46,1.506,1.44,1.44,6800
AACI,D,20230718,10.51,10.5699,10.5099,10.51,159300
AACIU,D,20230718,10.6,10.6,10.53,10.53,300
AADI,D,20230718,5.7,5.95,5.7,5.89,165200
AADR,D,20230718,51.36,51.42,51.36,51.42,8600
AAL,D,20230718,18.2,18.72,18.2,18.68,16839500
AAME,D,20230718,1.85,1.89,1.85,1.855,3500
AAOI,D,20230718,8.79,9.12,7.56,7.67,5446900
AAON,D,20230718,104.84,106.09,102.84,104.9,265300
AAPB,D,20230718,28.939,29.169,28.8,29.16,4900
AAPD,D,20230718,20.15,20.2599,20.085,20.14,45500
AAPL,D,20230718,193.35,194.33,192.415,193.73,48353700
AAPU,D,20230718,28.94,29.11,28.71,28.97,132700
AAXJ,D,20230718,68.46,68.53,68.02,68.22,212600
ABCB,D,20230718,37.48,39.38,37.48,39.28,393300
ABCL,D,20230718,7.61,7.81,7.5,7.56,1768500
ABCM,D,20230718,23.85,23.9575,23.402,23.61,1143000
ABEO,D,20230718,4,4.0573,3.87,3.9,63400
ABIO,D,20230718,2.02,2.05,2,2.05,30700
ABL,D,20230718,7.23,7.45,6.51,6.61,88900
ABLLW,D,20230718,0.3,0.3267,0.22,0.2251,147600
ABNB,D,20230718,144,147.5399,143.75,146.53,4124800
ABOS,D,20230718,9.05,9.2,7.1101,8,4119000
ABSI,D,20230718,2.07,2.285,2.02,2.21,577800
ABST,D,20230718,11.48,11.49,11.47,11.47,525100
ABUS,D,20230718,2.23,2.28,2.2,2.21,435800
ABVC,D,20230718,0.35,0.44,0.345,0.417,429800
ACAB,D,20230718,10.49,10.49,10.42,10.42,1400
ACABU,D,20230718,10.36,10.5,10.36,10.45,5400
ACABW,D,20230718,0.0294,0.0469,0.0216,0.0312,11800
ACAC,D,20230718,10.77,10.77,10.77,10.77,200
ACACW,D,20230718,0.0547,0.0547,0.0525,0.0525,400
ACAD,D,20230718,33.61,33.99,32.9047,32.99,2376300
ACAHW,D,20230718,0.035,0.035,0.0246,0.025,14100
ACAX,D,20230718,10.45,10.5,10.45,10.5,11500
ACAXR,D,20230718,0.35,0.35,0.34,0.34,13500
ACAXU,D,20230718,11.58,11.58,11.58,11.58,100
ACB,D,20230718,0.5299,0.53,0.522,0.526,3696000
ACBA,D,20230718,11.3,11.3,11.15,11.28,2200
ACBAU,D,20230718,10.68,11.09,10.68,11.09,3000
ACBAW,D,20230718,0.0419,0.0438,0.0152,0.023,3300
ACCD,D,20230718,14.09,14.64,14.0383,14.6,572400
ACDC,D,20230718,12.87,13.13,12.55,12.57,486400
ACDCW,D,20230718,0.009,0.009,0.009,0.009,1000
ACER,D,20230718,0.86,0.8607,0.845,0.8566,43900
ACET,D,20230718,3.2,3.27,3.085,3.14,484000
ACGL,D,20230718,80.4,81.33,80.215,80.84,3113800
ACGLN,D,20230718,18.97,19.06,18.88,19.06,13800
ACGLO,D,20230718,22.57,22.89,22.57,22.88,8300
ACGN,D,20230718,1.45,1.52,1.45,1.5,10800
ACHC,D,20230718,73.12,74.5514,73.08,74.33,719900
ACHL,D,20230718,1.04,1.08,1.01,1.06,313100
ACHV,D,20230718,5.55,5.57,5.44,5.52,10500
ACIU,D,20230718,3.07,3.13,3.02,3.06,158800
ACIW,D,20230718,24.24,24.65,24.11,24.34,293500
ACLS,D,20230718,191.55,192.42,185.74,191.62,461600
ACLX,D,20230718,34.25,34.41,33.505,33.84,440100
ACMR,D,20230718,13.47,13.5527,13.17,13.5,474700
ACNB,D,20230718,32.81,33.89,31.7362,33.89,32000
ACNT,D,20230718,8.84,8.9,8.65,8.8,11300
ACON,D,20230718,0.66,0.6797,0.63,0.6499,45600
ACONW,D,20230718,0.0587,0.0891,0.0454,0.08,5400
ACOR,D,20230718,16.8,16.8,16.02,16.4304,6900
ACRS,D,20230718,10.88,11.07,10.6,10.69,437000
ACRV,D,20230718,12.28,13.13,12.05,13.09,50700
ACRX,D,20230718,1.11,1.12,0.9501,1.07,388400
ACST,D,20230718,2.64,2.6792,2.51,2.51,21500
ACT,D,20230718,26.89,27.135,26.5,26.95,344500
ACTG,D,20230718,4.1,4.185,4.09,4.15,111700
ACVA,D,20230718,17.73,18.45,17.73,18.32,1797100
ACWI,D,20230718,97.85,98.57,97.75,98.48,3427400
ACWX,D,20230718,50.39,50.6299,50.3106,50.54,320200
ACXP,D,20230718,2.1,2.22,2.05,2.2,19200
ADAG,D,20230718,1.39,1.4623,1.35,1.37,12500
ADAP,D,20230718,0.901,0.9542,0.895,0.9541,899200
ADBE,D,20230718,519.64,535.1299,517.375,532.23,4094500
ADD,D,20230718,1.27,1.3207,1.2501,1.29,11200
ADEA,D,20230718,11.76,12.06,11.67,11.99,431400
ADERU,D,20230718,10.79,10.79,10.79,10.79,400
ADERW,D,20230718,0.0676,0.104,0.0627,0.08,59900
ADES,D,20230718,1.78,2.09,1.73,2.05,1239800
ADI,D,20230718,194.92,196.81,193.82,196.5,3022800
ADIL,D,20230718,0.286,0.31,0.2701,0.29,914700
ADILW,D,20230718,0.006,0.006,0.0057,0.0057,13200
ADMA,D,20230718,3.57,3.62,3.53,3.57,1252400
ADMP,D,20230718,2.02,2.12,2.011,2.05,38000
ADN,D,20230718,0.882,0.9998,0.882,0.9371,1217900
ADNWW,D,20230718,0.114,0.1257,0.114,0.12,58400
ADOC,D,20230718,11.15,11.15,11.15,11.15,500
ADOCR,D,20230718,0.11,0.11,0.11,0.11,15000
ADP,D,20230718,233.39,237.09,233,235.9,1718400
ADPT,D,20230718,7.39,7.62,7.3126,7.59,796400
ADSE,D,20230718,6.18,6.2,5.86,6,12900
ADSK,D,20230718,212.57,217.92,212.41,217.24,1754800
ADTH,D,20230718,1.51,1.52,1.42,1.45,260200
ADTHW,D,20230718,0.08,0.08,0.08,0.08,5200
ADTN,D,20230718,10.28,10.445,10.1,10.43,594900
ADTX,D,20230718,0.42,0.439,0.4179,0.4291,71700
ADUS,D,20230718,91.69,92.86,91.545,92.07,78700
ADV,D,20230718,2.54,2.6,2.495,2.51,367200
ADVM,D,20230718,2.29,2.29,2.12,2.21,789000
ADVWW,D,20230718,0.16,0.16,0.14,0.14,6100
ADXN,D,20230718,0.5988,0.605,0.5719,0.5999,38200
AEAEU,D,20230718,10.37,10.37,10.37,10.37,200
AEAEW,D,20230718,0.06,0.063,0.06,0.063,1100
AEHL,D,20230718,0.7,0.728,0.6328,0.6651,136000
AEHR,D,20230718,51.79,53,50,50.57,2013300
AEI,D,20230718,1.97,1.97,1.89,1.97,15800
AEIS,D,20230718,120.16,122.31,119.29,122.12,169700
AEMD,D,20230718,0.42,0.438,0.41,0.4182,134300
AENT,D,20230718,2.33,2.39,2.19,2.265,42300
AENTW,D,20230718,0.038,0.038,0.0379,0.038,20800
AEP,D,20230718,85.62,86.37,84.01,84.67,3040900
AEPPZ,D,20230718,49.89,49.9,49.68,49.8,403200
AEY,D,20230718,0.62,0.635,0.5766,0.59,124300
AEYE,D,20230718,5.45,5.56,5.3,5.52,25300
AEZS,D,20230718,2.9,3.0899,2.885,3,53200
AFAR,D,20230718,10.67,11,10.62,10.63,657300
AFARU,D,20230718,10.59,10.8,10.59,10.8,300
AFARW,D,20230718,0.0445,0.0445,0.0416,0.0416,400
AFBI,D,20230718,12.11,12.75,12.11,12.75,5600
AFCG,D,20230718,13.1,13.39,13.09,13.28,89700
AFIB,D,20230718,0.7589,0.7589,0.7,0.7399,133400
AFMD,D,20230718,0.63,0.6388,0.6111,0.6139,201500
AFRI,D,20230718,11.01,11.92,11,11.22,3400
AFRIW,D,20230718,0.8201,0.9798,0.785,0.9798,11200
AFRM,D,20230718,17.18,17.9399,16.91,17.04,12304300
AFYA,D,20230718,15.5,16,15.455,15.96,382000
AGAE,D,20230718,0.93,0.96,0.93,0.94,25200
AGBA,D,20230718,1.31,1.33,1.28,1.3,83200
AGBAW,D,20230718,0.045,0.059,0.045,0.059,600
AGEN,D,20230718,1.72,1.74,1.69,1.71,2320200
AGFY,D,20230718,2.89,2.955,2.69,2.74,53600
AGIL,D,20230718,0.84,0.8509,0.6823,0.688,611800
AGIO,D,20230718,27.03,27.3,26.86,26.94,263600
AGLE,D,20230718,0.6014,0.72,0.5975,0.6766,4994600
AGMH,D,20230718,1.7901,1.7901,1.7901,1.7901,1200
AGNC,D,20230718,10.22,10.32,10.18,10.26,8398200
AGNCL,D,20230718,22.23,22.5,22.23,22.44,11700
AGNCM,D,20230718,22.38,22.54,22.26,22.33,28200
AGNCN,D,20230718,25.395,25.55,25.395,25.55,15700
AGNCO,D,20230718,22.97,23.15,22.94,22.99,32200
AGNCP,D,20230718,21.12,21.38,20.9287,21.14,64000
AGNG,D,20230718,27.85,27.98,27.81,27.9,2200
AGRI,D,20230718,0.18,0.1846,0.14,0.1565,2518000
AGRX,D,20230718,3.17,3.3,2.99,3.1,92900
AGYS,D,20230718,67.44,68.38,66.59,67.32,145600
AGZD,D,20230718,44.26,44.3399,44.17,44.26,15600
AHCO,D,20230718,13.57,14.47,13.54,14.45,2267400
AHG,D,20230718,0.35,0.35,0.33,0.34,6600
AHI,D,20230718,3.87,4.01,3.64,3.7,174200
AIA,D,20230718,61.34,61.52,61.01,61.07,43500
AIB,D,20230718,10.99,10.99,10.97,10.97,6800
AIH,D,20230718,1.05,1.05,1.0001,1.01,2400
AIHS,D,20230718,0.62,0.69,0.62,0.6451,34000
AIMBU,D,20230718,10.5,10.51,10.5,10.51,300700
AIMD,D,20230718,0.96,1.05,0.9201,1.02,212500
AIP,D,20230718,7.66,7.71,7.51,7.64,89400
AIQ,D,20230718,29.23,29.5577,29.04,29.49,595500
AIRG,D,20230718,5.08,5.115,5,5.07,20700
AIRR,D,20230718,54.09,54.94,54,54.79,92100
AIRS,D,20230718,9.11,9.62,8.86,8.9,131600
AIRT,D,20230718,24.57,24.57,24.55,24.55,500
AIXI,D,20230718,5.1061,5.24,5.06,5.14,51300
AKAM,D,20230718,92.3,93.89,91.995,93.8,1319300
AKAN,D,20230718,0.68,0.745,0.6503,0.69,98500
AKBA,D,20230718,1.16,1.23,1.14,1.17,1125900
AKLI,D,20230718,1.09,1.18,1.09,1.16,41000
AKRO,D,20230718,45,45.38,44.14,44.8,370000
AKTS,D,20230718,2.68,2.7106,2.58,2.59,999300
AKTX,D,20230718,0.168,0.1795,0.168,0.174,179900
AKU,D,20230718,0.16,0.166,0.156,0.162,492200
AKYA,D,20230718,6.95,7.16,6.9,7.05,115600
ALAR,D,20230718,2.32,2.4574,2.3001,2.3501,6500
ALBT,D,20230718,1.27,1.3331,1.18,1.32,84300
ALCO,D,20230718,25.5,25.84,25.405,25.76,23000
ALCYW,D,20230718,0.18,0.1876,0.175,0.175,141500
ALDX,D,20230718,8.02,8.2899,7.9616,8.16,645900
ALEC,D,20230718,6.59,7.21,6.59,6.69,491000
ALGM,D,20230718,51.8,52.85,51.38,52.72,1550800
ALGN,D,20230718,359,361.03,353.62,360.62,883300
ALGS,D,20230718,1.05,1.06,1,1.04,42100
ALGT,D,20230718,122.1,127.73,122.1,127.16,148900
ALHC,D,20230718,5.43,5.55,5.39,5.49,646100
ALIM,D,20230718,3.44,3.71,3.44,3.59,12300
ALKS,D,20230718,30.71,31.49,30.59,31.48,1163200
ALKT,D,20230718,16.79,16.99,16.55,16.88,254300
ALLK,D,20230718,4.75,4.9,4.69,4.7,615800
ALLO,D,20230718,5.29,5.56,5.28,5.32,1331500
ALLR,D,20230718,3.05,3.16,2.95,3.08,224900
ALLT,D,20230718,2.74,2.75,2.48,2.62,152200
ALNY,D,20230718,202.77,210.76,200.13,208.42,599700
ALORW,D,20230718,0.0329,0.0329,0.0329,0.0329,4900
ALOT,D,20230718,14.49,14.49,14.25,14.39,3700
ALPN,D,20230718,11.25,11.5,11.225,11.42,154400
ALPP,D,20230718,1.93,1.98,1.9,1.96,129400
ALPS,D,20230718,0.224,0.2248,0.1945,0.1965,953800
ALRM,D,20230718,54.99,55.4,53.825,54.35,133200
ALRN,D,20230718,1.96,2.06,1.75,1.8,51800
ALRS,D,20230718,18.51,19.0799,18.5,18.87,31000
ALSA,D,20230718,10.755,10.755,10.755,10.755,200
ALSAR,D,20230718,0.1191,0.1191,0.0901,0.0901,3700
ALT,D,20230718,3.16,3.25,3.1088,3.15,1162500
ALTI,D,20230718,8.06,8.56,7.89,8.24,53500
ALTO,D,20230718,3.81,4.06,3.8,3.85,1591400
ALTR,D,20230718,74.99,75.19,73.92,74.91,197600
ALTU,D,20230718,10.02,10.02,10.01,10.02,9900
ALTUW,D,20230718,0.052,0.0544,0.052,0.0544,200
ALTY,D,20230718,11.43,11.44,11.38,11.43,18300
ALVO,D,20230718,9.4,9.77,9.4,9.77,57600
ALVOW,D,20230718,1.6,1.62,1.6,1.62,1000
ALVR,D,20230718,3.7,3.79,3.51,3.54,591700
ALXO,D,20230718,6.89,7.25,6.86,6.93,77400
ALYA,D,20230718,1.98,2.05,1.94,2.02,72800
ALZN,D,20230718,0.5174,0.5187,0.5002,0.5135,164000
AMAL,D,20230718,17.47,18.31,17.47,18.23,90000
AMAM,D,20230718,14.79,15.86,14.79,15.735,256200
AMAO,D,20230718,10.28,10.32,10.275,10.32,5800
AMAOW,D,20230718,0.0336,0.0339,0.0284,0.0311,3100
AMAT,D,20230718,143.8,145.15,141.91,144.51,6493600
AMBA,D,20230718,82.07,83.895,81.1169,83.41,340300
AMCX,D,20230718,12.8,13.71,12.8,13.63,327200
AMD,D,20230718,117.55,118.43,115.192,117.93,57980000
AMED,D,20230718,91.2,91.43,91.075,91.35,342000
AMEH,D,20230718,33.78,34.91,33.76,34.87,178200
AMGN,D,20230718,227.79,234.07,227.4,232.57,2621300
AMID,D,20230718,27.7104,27.7104,27.7104,27.7104,100
AMKR,D,20230718,29.44,29.83,29.07,29.8,588500
AMLI,D,20230718,2.05,2.08,2.03,2.08,284500
AMLX,D,20230718,22.8,22.995,22.06,22.33,845600
AMNB,D,20230718,30.27,30.985,29.7701,30.42,18000
AMOT,D,20230718,38.49,39.2,37.834,38.83,82900
AMPG,D,20230718,2.37,2.4399,2.34,2.39,13200
AMPH,D,20230718,57.8,63.17,57.71,61.07,838500
AMPL,D,20230718,11.8,11.8,11.43,11.59,316300
AMRK,D,20230718,40.44,40.8066,39.87,40.68,140500
AMRN,D,20230718,1.35,1.485,1.33,1.43,6579500
AMRS,D,20230718,1.04,1.09,1.01,1.03,2324400
AMSC,D,20230718,7.05,8.3,7.01,7.8,914400
AMSF,D,20230718,52.99,53.6,52.745,53.55,61300
AMST,D,20230718,3.62,3.82,3.62,3.82,24800
AMSWA,D,20230718,10.58,10.675,10.46,10.54,245300
AMTB,D,20230718,18.62,19.62,18.62,19.19,63100
AMTI,D,20230718,0.328,0.3498,0.305,0.333,221100
AMTX,D,20230718,8.2,8.85,8.0439,8.22,996000
AMWD,D,20230718,74.15,75.18,73.62,74.97,131000
AMZD,D,20230718,20.91,20.96,20.62,20.7583,19200
AMZN,D,20230718,132.71,133.86,131.355,132.83,54969100
AMZU,D,20230718,23.9,24.2127,23.57,23.93,102700
ANAB,D,20230718,18.73,20.3,18.58,19.38,154700
ANDE,D,20230718,47.8,48.84,47.77,48.38,155200
ANGH,D,20230718,1.06,1.06,0.9858,1.01,30700
ANGHW,D,20230718,0.044,0.0444,0.044,0.0444,3800
ANGI,D,20230718,3.94,4.01,3.87,3.99,823700
ANGL,D,20230718,27.86,27.93,27.82,27.86,767400
ANGO,D,20230718,9.54,9.77,9.515,9.74,275600
ANIK,D,20230718,25.08,26.14,24.97,25.06,54900
