<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231213,0.9,0.9099,0.8801,0.89,7400
AACI,D,20231213,10.79,10.79,10.76,10.77,16600
AACIW,D,20231213,0.03,0.03,0.021,0.021,4200
AADI,D,20231213,5.11,5.54,5.11,5.36,184900
AADR,D,20231213,54.31,55.39,54.31,55.39,900
AAGR,D,20231213,0.6814,0.74,0.63,0.7279,1225300
AAGRW,D,20231213,0.0312,0.035,0.025,0.0251,85500
AAL,D,20231213,13.88,14.15,13.64,14.09,39046100
AAME,D,20231213,1.92,2.02,1.88,1.88,14800
AAOI,D,20231213,18.77,21.65,18.65,21.62,5601100
AAON,D,20231213,67,67.55,64.53,67.37,508200
AAPB,D,20231213,28.1,28.72,28.05,28.72,9300
AAPD,D,20231213,20.1,20.1,19.79,19.81,142300
AAPL,D,20231213,195.09,198,194.85,197.96,70402500
AAPU,D,20231213,28.3,28.92,28.3,28.89,122200
AAXJ,D,20231213,64.47,65.42,64.125,65.4,790600
ABAT,D,20231213,4.05,4.34,3.94,4.19,830700
ABCB,D,20231213,47.06,50.2,46.79,50.1,496300
ABCL,D,20231213,4.8,5.06,4.67,5.04,1200100
ABEO,D,20231213,4.74,4.78,4.59,4.72,103500
ABIO,D,20231213,1.83,1.83,1.755,1.78,17300
ABL,D,20231213,7.65,8.25,7.45,7.96,80800
ABLLL,D,20231213,25.2,25.2,24.98,25.2,1600
ABLLW,D,20231213,0.506,0.6375,0.5,0.58,512200
ABLV,D,20231213,3.0835,3.0835,2.772,3,3000
ABNB,D,20231213,142.95,144.94,140.34,144.51,6673900
ABOS,D,20231213,2.8,2.92,2.77,2.91,560600
ABSI,D,20231213,2.34,2.44,2.29,2.44,557500
ABTS,D,20231213,0.9501,0.99,0.93,0.99,15900
ABUS,D,20231213,2.06,2.15,1.98,2.14,648400
ABVC,D,20231213,1.1,1.13,1.04,1.1,178900
ABVX,D,20231213,10.29,10.65,10.17,10.41,90700
ACABW,D,20231213,0.0228,0.0228,0.0188,0.02,1100
ACAC,D,20231213,10.95,11.02,10.95,11.01,30000
ACACW,D,20231213,0.077,0.079,0.077,0.079,200
ACAD,D,20231213,21.5,28.94,21.41,28.47,14153400
