<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230911,1.18,1.21,1.12,1.12,9800
AACI,D,20230911,10.54,10.75,10.54,10.75,200
AADI,D,20230911,5.15,5.67,5.15,5.645,158800
AADR,D,20230911,50.91,50.91,50.83,50.83,18500
AAL,D,20230911,14.02,14.185,13.935,14.09,20957800
AAME,D,20230911,1.96,1.96,1.96,1.96,800
AAOI,D,20230911,12.08,12.08,11.43,11.65,1532900
AAON,D,20230911,65.81,66.3715,64.52,64.73,394100
AAPB,D,20230911,25.21,25.21,24.54,25,21200
AAPD,D,20230911,21.65,22.03,21.65,21.8,129400
AAPL,D,20230911,180.07,180.3,177.34,179.36,58953000
AAPU,D,20230911,25.7,25.7,25.1,25.53,247100
AAXJ,D,20230911,65.47,65.685,65.3,65.61,202500
ABCB,D,20230911,39.35,39.65,38.75,38.92,386400
ABCL,D,20230911,5.42,5.45,5.265,5.36,1461400
ABCM,D,20230911,22.89,22.98,22.74,22.76,3882800
ABEO,D,20230911,4.1,4.41,4.03,4.39,103500
ABIO,D,20230911,2.03,2.0561,2.02,2.05,14400
ABL,D,20230911,7.56,8.19,7.56,7.75,3300
ABLLW,D,20230911,0.4666,0.4666,0.3995,0.41,9800
ABLV,D,20230911,2.82,2.88,2.7805,2.85,15500
ABLVW,D,20230911,0.06,0.06,0.025,0.034,8300
ABNB,D,20230911,146.22,148.25,144.86,147.33,7178900
ABOS,D,20230911,5.66,5.76,5.54,5.66,107100
ABSI,D,20230911,1.65,1.7099,1.61,1.66,157100
ABUS,D,20230911,2.13,2.21,2.1,2.2,898400
ABVC,D,20230911,1.05,1.11,1.0301,1.07,19600
ACAB,D,20230911,10.54,10.54,10.52,10.52,2700
ACAC,D,20230911,10.98,10.99,10.9,10.9,1700
ACAD,D,20230911,26.45,27.18,26.22,27.13,1203700
ACAX,D,20230911,10.6,11.25,10.5,10.65,92000
ACAXR,D,20230911,0.2873,0.3198,0.2873,0.2919,5900
ACAXU,D,20230911,10.6,10.6,10.58,10.595,1200
ACAXW,D,20230911,0.0325,0.035,0.0301,0.0301,32900
ACB,D,20230911,0.5687,0.938,0.5614,0.9108,255717400
ACBAU,D,20230911,10.08,10.08,10.08,10.08,100
ACCD,D,20230911,13.08,13.66,13,13.26,332500
ACDC,D,20230911,11.21,11.2499,10.8582,11,387400
ACDCW,D,20230911,0.0075,0.0075,0.004,0.004,4700
ACER,D,20230911,0.93,0.965,0.823,0.8955,928300
ACET,D,20230911,1.71,1.71,1.6701,1.7,280400
ACGL,D,20230911,77.53,78.82,77.53,78.8,1388000
ACGLN,D,20230911,18.34,18.34,18.13,18.13,14900
ACGLO,D,20230911,21.1,21.1877,20.8501,20.98,14000
ACHC,D,20230911,72.55,72.945,72.09,72.63,363100
ACHL,D,20230911,0.88,0.899,0.8215,0.8495,59500
ACHV,D,20230911,4.8,5.1763,4.8,4.93,32400
ACIC,D,20230911,7.35,7.86,7.35,7.71,387300
ACIU,D,20230911,3.34,3.44,3.27,3.33,49500
ACIW,D,20230911,23.28,23.68,23.09,23.29,282400
ACLS,D,20230911,179.89,181.02,174.74,177.12,479300
ACLX,D,20230911,35.28,36.6591,34.9,35.69,250000
ACMR,D,20230911,19.01,19.0688,18.405,18.54,573600
ACNB,D,20230911,33.02,33.02,31.58,31.58,20400
ACNT,D,20230911,8.48,9.32,8.48,8.53,8600
ACON,D,20230911,0.42,0.43,0.4095,0.42,29100
ACONW,D,20230911,0.11,0.14,0.1051,0.1051,5500
ACOR,D,20230911,12.9,13.7,12.9,13.3917,27500
ACRS,D,20230911,7.75,7.98,7.72,7.83,1879800
ACRV,D,20230911,11.48,11.75,11.33,11.59,12100
ACRX,D,20230911,0.87,0.8701,0.77,0.781,396300
ACST,D,20230911,2.05,2.125,2.05,2.05,7200
ACT,D,20230911,28.3,28.51,27.87,27.94,232900
ACTG,D,20230911,3.58,3.625,3.555,3.6,257200
ACVA,D,20230911,16.52,16.67,16.135,16.26,448900
ACWI,D,20230911,96.08,96.17,95.78,96.15,1015700
ACWX,D,20230911,48.43,48.555,48.3,48.53,664000
ACXP,D,20230911,1.81,1.82,1.715,1.72,30500
ADAG,D,20230911,1.49,1.49,1.3304,1.44,15900
ADAP,D,20230911,0.7353,0.8138,0.735,0.8001,676400
ADBE,D,20230911,562,565.4302,556.7,564.5,2083200
ADD,D,20230911,1.08,1.1788,1.0146,1.12,70800
ADEA,D,20230911,9.39,9.4484,9.29,9.31,342900
ADER,D,20230911,11.1319,11.15,11.08,11.1,79900
ADERU,D,20230911,11.21,11.21,11.21,11.21,200
ADERW,D,20230911,0.0121,0.015,0.008,0.0115,23100
ADES,D,20230911,1.72,1.75,1.69,1.7,35500
ADI,D,20230911,179.54,179.91,175.29,177.65,2768300
ADIL,D,20230911,3.55,3.55,3.255,3.28,19500
ADMA,D,20230911,3.87,3.915,3.81,3.82,1036900
ADN,D,20230911,0.5208,0.5308,0.5,0.501,672500
ADNWW,D,20230911,0.0603,0.0686,0.0603,0.0638,30100
ADOCR,D,20230911,0.195,0.195,0.195,0.195,1000
ADOCW,D,20230911,0.0224,0.0224,0.02,0.02,16100
ADP,D,20230911,249.28,249.89,246.89,248.2,1297100
ADPT,D,20230911,6.1,6.24,6.005,6.23,1056200
ADSE,D,20230911,7.63,7.63,7.12,7.42,19300
ADSK,D,20230911,219.49,220.43,217.4953,218.74,838700
ADTH,D,20230911,1.24,1.29,1.24,1.26,48100
ADTHW,D,20230911,0.0441,0.0444,0.0441,0.0444,800
ADTN,D,20230911,8.17,8.205,7.9516,8.09,612100
ADTX,D,20230911,28.44,29.9999,25.12,25.5,106300
ADUS,D,20230911,84.64,84.96,83.72,83.99,80600
ADV,D,20230911,2.74,2.84,2.72,2.82,562400
ADVM,D,20230911,1.73,1.74,1.62,1.66,160900
ADVWW,D,20230911,0.29,0.29,0.27,0.27,4900
ADXN,D,20230911,0.48,0.48,0.44,0.4709,33500
AEAEW,D,20230911,0.064,0.07,0.0517,0.0517,9400
AEHL,D,20230911,0.365,0.3697,0.345,0.363,237500
AEHR,D,20230911,50.35,50.68,47.56,48.22,511200
AEI,D,20230911,1.43,1.45,1.4001,1.415,4600
AEIS,D,20230911,105.85,106.2,103.87,104.23,382400
AEMD,D,20230911,0.293,0.293,0.272,0.273,51900
AENT,D,20230911,1.87,1.87,1.74,1.86,6200
AEP,D,20230911,77.79,78.54,77.725,77.8,2540500
AEY,D,20230911,0.3684,0.38,0.3514,0.3674,228000
AEYE,D,20230911,5.11,5.2,4.8751,4.97,149300
AEZS,D,20230911,2.49,2.65,2.49,2.65,15100
AFBI,D,20230911,14.36,14.5899,14.36,14.58,4500
AFCG,D,20230911,13.15,13.33,12.9,13.3,97300
AFIB,D,20230911,0.48,0.4999,0.48,0.484,38800
AFMD,D,20230911,0.53,0.5399,0.491,0.5,699500
AFRI,D,20230911,11.28,11.28,10.93,11.04,4600
AFRM,D,20230911,23.09,23.875,22.66,23.57,13453900
AFYA,D,20230911,16.06,16.98,16.06,16.86,516300
AGAE,D,20230911,0.89,0.924,0.87,0.87,28300
AGBA,D,20230911,0.76,0.78,0.685,0.7345,1059600
AGBAW,D,20230911,0.0253,0.035,0.015,0.0155,8000
AGEN,D,20230911,1.26,1.26,1.2,1.22,5333700
AGFY,D,20230911,3.2,3.46,3.11,3.37,64300
AGIL,D,20230911,0.1342,0.14,0.122,0.1252,1621700
AGILW,D,20230911,0.0026,0.0042,0.002,0.0025,24600
AGIO,D,20230911,26.12,26.88,25.94,26.87,247600
AGLE,D,20230911,13.43,14.52,12.7101,14.05,56900
AGNC,D,20230911,9.72,9.84,9.7,9.83,7491800
AGNCL,D,20230911,22.3,22.3,22.16,22.16,8000
AGNCM,D,20230911,23.8,23.95,23.77,23.9,30000
AGNCN,D,20230911,25.72,25.8,25.72,25.79,8000
AGNCO,D,20230911,23.41,23.52,23.25,23.25,15300
AGNCP,D,20230911,21.57,21.7899,21.57,21.73,49800
AGNG,D,20230911,27,27.33,27,27.27,9500
AGRI,D,20230911,0.085,0.0897,0.0803,0.086,2090300
AGRX,D,20230911,2.12,2.25,2.05,2.25,83200
AGYS,D,20230911,70.14,70.305,67.02,67.12,170300
AGZD,D,20230911,22.25,22.2699,22.15,22.25,37300
AHCO,D,20230911,10.86,11.04,10.64,10.69,735100
AHG,D,20230911,0.99,1.04,0.91,1.02,81200
AHI,D,20230911,3.36,3.46,3.28,3.35,98300
AIA,D,20230911,57.76,57.76,57.33,57.58,14300
AIH,D,20230911,0.7801,0.9129,0.78,0.7801,11900
AIHS,D,20230911,0.4975,0.5171,0.4841,0.5171,43200
AIMD,D,20230911,0.6999,0.6999,0.63,0.642,4600
AIMDW,D,20230911,0.11,0.124,0.11,0.124,400
AIP,D,20230911,7.23,7.23,6.79,7.2,158200
AIQ,D,20230911,28.62,28.74,28.45,28.7,381000
AIRG,D,20230911,4.53,4.58,4.4,4.4,17200
