<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231207,0.8623,0.89,0.8523,0.89,2400
AACI,D,20231207,10.76,10.8,10.76,10.8,36900
AACIW,D,20231207,0.03,0.03,0.0213,0.0256,122400
AADI,D,20231207,4.71,4.9361,4.7,4.78,156800
AADR,D,20231207,53.01,53.7,53.01,53.7,400
AAGR,D,20231207,6.14,8.1899,4.4,4.7,156300
AAGRW,D,20231207,0.06,0.0625,0.05,0.06,2100
AAL,D,20231207,13.69,14.15,13.68,13.91,49511600
AAME,D,20231207,1.9101,1.9251,1.9101,1.92,1300
AAOI,D,20231207,17.16,18.3299,16.8,17.66,2460400
AAON,D,20231207,63.83,65.27,62.88,65.23,352700
AAPB,D,20231207,27.8,28.0689,27.77,27.84,15800
AAPD,D,20231207,20.25,20.25,20.0986,20.17,303500
AAPL,D,20231207,193.63,195,193.59,194.27,47477600
AAPU,D,20231207,27.99,28.3,27.99,28.13,96800
AAXJ,D,20231207,64.37,64.68,64.31,64.64,296400
ABAT,D,20231207,4,4.31,3.95,4.1,426600
ABCB,D,20231207,46,46.85,45.8,46.8,470400
ABCL,D,20231207,4.87,4.96,4.79,4.84,854100
ABEO,D,20231207,4.54,4.79,4.5,4.75,279400
ABIO,D,20231207,1.85,1.85,1.82,1.8232,22000
ABL,D,20231207,7.1,7.17,7.04,7.0955,4400
ABLLL,D,20231207,24.95,25,24.9,25,1800
ABLLW,D,20231207,0.3331,0.4,0.32,0.3762,10000
ABLV,D,20231207,2.45,2.84,2.45,2.84,26700
ABNB,D,20231207,135.51,141.16,135.43,139.84,7108500
ABOS,D,20231207,2.84,2.85,2.77,2.81,538700
ABSI,D,20231207,2.32,2.42,2.2501,2.37,688700
ABTS,D,20231207,1.09,1.1,0.95,1.01,142200
ABUS,D,20231207,2.06,2.08,2.04,2.08,402100
ABVC,D,20231207,1.33,1.36,1.22,1.25,437900
ABVX,D,20231207,10.36,10.8,10.265,10.3,83800
ACAB,D,20231207,10.65,10.66,10.645,10.66,7600
ACABW,D,20231207,0.0271,0.0271,0.0271,0.0271,200
ACAD,D,20231207,21.51,21.84,21.2,21.79,2875100
ACAH,D,20231207,10.52,10.52,10.52,10.52,200
ACAHW,D,20231207,0.026,0.0299,0.026,0.026,342100
ACB,D,20231207,0.4925,0.5,0.4827,0.4907,3887800
ACCD,D,20231207,9.11,9.26,8.9,9.24,474000
ACDC,D,20231207,7.7,7.8,7.58,7.66,435400
ACET,D,20231207,1.33,1.4,1.25,1.37,287600
ACGL,D,20231207,80.02,80.43,78.195,78.34,2321700
ACGLN,D,20231207,19.62,19.77,19.51,19.69,15400
ACGLO,D,20231207,22.59,22.79,22.59,22.72,21200
ACHC,D,20231207,70.62,72.14,70.145,71.98,641600
ACHL,D,20231207,0.822,0.93,0.814,0.8925,634900
ACHV,D,20231207,5.5,5.62,5.41,5.56,11700
ACIC,D,20231207,8.45,8.62,8.3674,8.49,403700
ACIU,D,20231207,3.55,3.7,3.46,3.51,84800
ACIW,D,20231207,27.05,27.64,26.87,27.43,515100
ACLS,D,20231207,122.91,124.05,121.11,122.65,500500
ACLX,D,20231207,54.86,57.9,54.705,57.89,492800
ACMR,D,20231207,15.99,16.245,15.67,16.12,555900
ACNB,D,20231207,40.425,40.7723,39.49,39.96,13100
ACNT,D,20231207,7.865,8.07,7.865,8.07,1600
ACON,D,20231207,0.2423,0.2455,0.23,0.23,60500
ACONW,D,20231207,0.0261,0.0261,0.0261,0.0261,200
ACOR,D,20231207,12.19,13.24,12.15,12.52,2600
ACRS,D,20231207,1.01,1.02,0.96,1,3108700
ACRV,D,20231207,5.5,5.88,5.215,5.39,38700
ACRX,D,20231207,0.82,0.8212,0.7509,0.7632,123500
ACST,D,20231207,2.2446,2.38,2.16,2.325,7200
ACT,D,20231207,27.23,27.4,26.98,27.38,189600
ACTG,D,20231207,3.76,3.79,3.715,3.79,162500
ACVA,D,20231207,14.51,14.51,14.12,14.27,914800
ACWI,D,20231207,98.14,98.51,97.92,98.39,2923100
ACWX,D,20231207,49.33,49.49,49.12,49.41,1701400
ACXP,D,20231207,3.77,4.49,3.68,4.34,322400
ADAG,D,20231207,1.97,1.97,1.8,1.8,42300
ADAP,D,20231207,0.58,0.58,0.5249,0.5699,336100
ADBE,D,20231207,598.92,609.23,596.47,608.78,2605200
ADD,D,20231207,0.3113,0.3124,0.29,0.2946,26500
ADEA,D,20231207,9.51,9.73,9.46,9.67,328300
ADES,D,20231207,2.69,2.84,2.65,2.68,110300
ADI,D,20231207,182.34,185.72,180.37,184.38,3717600
ADIL,D,20231207,2,2.3,1.945,2.02,344300
ADMA,D,20231207,3.86,3.86,3.75,3.77,893200
ADN,D,20231207,0.35,0.3508,0.3153,0.3186,413000
ADNWW,D,20231207,0.0308,0.0385,0.0308,0.0351,63000
ADOCW,D,20231207,0.007,0.007,0.007,0.007,100
ADP,D,20231207,231.5,232.72,229.4,229.99,1758500
ADPT,D,20231207,4.67,4.72,4.53,4.66,969500
ADSE,D,20231207,6.95,7,6.4158,7,49900
ADSEW,D,20231207,0.6,0.73,0.6,0.7,123800
ADSK,D,20231207,220,224.46,219.045,223.84,1330400
ADTH,D,20231207,1.35,1.4077,1.29,1.3,63100
ADTHW,D,20231207,0.05,0.05,0.0475,0.0475,900
ADTN,D,20231207,6.14,6.25,6.0304,6.13,693300
ADTX,D,20231207,3.41,4.1,3.41,3.71,538500
ADUS,D,20231207,90.57,90.57,88.85,89.35,79400
ADV,D,20231207,3.02,3.0899,3,3.06,976200
ADVM,D,20231207,0.92,1.03,0.8695,1.01,579100
ADVWW,D,20231207,0.1175,0.1175,0.1125,0.1125,3800
ADXN,D,20231207,5.799,5.85,5.55,5.7005,6400
AEAE,D,20231207,10.84,10.84,10.76,10.82,1400
AEHL,D,20231207,2.55,2.57,2.5,2.57,2900
AEHR,D,20231207,24.36,24.76,23.85,24.72,521800
AEI,D,20231207,1.11,1.11,1,1,35600
AEIS,D,20231207,95.76,98.67,95.3,98.6,211100
AEMD,D,20231207,2,2.15,2,2.09,11900
AENT,D,20231207,0.91,0.9507,0.8963,0.95,6900
AEP,D,20231207,80.5,81,79.83,80.2,2819900
AERT,D,20231207,2.47,2.5,2.4,2.45,10200
AEY,D,20231207,3.2399,3.2399,3.13,3.13,900
AEYE,D,20231207,4.5,4.6,4.46,4.47,7600
AEZS,D,20231207,2.39,2.3981,2.275,2.39,14000
AFAR,D,20231207,10.84,10.84,10.84,10.84,51400
AFBI,D,20231207,14.76,14.76,14.76,14.76,100
AFCG,D,20231207,11.68,12.22,11.65,12.18,136200
AFIB,D,20231207,0.23,0.25,0.216,0.2423,165300
AFJKU,D,20231207,10.17,10.17,10.16,10.16,18000
AFMD,D,20231207,0.4426,0.4426,0.3821,0.3998,1275500
AFRI,D,20231207,11.28,11.28,11.0336,11.28,3000
AFRIW,D,20231207,1.51,1.57,1.4748,1.55,1800
AFRM,D,20231207,37.78,39.83,37.25,39.41,19327400
AFYA,D,20231207,21.24,21.91,21,21.78,202900
AGAE,D,20231207,0.9201,0.95,0.9186,0.9499,44400
AGBA,D,20231207,0.46,0.46,0.436,0.436,37100
AGBAW,D,20231207,0.012,0.02,0.011,0.011,131300
AGEN,D,20231207,0.78,0.8238,0.7617,0.8105,10296300
AGFY,D,20231207,1.43,1.53,1.36,1.49,38000
AGIO,D,20231207,22.56,23.16,22.37,23.14,388500
AGMH,D,20231207,1.63,1.67,1.5349,1.67,900
AGNC,D,20231207,8.94,9,8.89,8.96,10419000
AGNCL,D,20231207,21.52,21.78,21.4,21.78,45300
AGNCM,D,20231207,23.67,23.7,23.6403,23.6949,13800
AGNCN,D,20231207,25.2,25.25,25.17,25.18,55000
AGNCO,D,20231207,23.38,23.48,23.38,23.4,10700
AGNCP,D,20231207,21.8329,21.8788,21.75,21.75,22200
AGNG,D,20231207,27.02,27.14,27.02,27.02,600
AGRI,D,20231207,0.63,0.718,0.6011,0.651,1487000
AGRIW,D,20231207,0.006,0.006,0.0042,0.006,39700
AGRX,D,20231207,2.32,2.3989,2.25,2.35,35700
AGYS,D,20231207,86.65,86.67,82.82,84.33,219400
AGZD,D,20231207,21.86,21.96,21.85,21.88,21200
AHCO,D,20231207,8.61,8.61,7.94,7.98,773300
AHG,D,20231207,0.812,0.8745,0.8,0.8306,6900
AHI,D,20231207,2.01,2.04,1.8947,1.96,42500
AIA,D,20231207,55.59,55.96,55.59,55.96,15900
AIHS,D,20231207,0.37,0.46,0.35,0.42,71900
AIMD,D,20231207,0.58,0.59,0.58,0.59,3600
AIP,D,20231207,5.25,5.7,5.15,5.65,125000
AIQ,D,20231207,29.53,29.745,29.46,29.72,418400
AIRE,D,20231207,3.49,3.56,3.238,3.27,291100
AIRG,D,20231207,3.0727,3.0727,3,3,18400
AIRR,D,20231207,52.52,53,52.239,53,126000
AIRS,D,20231207,5.89,5.905,5.695,5.88,35300
