<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231103,1.06,1.06,0.9,0.99,9500
AACI,D,20231103,10.7,10.7,10.6098,10.7,114000
AACIW,D,20231103,0.087,0.087,0.087,0.087,100
AADI,D,20231103,4.66,4.9,4.6014,4.86,129200
AADR,D,20231103,49.5922,49.865,49.5922,49.865,400
AAL,D,20231103,11.63,12.08,11.62,11.98,52924900
AAME,D,20231103,1.8646,1.9,1.7501,1.88,2400
AAOI,D,20231103,8.7,9.64,8.49,9.47,2522200
AAON,D,20231103,58.19,59.1,57.825,57.87,264800
AAPB,D,20231103,23.28,23.86,23.15,23.86,35900
AAPD,D,20231103,22.37,22.5,22.07,22.08,510300
AAPL,D,20231103,174.24,176.82,173.35,176.65,79804700
AAPU,D,20231103,24.01,24.54,23.8252,24.49,406400
AAXJ,D,20231103,63.78,64.305,63.7,64.24,1722700
ABAT,D,20231103,4.59,4.7836,4.3,4.59,280100
ABCB,D,20231103,41.8,42.59,41.75,41.84,353300
ABCL,D,20231103,3.97,4.78,3.9,4.7,3552900
ABCM,D,20231103,23.15,23.25,23.1,23.21,1621300
ABEO,D,20231103,3.96,4.49,3.94,4.49,130900
ABIO,D,20231103,1.75,1.91,1.7351,1.9013,34400
ABL,D,20231103,6.4,6.63,6.3,6.63,2600
ABLLW,D,20231103,0.3299,0.33,0.2825,0.3299,2900
ABLV,D,20231103,1.86,2.05,1.86,1.97,8900
ABNB,D,20231103,117.98,123.45,117.38,122.64,9018900
ABOS,D,20231103,2.01,2.3,2,2.19,768900
ABSI,D,20231103,1.32,1.48,1.31,1.42,408700
ABUS,D,20231103,1.84,1.93,1.84,1.92,680100
ABVC,D,20231103,1.22,1.27,1.16,1.17,1040200
ABVX,D,20231103,9.79,10.12,9.7,10.1,665800
ACABW,D,20231103,0.0556,0.0558,0.05,0.055,37300
ACAC,D,20231103,11,11.13,10.91,10.96,15200
ACACW,D,20231103,0.099,0.13,0.0552,0.0552,9300
ACAD,D,20231103,24,24.73,22.78,24.07,2822200
ACAH,D,20231103,10.52,10.52,10.43,10.43,1400
ACAHW,D,20231103,0.0282,0.0282,0.0282,0.0282,500
ACB,D,20231103,0.4664,0.498,0.4664,0.49,6624400
ACBA,D,20231103,11.62,11.62,11.62,11.62,1100
ACCD,D,20231103,7.15,7.525,7.15,7.26,713400
ACDC,D,20231103,9.69,10.14,9.57,9.63,402900
ACDCW,D,20231103,0.0026,0.0036,0.002,0.0036,619500
ACER,D,20231103,0.844,0.86,0.84,0.8501,429300
ACET,D,20231103,1.52,1.68,1.52,1.65,387800
ACGL,D,20231103,86.44,86.93,84.16,85.55,2658800
ACGLN,D,20231103,18.05,18.62,17.8863,18.32,19000
ACGLO,D,20231103,21.245,21.41,21.0505,21.4,22400
ACHC,D,20231103,75.14,77.26,69.81,72.24,1450900
ACHL,D,20231103,0.89,0.89,0.84,0.86,66400
ACHV,D,20231103,4.25,4.35,4.18,4.28,21700
ACIC,D,20231103,7.57,7.75,7.38,7.44,511500
ACIU,D,20231103,2.94,2.94,2.67,2.72,73200
ACIW,D,20231103,23.35,24.27,23.03,24.09,786200
ACLS,D,20231103,128.47,132.35,126.68,131.11,819100
ACLX,D,20231103,40.84,46.4,40.19,44.63,1588700
ACMR,D,20231103,14.92,15.27,14.75,15.1,1054800
ACNB,D,20231103,35.25,36.25,35.25,36.15,15000
ACNT,D,20231103,8.4642,8.6199,8.4642,8.5,2400
ACON,D,20231103,0.32,0.3388,0.3,0.3323,31900
ACOR,D,20231103,10.25,10.25,10.25,10.25,700
ACRS,D,20231103,5.18,5.48,5.12,5.37,1219900
ACRV,D,20231103,5.57,6.25,5.283,5.75,33900
ACRX,D,20231103,0.55,0.555,0.4953,0.5153,177000
ACST,D,20231103,2.34,2.45,2.34,2.4,8500
ACT,D,20231103,28.22,28.45,28.17,28.23,328900
ACTG,D,20231103,3.73,3.78,3.69,3.72,329600
ACVA,D,20231103,14.21,14.78,13.87,14.71,1168800
ACWI,D,20231103,93.4,94.07,93.4,93.79,3144000
ACWX,D,20231103,47.39,47.728,47.39,47.6,3332100
ACXP,D,20231103,3.66,3.81,3.08,3.28,1020100
ADAG,D,20231103,1.33,1.35,1.32,1.35,15700
ADAP,D,20231103,0.55,0.5842,0.54,0.56,315200
ADBE,D,20231103,560,567.03,557.66,563.66,2066400
ADD,D,20231103,0.2172,0.248,0.2,0.2301,182200
ADEA,D,20231103,8.97,9.12,8.915,9.08,438600
ADES,D,20231103,1.76,1.89,1.75,1.83,36600
ADI,D,20231103,165.94,169.46,165.94,167.92,3536600
ADIL,D,20231103,2.24,2.32,2.17,2.32,15400
ADMA,D,20231103,3.48,3.68,3.45,3.65,2106800
ADN,D,20231103,0.4763,0.48,0.461,0.4799,221100
ADNWW,D,20231103,0.05,0.05,0.05,0.05,200
ADOCR,D,20231103,0.1125,0.1125,0.1125,0.1125,100
ADOCW,D,20231103,0.0278,0.0283,0.0161,0.0283,2900
ADP,D,20231103,221.03,222.32,216.42,219.31,2455200
ADPT,D,20231103,4.96,5.28,4.8,4.97,2157100
ADSE,D,20231103,6.5,6.52,6.5,6.52,4600
ADSK,D,20231103,200.74,205.35,200.28,203.98,1354600
ADTH,D,20231103,1.14,1.23,1.14,1.2,75300
ADTN,D,20231103,7.18,7.37,7.13,7.29,904800
ADTX,D,20231103,7.05,7.19,6.41,6.53,28400
ADUS,D,20231103,83.08,85.03,83.08,84.67,62600
ADV,D,20231103,2.4,2.43,2.36,2.4,389300
ADVM,D,20231103,0.99,1.0001,0.9312,0.9312,245700
ADXN,D,20231103,6.1001,6.5535,5.7,6.051,8900
AEAE,D,20231103,10.54,10.69,10.54,10.67,302400
AEAEW,D,20231103,0.0703,0.079,0.0352,0.0353,14100
AEHL,D,20231103,2.4007,2.4007,2.0632,2.13,3700
