<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231107,0.9201,0.995,0.9201,0.9639,1900
AACI,D,20231107,10.66,10.7,10.65,10.65,12100
AACIW,D,20231107,0.0646,0.0646,0.0501,0.0504,13900
AADI,D,20231107,4.81,4.86,4.72,4.82,40400
AADR,D,20231107,49.01,49.27,49.01,49.27,400
AAL,D,20231107,11.72,11.84,11.61,11.75,27797000
AAME,D,20231107,1.84,1.84,1.72,1.72,5000
AAOI,D,20231107,9.7,10.26,9.33,9.89,1633100
AAON,D,20231107,59,61.91,58.3401,58.82,770600
AAPB,D,20231107,24.43,25.2,24.42,25.04,17200
AAPD,D,20231107,21.79,21.81,21.39,21.46,313400
AAPL,D,20231107,179.18,182.44,178.97,181.82,70490000
AAPU,D,20231107,25,25.69,25,25.61,205400
AAXJ,D,20231107,64.24,64.63,64.02,64.57,679300
ABAT,D,20231107,4.45,4.45,4.21,4.3,195000
ABCB,D,20231107,41.17,41.29,40.47,40.68,446700
ABCL,D,20231107,4.44,4.53,4.39,4.4,1195300
ABCM,D,20231107,23.28,23.33,23.1,23.2,12539600
ABEO,D,20231107,4.48,4.66,4.36,4.4,36900
ABIO,D,20231107,1.81,1.91,1.76,1.84,19900
ABL,D,20231107,6.91,7.46,6.89,6.9,25200
ABLLW,D,20231107,0.33,0.3362,0.2919,0.329,27500
ABLV,D,20231107,1.94,1.95,1.85,1.86,29300
ABNB,D,20231107,118.25,122.18,118.1,121.08,5163500
ABOS,D,20231107,2.07,2.14,2.02,2.09,540200
ABSI,D,20231107,1.37,1.425,1.32,1.4,192300
ABUS,D,20231107,1.81,1.86,1.705,1.85,678400
ABVC,D,20231107,1.07,1.13,1.03,1.12,362900
ABVX,D,20231107,10,10.3995,10,10.21,316100
ACAB,D,20231107,10.6,10.6,10.6,10.6,1200
ACAC,D,20231107,10.95,10.95,10.95,10.95,4100
ACACU,D,20231107,10.97,10.97,10.97,10.97,800
ACAD,D,20231107,23.99,24.05,23.335,23.5,1677300
ACAH,D,20231107,10.61,10.61,10.52,10.52,3000
ACAHU,D,20231107,11.15,11.15,10.75,10.8,1600
ACAHW,D,20231107,0.0191,0.021,0.0191,0.0191,252800
ACB,D,20231107,0.472,0.4869,0.4562,0.4752,4182100
ACBA,D,20231107,11.64,11.64,11.64,11.64,300
ACCD,D,20231107,7.09,7.33,6.98,7.26,340700
ACDC,D,20231107,9.05,9.1,8.29,8.4,1158400
ACDCW,D,20231107,0.002,0.0028,0.0017,0.0028,497200
ACER,D,20231107,0.839,0.8752,0.8302,0.8703,36000
ACET,D,20231107,1.41,1.46,1.3,1.32,291700
ACGL,D,20231107,85.15,85.58,84.93,85.41,1647800
ACGLN,D,20231107,18.29,18.4393,18.1701,18.37,12400
ACGLO,D,20231107,21.5,21.58,21.37,21.56,12800
ACHC,D,20231107,73.43,74.5,72.97,74.29,514500
ACHL,D,20231107,0.898,0.9199,0.8265,0.8265,86700
ACHV,D,20231107,4.3,4.423,4.16,4.16,18900
ACIC,D,20231107,7.42,7.44,7.155,7.27,300300
ACIU,D,20231107,2.665,2.72,2.6499,2.72,17000
ACIW,D,20231107,24.02,24.81,24.02,24.59,583100
ACLS,D,20231107,128.75,129.84,127.2,129.43,502100
ACLX,D,20231107,45.4,48.38,45.38,47.74,1170300
ACMR,D,20231107,13.1,15.98,12.95,15.8,2107000
ACNB,D,20231107,34.31,34.84,34.31,34.84,5700
ACNT,D,20231107,8.23,8.3875,8.03,8.03,10400
ACON,D,20231107,0.34,0.34,0.31,0.32,5600
ACOR,D,20231107,9.9839,10.08,9.9839,10.02,1500
ACRS,D,20231107,5.48,5.64,5.32,5.42,1171700
ACRV,D,20231107,5.69,5.85,5.62,5.75,14300
ACRX,D,20231107,0.56,0.5647,0.51,0.5207,89000
ACST,D,20231107,2.49,2.5799,2.41,2.47,16100
ACT,D,20231107,27.8,27.91,27.56,27.71,209200
ACTG,D,20231107,3.72,3.73,3.66,3.69,124400
ACVA,D,20231107,13.43,14.64,13.05,14.16,1925800
ACWI,D,20231107,93.62,93.97,93.34,93.82,3239600
ACWX,D,20231107,47.24,47.405,47.11,47.3,3046500
ACXP,D,20231107,3.3,3.7,3.23,3.7,221100
ADAG,D,20231107,1.36,1.38,1.35,1.35,1700
ADAP,D,20231107,0.5961,0.6,0.55,0.596,215500
ADBE,D,20231107,568.81,589,568.81,585.2,3992800
ADD,D,20231107,0.38,0.38,0.2208,0.2216,1358400
ADEA,D,20231107,8.96,9.7049,8.96,9.35,631600
ADES,D,20231107,1.81,1.86,1.75,1.84,51500
ADI,D,20231107,167.57,169.12,166.94,168.11,2537400
ADIL,D,20231107,2.07,2.3579,2.07,2.27,5400
ADMA,D,20231107,3.66,3.72,3.63,3.69,2142400
ADN,D,20231107,0.52,0.525,0.47,0.4851,182000
ADNWW,D,20231107,0.045,0.055,0.041,0.042,37700
ADOCR,D,20231107,0.1,0.1,0.09,0.09,56900
ADOCW,D,20231107,0.03,0.03,0.03,0.03,500
ADP,D,20231107,221.02,223.41,219.21,222.25,1668300
ADPT,D,20231107,4.75,4.92,4.63,4.82,1723300
ADSE,D,20231107,6.7,6.7,6.3,6.6,127800
ADSEW,D,20231107,0.7,0.7703,0.7,0.7703,3100
ADSK,D,20231107,204.02,206.75,202.79,205.31,910200
ADTH,D,20231107,1.19,1.26,1.19,1.25,119900
ADTHW,D,20231107,0.0394,0.04,0.0393,0.04,3700
ADTN,D,20231107,5.32,5.63,5.08,5.39,4546000
ADTX,D,20231107,6.18,6.29,5.82,5.95,43200
ADUS,D,20231107,84.63,85.17,83.55,83.75,55400
ADV,D,20231107,2.25,2.34,2.03,2.05,1211700
ADVM,D,20231107,0.98,1.05,0.898,0.91,187500
ADXN,D,20231107,6.37,6.39,5.15,5.55,6300
AEAE,D,20231107,10.65,10.65,10.6,10.63,13700
AEHL,D,20231107,1.9228,1.9228,1.825,1.83,1700
AEHR,D,20231107,23.06,24.32,22.64,23.95,745200
AEI,D,20231107,1.3,1.3,1.28,1.28,4000
AEIS,D,20231107,89.17,89.24,86.93,87.54,254100
AEMD,D,20231107,1.89,1.9416,1.8697,1.94,8900
AENT,D,20231107,1.115,1.135,1.01,1.09,137700
AEP,D,20231107,79.19,79.71,78.68,78.85,3786900
AEY,D,20231107,0.27,0.29,0.27,0.271,14800
AEYE,D,20231107,4.53,4.72,4.4001,4.57,22000
AEZS,D,20231107,1.59,1.59,1.5,1.56,1100
AFAR,D,20231107,10.82,10.82,10.77,10.77,2700
AFBI,D,20231107,14.01,14.24,14.01,14.06,2600
AFCG,D,20231107,10.87,11.17,10.81,11,129500
AFIB,D,20231107,0.6274,0.6274,0.56,0.56,42300
AFMD,D,20231107,0.413,0.413,0.361,0.3827,440300
AFRI,D,20231107,11.16,11.16,10.83,10.965,9800
AFRIW,D,20231107,1.1,1.15,1.1,1.15,13600
AFRM,D,20231107,21.71,22.38,21.06,22.09,10327900
AFYA,D,20231107,17.15,17.59,16.92,17.49,120000
AGAE,D,20231107,0.85,0.9499,0.85,0.9218,37700
AGBA,D,20231107,0.4989,0.4995,0.465,0.4741,24600
AGBAW,D,20231107,0.0115,0.0115,0.0112,0.0112,6100
AGEN,D,20231107,0.8,0.8683,0.8,0.8202,12794400
AGFY,D,20231107,1.85,1.86,1.62,1.62,16300
AGIL,D,20231107,0.1119,0.1119,0.1031,0.11,300600
AGILW,D,20231107,0.004,0.0042,0.003,0.003,9700
