<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20240131,134.61,134.62,129.996,130.1,1101400
AA,D,20240131,30.49,31.36,29.715,29.75,5760300
AAC.S,D,20240131,10.52,10.57,10.52,10.57,12200
AAC.T,D,20240131,0.23,0.23,0.2,0.2,700
AACT,D,20240131,10.5,10.52,10.49,10.5,124600
AAN,D,20240131,10.77,10.89,10.26,10.29,335700
AAP,D,20240131,67.51,68.705,66.51,66.85,1775100
AAT,D,20240131,23.25,23.25,22.31,22.43,543000
AB,D,20240131,33.84,33.84,33.27,33.55,251900
ABBV,D,20240131,165.75,165.8599,163.95,164.4,4994000
ABEV,D,20240131,2.65,2.66,2.61,2.62,8409000
ABG,D,20240131,214.95,219.1,208.65,209.06,225300
ABM,D,20240131,41.99,41.99,40.62,40.79,489300
ABR,D,20240131,14,14.0537,13.27,13.3,8287000
ABR-D,D,20240131,18.28,18.3795,18.01,18.1,28900
ABR-E,D,20240131,18.12,18.1222,17.79,17.79,3000
ABR-F,D,20240131,18.7,18.87,18.5,18.5,36900
ABT,D,20240131,114,114.535,112.62,113.15,8325100
AC,D,20240131,33.86,34.29,33.75,34.01,4000
ACA,D,20240131,80.21,80.5,78.08,78.28,249800
ACCO,D,20240131,6.26,6.31,6.08,6.08,654600
ACEL,D,20240131,10.41,10.5,10.25,10.25,277900
ACH.W,D,20240131,0.9,0.98,0.85,0.85,6000
ACHR,D,20240131,4.97,5.22,4.82,4.83,4229400
ACI,D,20240131,21.62,21.665,21.065,21.22,6203600
ACM,D,20240131,89.88,89.88,88.14,88.19,814400
ACN,D,20240131,371,372.72,363.4434,363.88,2320200
ACP,D,20240131,6.86,6.9,6.8,6.87,543600
ACP-A,D,20240131,22.72,22.72,22.4054,22.4054,800
ACR,D,20240131,9.97,10.04,9.96,9.99,30200
ACR-C,D,20240131,23.78,23.98,23.75,23.75,6600
ACR-D,D,20240131,23.1,23.1,21.92,21.99,1300
ACRE,D,20240131,10.07,10.08,9.51,9.51,723100
ACV,D,20240131,21.87,22.45,21.71,22.44,96700
ADC,D,20240131,60.09,60.605,59.42,59.61,815800
ADC-A,D,20240131,18.86,18.86,18.555,18.57,4300
ADCT,D,20240131,3.26,3.5,3.1,3.12,1437800
ADM,D,20240131,55.95,56.26,55.23,55.58,10987600
ADNT,D,20240131,35.23,35.85,34.53,34.71,714900
ADT,D,20240131,6.56,6.75,6.45,6.53,3166100
ADX,D,20240131,18.28,18.325,18.15,18.16,282900
AEE,D,20240131,70.73,70.808,69.15,69.57,1788900
AEFC,D,20240131,22.06,22.24,22.05,22.21,60400
AEG,D,20240131,5.92,5.9399,5.77,5.78,2787000
AEL,D,20240131,55.38,55.46,55.195,55.21,471900
AEL-A,D,20240131,23.5,23.55,23.13,23.13,65500
AEL-B,D,20240131,25.13,25.33,24.89,25.19,15600
AEM,D,20240131,49.67,50.54,48.99,49.16,2251400
AEO,D,20240131,20.17,20.43,19.78,19.82,2911400
AER,D,20240131,77.88,78.185,76.5,76.56,1859400
AES,D,20240131,16.94,17.02,16.58,16.68,7354700
AESC,D,20240131,67.02,67.79,66.39,66.62,187600
AESI,D,20240131,17.91,17.92,17.36,17.37,395300
AEV.W,D,20240131,0.06,0.06,0.0599,0.0599,1500
AEVA,D,20240131,0.83,0.9,0.81,0.852,840100
AFB,D,20240131,10.72,10.9,10.72,10.84,68600
AFG,D,20240131,122.14,122.65,120.38,120.4,399000
AFGB,D,20240131,24.98,25.2369,24.54,24.58,48700
AFGC,D,20240131,22.96,22.96,22.17,22.21,40800
AFGD,D,20240131,24.27,24.29,23.35,23.35,39800
AFGE,D,20240131,20.68,20.68,19.76,19.83,51200
AFL,D,20240131,86,86.2,84.29,84.34,2820000
AFT,D,20240131,13.75,13.775,13.71,13.74,151700
AG,D,20240131,4.67,4.76,4.62,4.62,7931100
AGCO,D,20240131,124.01,124.49,122.04,122.33,603000
AGD,D,20240131,9.36,9.36,9.2,9.21,92900
AGI,D,20240131,12.29,12.47,12.09,12.11,1977500
AGL,D,20240131,5.72,5.98,5.63,5.89,8223800
AGM,D,20240131,193,193,185.99,186.29,51500
AGM-C,D,20240131,24.99,25,24.9002,25,2400
AGM-D,D,20240131,24.46,24.4622,24.16,24.16,2300
AGM-E,D,20240131,24.08,24.15,24.08,24.08,15400
AGM-F,D,20240131,21.99,22.15,21.81,21.81,7100
AGM-G,D,20240131,20.65,20.81,20.55,20.81,15000
AGM.A,D,20240131,154.17,154.17,154.17,154.17,100
AGO,D,20240131,82.82,83.43,80.94,81.13,345600
AGR,D,20240131,30.95,31.06,30.26,30.38,682600
AGRO,D,20240131,10.34,10.475,10.21,10.23,461700
AGS,D,20240131,8.95,8.95,8.66,8.71,243400
AGTI,D,20240131,7.45,7.6,7,7.09,346700
AGX,D,20240131,45.3,45.7,44.32,44.33,122300
AHH,D,20240131,12.07,12.245,11.89,11.96,615700
AHH-A,D,20240131,23.3,23.5,23,23.11,17700
AHL-C,D,20240131,25.89,25.91,25.73,25.73,27500
AHL-D,D,20240131,21.95,21.95,21.5501,21.67,11400
AHL-E,D,20240131,20.73,21.08,20.73,20.88,9800
AHT,D,20240131,1.6,1.92,1.58,1.66,6774600
AHT-D,D,20240131,13.42,14.3,13.42,14.01,12300
AHT-F,D,20240131,11.4,12.75,11.4,12.2,16900
AHT-G,D,20240131,13.39,14,13,13.3894,12300
AHT-H,D,20240131,12.4,12.74,11.99,12.54,7900
AHT-I,D,20240131,11.39,12.3,11.39,12.15,8500
