<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230906,1.23,1.2324,1.21,1.21,900
AADI,D,20230906,5.49,5.49,5.24,5.32,108600
AADR,D,20230906,51.595,51.595,51.575,51.575,300
AAL,D,20230906,14.27,14.75,14.24,14.33,25489900
AAME,D,20230906,1.89,1.891,1.85,1.8832,5000
AAOI,D,20230906,12.95,13.26,12.03,12.45,2108500
AAON,D,20230906,64.33,65.71,64.29,65.26,307400
AAPB,D,20230906,27.25,27.25,25.55,25.88,29200
AAPD,D,20230906,20.78,21.5299,20.75,21.39,324200
AAPL,D,20230906,188.4,188.85,181.47,182.91,81755800
AAPU,D,20230906,27.59,27.59,25.98,26.29,325400
AAXJ,D,20230906,65.86,66.24,65.59,65.72,507000
ABCB,D,20230906,40.44,40.77,39.362,39.65,310900
ABCL,D,20230906,5.56,5.57,5.425,5.51,1189300
ABCM,D,20230906,22.85,23.03,22.71,22.94,7815500
ABEO,D,20230906,4.25,4.43,4.0101,4.04,45900
ABIO,D,20230906,2.02,2.05,2.02,2.02,17200
ABL,D,20230906,9.06,9.5,8.72,8.99,16100
ABLLW,D,20230906,0.49,0.49,0.47,0.4704,1000
ABLV,D,20230906,3.59,3.59,3,3,74600
ABNB,D,20230906,140.78,143.22,140.2663,141.77,7114400
ABOS,D,20230906,5.98,5.98,5.76,5.93,223000
ABSI,D,20230906,1.71,1.73,1.63,1.66,226900
ABUS,D,20230906,2.03,2.1,2.02,2.08,476100
ABVC,D,20230906,1.06,1.1867,1.05,1.14,110100
ACAB,D,20230906,10.52,10.53,10.52,10.52,75300
ACABU,D,20230906,10.57,10.57,10.57,10.57,200
ACAC,D,20230906,10.9,10.95,10.9,10.9401,11300
ACACU,D,20230906,10.85,10.94,10.85,10.93,21100
ACACW,D,20230906,0.05,0.05,0.05,0.05,800
ACAD,D,20230906,27.57,27.645,26.965,27.11,802600
ACAX,D,20230906,10.58,10.6,10.5374,10.55,3300
ACAXR,D,20230906,0.271,0.3315,0.271,0.3223,3000
ACAXW,D,20230906,0.034,0.034,0.034,0.034,1800
ACB,D,20230906,0.5,0.5144,0.455,0.4743,17635600
ACBA,D,20230906,11.61,11.65,11.61,11.6425,10300
ACBAW,D,20230906,0.05,0.05,0.05,0.05,100
ACCD,D,20230906,13.41,13.52,13.03,13.15,361400
ACDC,D,20230906,11.08,11.23,10.88,10.96,441700
ACER,D,20230906,0.96,0.9601,0.8123,0.8693,1679300
ACET,D,20230906,1.84,1.895,1.76,1.81,286200
ACGL,D,20230906,75.98,77.05,75.7,76.44,922800
ACGLN,D,20230906,18.34,18.43,18.2018,18.34,13100
ACGLO,D,20230906,21.1,21.2,20.87,20.95,27900
ACHC,D,20230906,74.5,74.905,73.94,74.33,311100
ACHL,D,20230906,0.9564,0.9599,0.91,0.925,32700
ACHV,D,20230906,5.49,5.49,5.09,5.15,43400
ACIC,D,20230906,7.51,7.51,7.1,7.17,290600
ACIU,D,20230906,3.2,3.29,3.16,3.19,64800
ACIW,D,20230906,23.26,23.625,23.2,23.48,290600
ACLS,D,20230906,192.63,196.03,188.765,191.04,260800
ACLX,D,20230906,36.68,36.96,35.955,36.95,203700
ACMR,D,20230906,19.61,19.99,18.94,19.34,1496800
ACNB,D,20230906,33.08,33.08,32.05,32.1,11200
ACNT,D,20230906,8.85,8.94,8.85,8.9,1600
ACON,D,20230906,0.44,0.48,0.4218,0.4799,25400
ACONW,D,20230906,0.06,0.1135,0.06,0.083,4500
ACOR,D,20230906,13,13.35,12.76,13.105,3900
ACRS,D,20230906,8.03,8.03,7.445,7.55,853400
ACRV,D,20230906,12.09,12.1,11.75,11.9,8000
ACRX,D,20230906,0.9684,0.9697,0.9058,0.9697,92300
ACST,D,20230906,2.09,2.19,2.084,2.13,5000
ACT,D,20230906,27.95,28.09,27.76,28.01,171700
ACTG,D,20230906,3.67,3.7359,3.6,3.62,252300
ACVA,D,20230906,16.96,17.11,16.27,16.61,592700
