<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20240105,1.09,1.2,1.05,1.11,13700
AADI,D,20240105,1.85,1.85,1.74,1.76,604300
AADR,D,20240105,54.865,55.01,54.865,55.01,200
AAGR,D,20240105,1.14,1.16,1,1.04,358400
AAGRW,D,20240105,0.021,0.027,0.021,0.0211,5600
AAL,D,20240105,13.05,13.67,13.01,13.6,37541700
AAME,D,20240105,2.35,2.54,2.35,2.5,8300
AAOI,D,20240105,18.41,20.29,17.9201,20.15,2950800
AAON,D,20240105,73.07,73.9599,71.73,72.45,349600
AAPB,D,20240105,20.72,20.8544,20.4,20.57,26900
AAPD,D,20240105,21.37,21.5699,21.27,21.46,253900
AAPL,D,20240105,181.99,182.76,180.17,181.18,62379600
AAPU,D,20240105,25.12,25.27,24.75,24.96,164400
AAXJ,D,20240105,64.95,65.315,64.765,64.82,585200
ABAT,D,20240105,4.38,4.41,4.01,4.15,564500
ABCB,D,20240105,49.92,51.24,49.92,50.57,355200
ABCL,D,20240105,5.93,5.93,5.75,5.84,1401000
ABCS,D,20240105,24.95,24.95,24.8857,24.8857,3700
ABEO,D,20240105,5.7,5.8972,5.532,5.66,174000
ABIO,D,20240105,1.64,1.648,1.62,1.63,11900
ABL,D,20240105,10.59,10.99,10.4,10.42,25800
ABLLL,D,20240105,25.5,25.5,25.5,25.5,200
ABLLW,D,20240105,0.9,0.91,0.84,0.8606,39500
ABLV,D,20240105,2.6,2.6,2.4,2.48,4400
ABNB,D,20240105,134.25,136.65,133.895,135.98,4006600
ABOS,D,20240105,4,4.075,3.85,4.02,442800
ABSI,D,20240105,3.89,3.89,3.45,3.62,1276400
ABTS,D,20240105,1.23,1.23,1.18,1.2299,27400
ABUS,D,20240105,2.48,2.51,2.4,2.49,560400
ABVC,D,20240105,1.38,1.52,1.35,1.37,1481700
ABVX,D,20240105,10.71,10.9,10.6224,10.74,98600
ACAB,D,20240105,10.6,10.6001,10.6,10.6,600
ACAD,D,20240105,29.59,30.54,29.39,30.33,1248100
ACAHW,D,20240105,0.0332,0.035,0.025,0.025,67600
ACB,D,20240105,0.48,0.485,0.45,0.475,7043600
