<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20231213,129.09,134.04,128.77,133.74,1731400
AA,D,20231213,24.04,26.04,23.885,25.99,7919100
AAC.T,D,20231213,0.13,0.1498,0.12,0.12,66200
AACT,D,20231213,10.41,10.41,10.41,10.41,10200
AAI-B,D,20231213,20.495,20.51,20.01,20.3001,4400
AAI-C,D,20231213,24.4,24.65,24.4,24.55,19500
AAIC,D,20231213,4.79,4.84,4.69,4.84,341300
AAIN,D,20231213,23.35,23.8,23.3,23.7,16600
AAN,D,20231213,10.34,11.31,10.25,11.29,581000
AAP,D,20231213,56.44,61.18,55.985,60.83,2805500
AAT,D,20231213,21.53,22.7,21.31,22.52,462100
AB,D,20231213,30.52,31.28,30.16,30.81,452400
ABBV,D,20231213,152.98,154.77,152.73,154.3,8104500
ABEV,D,20231213,2.87,2.98,2.87,2.96,12754600
ABG,D,20231213,211,222.78,208.415,221.75,211300
ABM,D,20231213,48.3,52.499,48.3,52.3,2600300
ABR,D,20231213,14.17,14.9799,13.86,14.88,6063400
ABR-D,D,20231213,17.35,17.6499,17.15,17.36,57700
ABR-E,D,20231213,17.6,18.7946,17.315,17.61,10100
ABR-F,D,20231213,18.75,19.26,18.585,18.8,33800
ABT,D,20231213,106.01,107.28,105.9,107.25,6534700
AC,D,20231213,34.62,35.525,34.35,34.61,9100
ACA,D,20231213,78.17,79.95,77.55,79.28,310300
ACCO,D,20231213,5.38,5.65,5.32,5.61,781800
ACEL,D,20231213,9.85,10.12,9.77,10.11,342700
ACH.W,D,20231213,1.54,1.55,1.39,1.55,26100
ACHR,D,20231213,6.35,6.605,6.03,6.55,6820400
ACI,D,20231213,22.37,22.54,22.1,22.43,3909000
ACM,D,20231213,92.1,92.97,91.31,92.7,963200
ACN,D,20231213,343.4,345.2,339.87,343.64,2460900
ACP,D,20231213,6.5,6.68,6.47,6.65,390200
ACP-A,D,20231213,23.03,23.065,22.99,23.065,1400
ACR,D,20231213,8.95,9,8.92,8.98,17300
ACR-C,D,20231213,22.93,23.152,22.89,23.14,4700
ACR-D,D,20231213,20.73,20.75,20.568,20.75,2400
ACRE,D,20231213,10.33,10.76,10.26,10.72,717200
ACRO,D,20231213,10.44,10.445,10.44,10.44,3600
ACV,D,20231213,19.74,19.96,19.71,19.96,47100
ADC,D,20231213,59.3,62.08,59.18,61.89,1157100
ADC-A,D,20231213,18.16,18.49,18.05,18.49,22500
ADCT,D,20231213,1.03,1.748,1.01,1.68,7690400
