<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230928,1.13,1.15,1.1201,1.15,800
AADI,D,20230928,5.24,5.28,4.92,4.97,51100
AADR,D,20230928,49.2653,49.2653,49.2653,49.2653,100
AAL,D,20230928,12.6,13.09,12.56,12.92,35234200
AAME,D,20230928,1.8601,1.9199,1.76,1.84,3000
AAOI,D,20230928,10.3,11.29,10.16,11.02,2229300
AAON,D,20230928,57.11,58.05,56.44,57.5,333500
AAPB,D,20230928,22.25,23.002,22.209,22.8,8500
AAPD,D,20230928,22.89,23.14,22.57,22.73,269500
AAPL,D,20230928,169.34,172.03,167.62,170.69,56294400
AAPU,D,20230928,23.23,23.71,22.85,23.47,112400
AAXJ,D,20230928,62.98,63.495,62.88,63.41,315500
ABAT,D,20230928,9.14,9.14,8,8.42,264000
ABCB,D,20230928,37.18,37.98,37.098,37.63,405400
ABCL,D,20230928,4.69,4.72,4.51,4.66,1099600
ABCM,D,20230928,22.68,22.71,22.63,22.65,3856900
ABEO,D,20230928,3.95,4.11,3.84,3.93,93100
ABIO,D,20230928,2.01,2.02,2.01,2.01,26700
ABL,D,20230928,7.23,7.515,7.03,7.03,7700
ABLLW,D,20230928,0.32,0.35,0.3,0.35,4600
ABLV,D,20230928,3.39,3.39,3.3001,3.32,3300
ABNB,D,20230928,133.65,138.23,132.8801,136.47,4058800
ABOS,D,20230928,4.2,4.2,4,4.17,228800
ABSI,D,20230928,1.36,1.38,1.2906,1.38,193200
ABUS,D,20230928,2.02,2.035,1.99,2,752700
ABVC,D,20230928,1.03,1.11,0.9617,1,94900
ACAB,D,20230928,10.58,10.58,10.54,10.54,600
ACABW,D,20230928,0.075,0.08,0.075,0.08,8500
ACAC,D,20230928,10.92,10.92,10.92,10.92,100
ACACW,D,20230928,0.11,0.138,0.11,0.138,900
ACAD,D,20230928,25,25.175,21.16,21.53,6983100
ACAH,D,20230928,10.46,10.7,10.45,10.45,5100
ACAHW,D,20230928,0.026,0.026,0.025,0.025,10100
ACAX,D,20230928,10.6,10.68,10.5203,10.64,9000
ACAXR,D,20230928,0.2,0.2,0.2,0.2,500
ACAXU,D,20230928,9.73,9.73,9.73,9.73,400
ACB,D,20230928,0.595,0.6148,0.5623,0.5966,22244800
ACBA,D,20230928,11.67,11.67,11.67,11.67,400
ACCD,D,20230928,10.67,10.95,10.56,10.76,346400
ACDC,D,20230928,11.4,11.505,11.05,11.15,379100
ACDCW,D,20230928,0.009,0.0094,0.0052,0.0052,11300
ACER,D,20230928,0.82,0.846,0.791,0.8211,189600
ACET,D,20230928,1.45,1.4989,1.37,1.42,181100
ACGL,D,20230928,81.34,82.11,81.12,81.64,1466500
ACGLN,D,20230928,18.18,18.33,18.09,18.33,31800
ACGLO,D,20230928,20.79,20.84,20.59,20.65,50800
ACHC,D,20230928,68.9,70.48,68.7,70.35,319400
ACHL,D,20230928,0.9101,0.9101,0.88,0.9012,28000
ACHV,D,20230928,4.3,4.4,4.202,4.3,23600
ACIC,D,20230928,8.77,8.799,6.61,7.375,2429600
ACIU,D,20230928,3,3.0685,2.85,2.9,22700
ACIW,D,20230928,22.03,22.65,22.03,22.43,360000
ACLS,D,20230928,157.1,163.48,156.66,161.67,496400
ACLX,D,20230928,35.01,36.49,34.63,36.45,557300
ACMR,D,20230928,17.83,18.48,17.7052,18.27,952300
ACNB,D,20230928,32.11,32.71,32,32.27,8600
ACNT,D,20230928,8.86,8.86,8.56,8.56,4300
ACON,D,20230928,0.37,0.37,0.3101,0.3256,42200
ACONW,D,20230928,0.1433,0.1433,0.08,0.08,3600
ACOR,D,20230928,14.39,15.09,14.31,14.52,3600
ACRS,D,20230928,6.63,6.9,6.6,6.77,1224700
ACRV,D,20230928,10,10.07,9.75,9.9,5500
ACRX,D,20230928,0.5607,0.589,0.5607,0.589,228100
ACST,D,20230928,2.94,3.1116,2.55,2.95,324600
ACT,D,20230928,27.7,28.01,27.68,27.85,220400
ACTG,D,20230928,3.56,3.56,3.47,3.52,211600
ACVA,D,20230928,15.01,15.46,14.86,15.41,887800
ACWI,D,20230928,91.99,92.94,91.82,92.63,2619000
ACWX,D,20230928,46.79,47.23,46.72,47.1,1647200
ACXP,D,20230928,1.42,1.5,1.42,1.48,26300
ADAG,D,20230928,1.51,1.5399,1.445,1.47,7200
ADAP,D,20230928,0.8,0.8099,0.7652,0.7856,187000
ADBE,D,20230928,500,508.675,499.25,504.67,2720100
ADD,D,20230928,1.42,1.54,1.42,1.509,112200
ADEA,D,20230928,10.55,10.745,10.479,10.6,678500
ADES,D,20230928,1.7,1.8599,1.6962,1.78,107400
ADI,D,20230928,172.81,177.62,172.26,176.41,2781700
ADIL,D,20230928,2.81,2.8125,2.5,2.58,47600
ADMA,D,20230928,3.57,3.605,3.5,3.54,1056800
ADN,D,20230928,0.4,0.42,0.3909,0.3916,407600
ADNWW,D,20230928,0.05,0.0584,0.0475,0.0532,17400
ADOC,D,20230928,11.3763,11.39,11.3763,11.3899,400
ADOCR,D,20230928,0.1,0.1,0.09,0.09,256000
ADOCW,D,20230928,0.0285,0.029,0.025,0.029,3900
ADP,D,20230928,242.29,244.4,241.86,243.31,1391000
ADPT,D,20230928,5.64,5.73,5.44,5.55,1539200
ADSE,D,20230928,7.46,7.46,7.0539,7.4,8500
ADSK,D,20230928,202.28,208.565,201.95,207.89,1466200
ADTH,D,20230928,1.29,1.35,1.2175,1.24,83600
ADTN,D,20230928,8.09,8.315,8.03,8.22,960500
ADTX,D,20230928,13.99,24,13.33,13.59,613200
ADUS,D,20230928,84.33,86.22,83.85,86.16,105900
ADV,D,20230928,2.86,2.94,2.8,2.81,183800
ADVM,D,20230928,1.67,1.7,1.5217,1.53,124300
ADXN,D,20230928,0.3928,0.4325,0.3622,0.3699,24500
AEAEW,D,20230928,0.063,0.0739,0.063,0.0739,28200
AEHL,D,20230928,3.29,3.5372,3.22,3.3,13600
AEHR,D,20230928,45.6,47.74,44.946,46.23,442600
AEI,D,20230928,1.36,1.3999,1.36,1.38,5600
AEIS,D,20230928,99.67,104.01,99.67,102.36,297500
AEMD,D,20230928,0.22,0.2289,0.2103,0.211,68000
AENT,D,20230928,1.14,1.22,1.1176,1.22,4600
AENTW,D,20230928,0.0189,0.05,0.015,0.0176,141400
AEP,D,20230928,76.2,76.37,74.23,74.67,3162400
AEY,D,20230928,0.3962,0.4,0.3802,0.3992,3100
AEYE,D,20230928,5.18,5.44,4.8628,5.14,44200
AEZS,D,20230928,2.46,2.5129,2.46,2.47,1400
AFAR,D,20230928,10.76,10.76,10.76,10.76,100
AFBI,D,20230928,15,15.25,14.92,15.01,2600
AFCG,D,20230928,12,12.0856,11.54,11.64,204000
AFIB,D,20230928,0.67,0.7114,0.67,0.6979,40000
AFMD,D,20230928,0.4753,0.494,0.4611,0.49,384500
AFRI,D,20230928,11.25,11.485,11.01,11.4,2500
AFRIW,D,20230928,1.19,1.2,1.14,1.2,2500
AFRM,D,20230928,20.21,21.07,20.035,20.85,9477900
AFYA,D,20230928,15.78,16.16,15.71,16.05,117500
AGAE,D,20230928,0.865,0.89,0.86,0.8601,37800
AGBA,D,20230928,0.63,0.6449,0.63,0.6379,17800
AGEN,D,20230928,1.17,1.17,1.1,1.12,2530600
AGFY,D,20230928,2.16,2.4,2.11,2.11,15300
AGIL,D,20230928,0.1421,0.1444,0.1261,0.138,1024500
AGIO,D,20230928,24.43,24.79,24.04,24.77,212800
AGLE,D,20230928,11.59,11.62,11,11.46,12500
AGNC,D,20230928,9.26,9.46,9.15,9.4,11391100
AGNCL,D,20230928,21.87,21.95,21.71,21.88,10100
AGNCM,D,20230928,23.67,23.71,23.4412,23.65,12000
AGNCN,D,20230928,25.34,25.59,25.27,25.54,44300
AGNCO,D,20230928,23.23,23.635,23.0805,23.44,38600
AGNCP,D,20230928,21.58,21.9,21.5651,21.8,41900
AGNG,D,20230928,26.168,26.2,26.155,26.2,1100
AGRI,D,20230928,0.1107,0.1145,0.105,0.1095,5919400
AGRIW,D,20230928,0.0199,0.0199,0.0149,0.0149,300
AGRX,D,20230928,2.14,2.2399,2,2.18,60900
AGYS,D,20230928,66.59,67.78,66,67.28,92500
AGZD,D,20230928,22.18,22.288,22.161,22.205,26200
AHCO,D,20230928,8.8,9.01,8.65,8.84,1106300
AHG,D,20230928,1.0048,1.06,1.0048,1.04,69400
AHI,D,20230928,2.62,2.71,2.6,2.65,100000
AIA,D,20230928,54.65,55.27,54.6,55.19,24900
AIB,D,20230928,11.21,11.21,11.2,11.2,2000
AIH,D,20230928,0.6657,0.7501,0.6657,0.7499,11600
AIHS,D,20230928,0.5,0.5,0.43,0.46,27200
AIMD,D,20230928,0.629,0.6688,0.591,0.605,9700
AIMDW,D,20230928,0.16,0.21,0.16,0.21,300
AIP,D,20230928,6.26,6.53,6.26,6.5,84100
AIQ,D,20230928,26.5,26.96,26.415,26.82,269300
AIRG,D,20230928,3.75,3.86,3.74,3.74,2100
AIRR,D,20230928,51.78,52.54,51.78,52.19,253500
