<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20231229,139.07,139.7,138.36,139.03,1014400
AA,D,20231229,34.31,34.74,33.93,34,3295500
AAC.T,D,20231229,0.1601,0.1601,0.1521,0.1521,6000
AACT,D,20231229,10.45,10.47,10.42,10.44,6400
AAIN,D,20231229,23.54,23.5844,23.5,23.5,900
AAN,D,20231229,11.19,11.29,10.79,10.88,315200
AAP,D,20231229,61.15,61.37,60.795,61.03,1393800
AAT,D,20231229,22.98,22.98,22.51,22.51,296200
AB,D,20231229,31.13,31.51,30.7701,31.03,495400
ABBV,D,20231229,154.54,155.21,154.41,154.97,3712000
ABEV,D,20231229,2.8,2.82,2.8,2.8,2003400
ABG,D,20231229,226.6,226.6,222.82,224.97,126200
ABM,D,20231229,45.22,45.308,44.74,44.83,257300
ABR,D,20231229,15.76,15.76,15.055,15.18,4805500
ABR-D,D,20231229,17.77,17.92,17.65,17.65,33300
ABR-E,D,20231229,17.81,18.0455,17.51,17.65,8700
ABR-F,D,20231229,18.96,19.057,18.74,18.8,25300
ABT,D,20231229,110.4,110.73,109.83,110.07,3550300
AC,D,20231229,35.5,35.73,35.05,35.71,3600
ACA,D,20231229,83.4,83.555,82.31,82.64,160300
ACCO,D,20231229,5.91,6.25,5.85,6.08,1739100
ACEL,D,20231229,10.44,10.44,10.25,10.27,225000
ACH.W,D,20231229,1.51,1.51,1.35,1.46,25700
ACHR,D,20231229,6.25,6.345,6.07,6.14,3607500
ACI,D,20231229,22.9,23.02,22.83,23,2616600
ACM,D,20231229,92.82,93.15,92.25,92.43,338700
ACN,D,20231229,351.79,352.91,349.43,350.91,1233500
ACP,D,20231229,6.86,6.9,6.76,6.8,501700
ACP-A,D,20231229,22.13,22.3084,22.1299,22.3084,3400
ACR,D,20231229,9.68,9.89,9.575,9.62,34000
ACR-C,D,20231229,24.04,24.04,23.25,23.25,10400
ACR-D,D,20231229,22.15,22.2,21.8,21.8,3300
ACRE,D,20231229,10.57,10.5943,10.34,10.36,564100
ACV,D,20231229,20.84,20.99,20.56,20.98,76400
ADC,D,20231229,63.35,63.48,62.89,62.95,749500
ADC-A,D,20231229,18.8,18.85,18.7,18.7,5400
ADCT,D,20231229,1.59,1.7,1.52,1.66,457800
ADM,D,20231229,72.15,72.41,71.77,72.22,2195800
ADNT,D,20231229,36.63,36.69,36.25,36.36,951200
ADT,D,20231229,6.85,6.93,6.74,6.82,2493900
ADX,D,20231229,17.75,17.82,17.66,17.71,99800
AEE,D,20231229,71.97,72.63,71.77,72.34,1181700
AEFC,D,20231229,21.9,21.99,21.65,21.74,113800
AEG,D,20231229,5.8,5.8,5.76,5.76,546800
AEL,D,20231229,55.86,55.93,55.74,55.8,665000
AEL-A,D,20231229,21.75,21.88,21.36,21.64,651500
AEL-B,D,20231229,24.61,24.99,24.41,24.8,45100
AEM,D,20231229,54.79,55.1,54.14,54.85,1813200
AEO,D,20231229,21.27,21.42,21.12,21.16,3592100
AER,D,20231229,74.77,75.1,74.26,74.32,705900
