<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230823,1.26,1.26,1.18,1.21,9400
AADI,D,20230823,6.28,6.39,6.23,6.27,57400
AADR,D,20230823,50,51.42,50,51.42,700
AAL,D,20230823,14.78,14.92,14.57,14.78,18599700
AAME,D,20230823,1.915,2.03,1.8601,1.99,2700
AAOI,D,20230823,15.14,15.73,14.35,15.33,2518600
AAON,D,20230823,60.26,62.65,60.21,61.59,522700
AAPB,D,20230823,25.1301,25.7,25.1301,25.66,25000
AAPD,D,20230823,21.91,21.92,21.52,21.56,238200
AAPL,D,20230823,178.52,181.55,178.325,181.12,52722700
AAPU,D,20230823,25.45,26.11,25.4464,26.01,215700
AAXJ,D,20230823,64.54,65.03,64.45,64.92,417000
ABCB,D,20230823,39.38,39.81,38.9,39.75,177100
ABCL,D,20230823,5.52,5.5899,5.495,5.56,748000
ABCM,D,20230823,22.19,22.71,22.18,22.54,2478700
ABEO,D,20230823,3.83,4.13,3.774,4.13,95000
ABIO,D,20230823,2.06,2.06,2.034,2.05,5300
ABL,D,20230823,7.3,7.85,7.25,7.59,23400
ABLLW,D,20230823,0.3465,0.36,0.2801,0.303,600600
ABLV,D,20230823,4.79,5.2,4.54,4.75,99000
ABLVW,D,20230823,0.04,0.0595,0.04,0.0595,2200
ABNB,D,20230823,126.9,129.185,126.4,128.13,4605400
ABOS,D,20230823,6.47,6.6,6.42,6.5,711700
ABSI,D,20230823,1.52,1.65,1.52,1.62,266900
ABUS,D,20230823,2.04,2.09,2.03,2.05,517500
ABVC,D,20230823,1.86,2.05,1.856,1.9,108500
ACAB,D,20230823,10.51,10.52,10.505,10.51,11600
ACAC,D,20230823,10.9,10.9697,10.9,10.9,4200
ACAD,D,20230823,29.14,29.35,28.585,28.64,902000
ACB,D,20230823,0.4893,0.4899,0.475,0.48,3302300
ACBA,D,20230823,11.42,11.42,11.4,11.41,2200
ACCD,D,20230823,13.18,13.44,12.9696,13.42,360200
ACDC,D,20230823,10.27,10.64,10.1,10.41,637500
ACER,D,20230823,0.66,0.6699,0.6241,0.6502,116400
ACET,D,20230823,1.84,1.9,1.73,1.74,1255000
ACGL,D,20230823,74.52,75.76,74.52,75.4,1316000
ACGLN,D,20230823,18.29,18.6,18.17,18.34,27800
ACGLO,D,20230823,21.48,21.74,21.43,21.74,12700
ACHC,D,20230823,75.43,76.49,75.11,75.57,160500
ACHL,D,20230823,0.91,0.96,0.91,0.9201,40400
ACHV,D,20230823,4.86,4.89,4.79,4.83,30000
ACIC,D,20230823,7.17,7.6152,7.17,7.49,180100
ACIU,D,20230823,3.06,3.15,3.03,3.12,61600
ACIW,D,20230823,22.87,23.65,22.77,23.37,381700
ACLS,D,20230823,171.26,178.21,170.47,176.79,345000
ACLX,D,20230823,34.71,35.82,34.66,35.2,431800
ACMR,D,20230823,14.77,16.6,14.735,16.36,2724500
ACNB,D,20230823,32.14,33.51,32.14,33.18,10800
ACNT,D,20230823,8.9,9.09,8.9,8.99,3900
ACON,D,20230823,0.5,0.5,0.45,0.4597,12100
ACOR,D,20230823,16.29,16.9462,16.0001,16.1848,2500
ACRS,D,20230823,7.56,7.68,7.26,7.27,575600
ACRV,D,20230823,11.51,11.63,11.475,11.5,5400
ACRX,D,20230823,1.1,1.1486,1.06,1.12,119200
ACST,D,20230823,2.14,2.1609,2.08,2.08,7800
ACT,D,20230823,28.48,28.89,28.445,28.85,109000
ACTG,D,20230823,3.76,3.85,3.745,3.82,173800
ACVA,D,20230823,15.35,16.07,15.33,15.94,1247100
ACWI,D,20230823,94.35,95.26,94.31,95.12,3203100
ACWX,D,20230823,47.82,48.33,47.82,48.25,597200
ACXP,D,20230823,1.93,2.07,1.91,2.07,27000
ADAG,D,20230823,1.2898,1.2898,1.2,1.23,11500
ADAP,D,20230823,0.79,0.84,0.79,0.8163,646100
ADBE,D,20230823,522.73,535.25,519.24,530.71,2336800
ADD,D,20230823,1.285,1.2901,1.24,1.26,24800
ADEA,D,20230823,10,10.04,9.885,9.9,322200
ADER,D,20230823,11.24,11.27,11.24,11.27,13200
ADERW,D,20230823,0.1485,0.1899,0.11,0.18,14300
ADES,D,20230823,1.89,1.98,1.76,1.79,97700
ADI,D,20230823,168.61,178.79,168.54,177.48,7413400
ADIL,D,20230823,3.34,3.4,3.155,3.4,27800
ADMA,D,20230823,3.9,4.02,3.89,4,2382700
ADMP,D,20230823,0.783,0.8,0.775,0.79,389500
ADN,D,20230823,0.5744,0.6058,0.55,0.5599,406100
ADNWW,D,20230823,0.076,0.08,0.0707,0.08,36400
ADOC,D,20230823,11.25,11.25,11.24,11.24,4300
ADOCR,D,20230823,0.125,0.134,0.0902,0.12,4400
ADP,D,20230823,250.13,251.515,249.86,250.92,1027700
ADPT,D,20230823,6.37,6.595,6.27,6.5,1550000
ADSE,D,20230823,7.98,7.99,7.75,7.84,29100
ADSEW,D,20230823,0.85,0.85,0.85,0.85,16500
ADSK,D,20230823,202.25,205.81,201.97,204.36,1697400
ADTH,D,20230823,1.34,1.4,1.3305,1.38,57900
ADTHW,D,20230823,0.0601,0.066,0.0572,0.066,11100
ADTN,D,20230823,8.21,8.24,8.1,8.15,434300
ADTX,D,20230823,9.8,14.46,9.78,10.56,515600
ADUS,D,20230823,91.12,91.5,90.17,90.5,63000
ADV,D,20230823,2.68,2.75,2.6333,2.7,322200
ADVM,D,20230823,1.55,1.69,1.55,1.67,109100
ADXN,D,20230823,0.4931,0.519,0.47,0.4803,14800
AEAE,D,20230823,10.46,10.49,10.46,10.48,500
AEAEU,D,20230823,10.5,10.5,10.5,10.5,100
AEHL,D,20230823,0.6486,0.6486,0.5705,0.6198,91500
AEHR,D,20230823,40.38,43.515,40.3,42.68,806400
AEI,D,20230823,1.2925,1.34,1.2801,1.3133,11100
AEIS,D,20230823,113.53,116.265,112.65,115.33,96400
AEMD,D,20230823,0.306,0.3199,0.2951,0.3189,102900
AENT,D,20230823,1.86,2.02,1.86,1.98,5300
AENTW,D,20230823,0.0386,0.0386,0.0386,0.0386,100
AEP,D,20230823,79.01,79.47,78.71,79.43,3045300
AEY,D,20230823,0.366,0.4386,0.36,0.4366,102200
AEYE,D,20230823,4.61,4.66,4.4001,4.47,21900
AEZS,D,20230823,2.68,2.78,2.6701,2.75,4100
AFAR,D,20230823,10.82,10.82,10.82,10.82,400
AFBI,D,20230823,14.99,14.99,14.575,14.575,11700
AFCG,D,20230823,12.72,13.01,12.65,12.95,116400
AFIB,D,20230823,0.5128,0.5175,0.5001,0.51,68500
AFMD,D,20230823,0.52,0.61,0.511,0.577,957500
AFRI,D,20230823,11.525,11.5499,11.43,11.46,5200
AFRIW,D,20230823,0.9852,1.05,0.9803,1.05,9800
AFRM,D,20230823,14.1,14.58,13.9601,14.51,6969800
AFYA,D,20230823,14.64,14.96,14.54,14.71,168000
AGAE,D,20230823,0.8499,0.87,0.8341,0.86,53000
AGBA,D,20230823,0.78,0.79,0.76,0.7723,75100
AGBAW,D,20230823,0.0456,0.0456,0.0402,0.0402,600
AGEN,D,20230823,1.46,1.56,1.4,1.4,3998500
AGFY,D,20230823,2.45,2.45,2.2222,2.38,34000
AGIL,D,20230823,0.25,0.508,0.2255,0.3425,82565400
AGILW,D,20230823,0.0352,0.0395,0.0061,0.0393,47900
AGIO,D,20230823,27.1,27.485,26.76,26.91,308000
AGLE,D,20230823,0.52,0.5699,0.4952,0.549,599600
AGNC,D,20230823,9.5,9.71,9.485,9.68,13871100
AGNCL,D,20230823,22.13,22.39,22.13,22.36,3000
AGNCM,D,20230823,22.96,23.08,22.96,23.06,16100
AGNCN,D,20230823,25.77,25.8221,25.63,25.67,15900
AGNCO,D,20230823,22.97,23.13,22.9564,23.1,17400
AGNCP,D,20230823,21.35,21.47,21.3053,21.41,21400
AGNG,D,20230823,27.18,27.18,27.0816,27.105,2300
AGRI,D,20230823,0.1138,0.1138,0.101,0.11,1639800
AGRIW,D,20230823,0.0179,0.0185,0.0179,0.0185,31600
AGRX,D,20230823,2.11,2.121,2.07,2.11,18100
AGYS,D,20230823,70.32,70.655,69.47,69.56,88400
AGZD,D,20230823,22.16,22.31,22.16,22.19,29200
AHCO,D,20230823,11.74,12.04,11.66,11.99,1136900
AHG,D,20230823,0.2901,0.3002,0.2901,0.3,5900
AHI,D,20230823,3.85,3.97,3.69,3.77,357400
AIA,D,20230823,56.78,57.366,56.78,57.33,32700
AIB,D,20230823,11,11,11,11,100
AIH,D,20230823,0.6902,0.825,0.69,0.6901,5700
AIHS,D,20230823,0.48,0.48,0.46,0.46,3200
AIMBU,D,20230823,10.53,10.53,10.53,10.53,100
AIMD,D,20230823,0.68,0.69,0.66,0.67,13900
AIMDW,D,20230823,0.1386,0.1386,0.1386,0.1386,100
AIP,D,20230823,6.61,6.79,6.59,6.77,61100
AIQ,D,20230823,27.35,27.8499,27.3001,27.77,306100
AIRG,D,20230823,4.16,4.2,4.1198,4.15,11100
AIRR,D,20230823,53.34,54.07,53.125,53.9,72800
AIRS,D,20230823,7.51,8.05,7.51,8.02,58600
AIRT,D,20230823,21.57,21.68,20.92,20.98,7900
AIRTP,D,20230823,21.74,21.88,21.74,21.88,600
AIXI,D,20230823,3.95,4.21,3.95,4.11,264900
AKAM,D,20230823,101.83,102.65,101.11,102.44,1126700
AKAN,D,20230823,0.479,0.4967,0.479,0.48,27500
AKBA,D,20230823,1.25,1.33,1.241,1.29,822100
AKLI,D,20230823,0.91,0.95,0.9,0.95,21500
AKRO,D,20230823,47.6,48.09,47.31,47.55,636200
AKTS,D,20230823,1.81,1.97,1.78,1.95,486500
AKTX,D,20230823,3.33,3.76,3.32,3.645,34700
AKU,D,20230823,0.14,0.1665,0.14,0.1561,1054700
AKYA,D,20230823,5.52,5.54,5.31,5.35,162600
ALAR,D,20230823,2.56,2.65,2.485,2.56,86200
ALBT,D,20230823,1.175,1.265,1.1238,1.16,69800
ALCO,D,20230823,23.66,24.16,23.628,23.89,16300
ALCY,D,20230823,10.27,10.7,10.27,10.27,82600
ALCYU,D,20230823,10.4,10.4,10.4,10.4,1000
ALDX,D,20230823,7.51,7.61,7.34,7.37,402200
ALEC,D,20230823,6.64,6.905,6.295,6.32,454400
ALGM,D,20230823,38.24,39.65,38.01,39.34,617400
ALGN,D,20230823,353.55,362.87,353.55,359.48,505500
ALGS,D,20230823,0.88,0.898,0.8701,0.89,12800
ALGT,D,20230823,93.1,95.55,92.29,94.06,215100
ALHC,D,20230823,6.15,6.15,5.965,5.99,384800
ALIM,D,20230823,3.55,3.71,3.4,3.48,95500
ALKS,D,20230823,29.56,29.66,27.885,27.91,2784600
ALKT,D,20230823,16.8,17.67,16.64,17.67,398200
ALLK,D,20230823,2.8,3.035,2.76,2.97,944900
ALLO,D,20230823,3.84,4.025,3.84,3.92,1329800
