<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20230801,121.78,123.58,120.46,122.48,1654900
AA,D,20230801,35.48,35.66,35.1,35.18,5222600
AAC,D,20230801,10.65,10.65,10.62,10.65,56100
AAC.T,D,20230801,0.3,0.3,0.2999,0.3,1000
AAC.W,D,20230801,0.88,0.88,0.88,0.88,4800
AACT,D,20230801,10.2,10.22,10.17,10.18,21900
AAI-B,D,20230801,19.9,19.9,19.75,19.8137,1300
AAIC,D,20230801,4.6,4.65,4.545,4.57,446800
AAIN,D,20230801,23.7,23.71,23.6016,23.6016,1200
AAM-A,D,20230801,23.89,23.97,23.73,23.73,10200
AAM-B,D,20230801,24.59,24.85,24.1901,24.61,14300
AAN,D,20230801,14.29,14.9,13.22,14.38,702300
AAP,D,20230801,73.92,74.25,72.925,73.72,1583400
AAT,D,20230801,22.52,22.52,21.815,22.2,471800
AB,D,20230801,32.4,33.11,32.35,33.08,253900
ABBV,D,20230801,150,150.87,147.84,148.54,4409800
ABC,D,20230801,187.51,189.325,186.88,189.1,1529000
ABEV,D,20230801,3.06,3.11,3.05,3.1,16885500
ABG,D,20230801,221.85,226.97,218.405,225.46,139800
ABM,D,20230801,46.33,46.425,44.84,45.37,479900
ABR,D,20230801,16.95,16.96,16.325,16.36,4059400
ABR-D,D,20230801,18.99,19.1,18.8,18.96,13600
ABR-E,D,20230801,18.78,19.5299,18.75,18.92,10900
ABR-F,D,20230801,20.28,20.5,20.23,20.23,11900
ABT,D,20230801,110.71,111.25,110.3,110.53,3736300
AC,D,20230801,36.95,37.51,36.95,37.14,6500
ACA,D,20230801,77.22,77.38,76.56,76.77,401400
ACCO,D,20230801,6.06,6.18,6.005,6.12,505000
ACEL,D,20230801,11.3,11.34,11.18,11.21,190800
ACH.W,D,20230801,1.7,1.97,1.7,1.78,143300
ACHR,D,20230801,6.55,7.1,6.4015,6.55,14119900
ACI,D,20230801,21.73,21.88,21.67,21.86,3230000
ACM,D,20230801,86.98,87.58,86.5,87.5,443100
ACN,D,20230801,315.44,321.38,314.246,320.97,1913800
ACP,D,20230801,6.87,6.89,6.85,6.88,231000
ACP-A,D,20230801,23.41,24.22,23.41,24.14,12400
ACR,D,20230801,8.8,9.1,8.752,8.85,10100
ACR-C,D,20230801,22.5,22.68,22.5,22.62,2600
ACR-D,D,20230801,20.41,20.65,20,20.5608,3100
ACR.W,D,20230801,0.12,0.15,0.09,0.13,7100
ACRE,D,20230801,10.66,10.66,10.4,10.43,687900
ACV,D,20230801,20.81,20.81,20.49,20.69,39400
ADC,D,20230801,64.85,65.09,64.42,64.65,589700
ADC-A,D,20230801,18.19,18.19,17.75,17.75,1200
ADCT,D,20230801,1.49,1.535,1.44,1.51,479400
ADM,D,20230801,84.43,85.229,83.89,84.98,2293200
ADNT,D,20230801,42.06,42.91,41.93,42.83,1100700
ADT,D,20230801,6.32,6.44,6.295,6.41,1542700
ADX,D,20230801,17.65,17.69,17.64,17.68,118800
AEE,D,20230801,85.48,85.89,84.455,84.64,1194300
AEFC,D,20230801,21.06,21.1431,20.9,21.07,27700
AEG,D,20230801,5.38,5.395,5.34,5.34,657800
AEL,D,20230801,53.72,53.72,53.31,53.53,611100
AEL-A,D,20230801,20.98,21,20.65,20.89,20700
AEL-B,D,20230801,23.18,23.18,22.7987,22.93,14400
AEM,D,20230801,51.47,51.74,50.59,50.61,2073500
AENZ,D,20230801,1.89,1.89,1.64,1.65,2700
AEO,D,20230801,14.67,14.705,14.16,14.65,5588800
AER,D,20230801,64.92,65.21,63.56,64.86,1151800
AES,D,20230801,21.43,21.525,20.91,21.01,4717900
AESC,D,20230801,85.78,85.78,83.6,83.74,14100
AESI,D,20230801,20.75,21.5,20.0059,21.4,1055400
AEV.W,D,20230801,0.085,0.1144,0.085,0.1022,1300
AEVA,D,20230801,1.25,1.26,1.18,1.24,921700
AFB,D,20230801,10.68,10.7156,10.63,10.63,113000
AFG,D,20230801,121.72,122.51,121.25,122.06,214500
AFGB,D,20230801,24.51,24.51,24.1,24.18,40000
AFGC,D,20230801,20.9,21.09,20.65,20.85,10300
AFGD,D,20230801,23.06,23.109,22.85,23.109,3000
AFGE,D,20230801,18.2,18.21,18.07,18.15,10500
AFL,D,20230801,72.44,72.68,72.09,72.11,2210000
AFT,D,20230801,13.08,13.14,13,13.1,35200
AFT.W,D,20230801,0.0418,0.0436,0.0392,0.0436,800
AG,D,20230801,6.51,6.51,6.34,6.4,4628400
AGAC,D,20230801,10.6,10.6,10.6,10.6,3400
AGCO,D,20230801,133.49,136.4239,132.62,133.33,504100
AGD,D,20230801,9.69,9.69,9.61,9.61,71800
AGI,D,20230801,12.04,12.2,11.87,11.88,2218000
AGL,D,20230801,19.13,19.13,18.105,18.3,2391400
AGM,D,20230801,160.25,163.51,160.25,162.84,34900
AGM-C,D,20230801,25.2485,25.2485,25.2485,25.2485,300
AGM-D,D,20230801,23.14,23.5399,23.11,23.24,6000
AGM-E,D,20230801,23.15,23.15,23.15,23.15,100
AGM-F,D,20230801,20.96,21.07,20.8501,21.05,6000
AGM-G,D,20230801,19.52,19.62,19.4,19.59,8100
AGO,D,20230801,59.78,60.155,59.635,60.11,174900
AGR,D,20230801,37.15,37.39,36.53,36.56,544100
AGRO,D,20230801,11.01,11.055,10.83,10.9,277600
