<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230801,1.36,1.39,1.3,1.39,2900
AACI,D,20230801,10.57,10.571,10.5,10.5,1700
AACIW,D,20230801,0.0641,0.0641,0.0612,0.0612,400
AADI,D,20230801,5.3,5.3,5.11,5.25,170100
AADR,D,20230801,52.7,52.7,52.58,52.58,400
AAL,D,20230801,16.54,16.54,15.94,16.23,31412500
AAME,D,20230801,1.8265,1.8265,1.77,1.77,13000
AAOI,D,20230801,6.76,7.1,6.48,7.03,1747500
AAON,D,20230801,104.81,107.07,103.98,106.48,432900
AAPB,D,20230801,29.68,29.72,29.4393,29.53,15000
AAPD,D,20230801,19.93,20.0199,19.88,19.99,73400
AAPL,D,20230801,196.24,196.73,195.28,195.605,35281400
AAPU,D,20230801,29.56,29.5644,29.2809,29.35,105300
AAXJ,D,20230801,69.95,69.97,69.55,69.7,614200
ABCB,D,20230801,43.42,44.005,42.74,43.65,386000
ABCL,D,20230801,7.73,7.73,7.25,7.27,1735700
ABCM,D,20230801,23.5,23.51,22.94,23.17,1215300
ABEO,D,20230801,3.43,3.45,3.26,3.31,105100
ABIO,D,20230801,2.04,2.05,2.04,2.05,26200
ABL,D,20230801,6.5,6.79,6.24,6.48,100100
ABLLW,D,20230801,0.22,0.2625,0.22,0.2411,8600
ABNB,D,20230801,149.62,150.4196,148.03,148.91,4524600
ABOS,D,20230801,7.28,7.47,7.1,7.26,441000
ABSI,D,20230801,2.22,2.22,2.01,2.04,357300
ABUS,D,20230801,2.2,2.21,2.16,2.18,411000
ABVC,D,20230801,4.3,5.08,3.23,3.61,11281900
ACAB,D,20230801,10.45,10.5,10.45,10.5,15100
ACABW,D,20230801,0.03,0.0417,0.03,0.0417,100300
ACAD,D,20230801,29.25,29.36,28.66,28.94,1912400
ACAHW,D,20230801,0.0321,0.046,0.0321,0.0425,29300
ACAX,D,20230801,5.35,5.35,5,5.07,19400
ACAXR,D,20230801,0.3806,0.3806,0.3502,0.365,71300
ACAXU,D,20230801,7.24,7.24,7.24,7.24,300
ACAXW,D,20230801,0.038,0.05,0.038,0.038,57100
ACB,D,20230801,0.552,0.577,0.536,0.577,6161200
ACBA,D,20230801,11.34,11.34,11.31,11.31,200
ACBAU,D,20230801,11.13,11.13,11.13,11.13,100
ACCD,D,20230801,14.86,15.11,14.526,14.98,436800
ACDC,D,20230801,12.74,13.06,12.57,12.78,585400
ACDCW,D,20230801,0.008,0.008,0.008,0.008,3100
ACER,D,20230801,0.84,0.8599,0.8102,0.848,82200
ACET,D,20230801,2.65,2.65,2.51,2.53,649200
ACGL,D,20230801,77.77,78.3,76.87,77.1,1462400
ACGLN,D,20230801,19.39,19.39,19.07,19.18,20300
ACGLO,D,20230801,22.7291,22.7977,22.5,22.615,7300
ACGN,D,20230801,0.82,0.8284,0.777,0.8001,42500
ACHC,D,20230801,78.85,79.98,78.22,78.48,504400
ACHL,D,20230801,1.03,1.03,0.9711,1.02,170600
ACHV,D,20230801,5.66,5.7,5.42,5.63,53000
ACIU,D,20230801,2.95,3.03,2.9,2.92,60200
ACIW,D,20230801,23.09,23.3,22.835,23.3,366200
ACLS,D,20230801,196.4,201,193.53,196.21,696000
ACLX,D,20230801,34.12,34.43,33.36,34.18,406000
ACMR,D,20230801,13,13.17,12.73,12.74,586800
ACNB,D,20230801,34.4,34.69,33.51,34.58,25800
ACNT,D,20230801,8.98,9.25,8.96,9.25,3500
ACON,D,20230801,0.719,0.719,0.5771,0.603,86500
ACONW,D,20230801,0.0898,0.0978,0.0618,0.0618,1400
ACOR,D,20230801,15,15.594,14.66,14.66,3000
ACRS,D,20230801,9.86,9.9601,9.53,9.81,557300
ACRV,D,20230801,12.29,12.57,11.2901,12.46,7400
ACRX,D,20230801,1.02,1.03,0.9955,1.01,25100
ACST,D,20230801,2.47,2.58,2.46,2.58,4300
ACT,D,20230801,27.19,27.2,26.85,27.04,160000
ACTG,D,20230801,3.98,4.025,3.96,4,77100
ACVA,D,20230801,17.32,17.81,17.13,17.64,928300
ACWI,D,20230801,98.83,99.01,98.53,98.7,3209200
ACWX,D,20230801,50.7,50.79,50.43,50.52,1091900
ACXP,D,20230801,2.05,2.09,1.95,1.98,19100
ADAG,D,20230801,1.35,1.3818,1.35,1.36,10700
ADAP,D,20230801,0.9056,0.95,0.9056,0.9088,490300
