<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230912,1.16,1.16,1.16,1.16,500
AADI,D,20230912,5.67,5.975,5.54,5.96,121700
AADR,D,20230912,50.68,50.68,50.45,50.5,21500
AAL,D,20230912,14.19,14.29,14.08,14.11,20754900
AAME,D,20230912,1.83,1.98,1.83,1.88,5200
AAOI,D,20230912,11.65,12.55,11.31,11.36,1814500
AAON,D,20230912,64.4,65.07,62.74,62.94,529100
AAPB,D,20230912,24.99,25.15,23.86,24.25,38500
AAPD,D,20230912,21.79,22.3497,21.751,22.16,346000
AAPL,D,20230912,179.49,180.13,174.82,176.3,90370100
AAPU,D,20230912,25.56,25.65,24.56,24.88,273000
AAXJ,D,20230912,65.14,65.6,65.07,65.43,386200
ABCB,D,20230912,38.98,39.325,38.59,39.16,422800
ABCL,D,20230912,5.33,5.33,5.13,5.14,1853800
ABCM,D,20230912,22.8,22.88,22.71,22.75,7641600
ABEO,D,20230912,4.34,4.4,4.19,4.19,42200
ABIO,D,20230912,2.02,2.05,2.02,2.03,17300
ABL,D,20230912,8.56,8.75,8.05,8.1,2100
ABLLW,D,20230912,0.4599,0.46,0.38,0.425,181800
ABLV,D,20230912,2.83,3.22,2.83,3.14,17600
ABLVW,D,20230912,0.051,0.051,0.0255,0.051,1000
ABNB,D,20230912,146.88,151.155,146.82,147.5,7342600
ABOS,D,20230912,5.61,5.71,5.51,5.53,124000
ABSI,D,20230912,1.66,1.68,1.6,1.61,234500
ABUS,D,20230912,2.19,2.19,2.015,2.03,776900
ABVC,D,20230912,1.07,1.18,1.07,1.13,22800
ACAB,D,20230912,10.55,10.55,10.53,10.54,9100
ACAC,D,20230912,10.99,10.99,10.93,10.95,150900
ACACU,D,20230912,10.92,10.99,10.92,10.98,5100
ACACW,D,20230912,0.0779,0.0899,0.0779,0.0898,2300
ACAD,D,20230912,27.13,27.13,25.91,26.14,1400000
ACAX,D,20230912,10.5,10.9,9.22,9.22,47000
ACAXR,D,20230912,0.29,0.29,0.29,0.29,4100
ACAXU,D,20230912,10.03,10.03,10.03,10.03,200
ACAXW,D,20230912,0.0301,0.04,0.0201,0.0398,774400
ACB,D,20230912,0.9148,1.15,0.825,0.96,208704100
ACBA,D,20230912,11.58,11.63,11.55,11.63,403400
ACBAU,D,20230912,11.4,11.4,11.4,11.4,200
ACCD,D,20230912,13.14,13.305,12.75,12.78,316700
ACDC,D,20230912,11.16,11.68,11.01,11.42,751200
ACDCW,D,20230912,0.0074,0.01,0.0074,0.009,297500
ACER,D,20230912,0.8611,0.903,0.8502,0.8744,266100
ACET,D,20230912,1.69,1.71,1.6,1.6,1744600
ACGL,D,20230912,78.92,80.27,78.54,78.8,1167200
ACGLN,D,20230912,18.2,18.25,16.77,17.74,112300
ACGLO,D,20230912,20.86,20.93,20.65,20.77,41100
ACHC,D,20230912,72.63,72.85,71.07,71.37,359000
ACHL,D,20230912,0.89,0.89,0.8502,0.87,11100
ACHV,D,20230912,4.95,5.1,4.86,4.86,30100
ACIC,D,20230912,7.69,7.75,7.49,7.68,180600
ACIU,D,20230912,3.33,3.36,3.23,3.36,33200
ACIW,D,20230912,23.29,23.51,23.025,23.23,327600
ACLS,D,20230912,179.79,183.125,176.98,178.72,447800
ACLX,D,20230912,35.41,35.95,34.42,34.5,490300
ACMR,D,20230912,18.3,18.835,17.61,17.785,965500
ACNB,D,20230912,31.51,32.68,31.4,32.55,17300
ACNT,D,20230912,7.69,8.79,7.69,8.58,10200
ACON,D,20230912,0.38,0.4191,0.3611,0.41,55200
ACOR,D,20230912,13.69,14.8699,13.4,13.4,10400
ACRS,D,20230912,7.8,7.915,7.6101,7.68,376000
ACRV,D,20230912,11.49,11.49,11,11.03,15500
ACRX,D,20230912,0.79,0.93,0.79,0.881,208300
ACST,D,20230912,2.01,2.05,2.01,2.02,7300
ACT,D,20230912,28.02,28.28,28.02,28.05,98000
ACTG,D,20230912,3.6,3.72,3.6,3.68,238600
ACVA,D,20230912,16.14,16.42,16.03,16.19,890600
ACWI,D,20230912,95.77,96.17,95.65,95.69,1073600
ACWX,D,20230912,48.27,48.53,48.23,48.37,822900
