<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20231206,128.5,129.76,127.92,128.91,1816800
AA,D,20231206,25.6,25.96,25.04,25.12,4055000
AAC.T,D,20231206,0.15,0.18,0.15,0.18,658100
AACT,D,20231206,10.38,10.38,10.37,10.37,15200
AAI-B,D,20231206,20.06,20.06,20.06,20.06,200
AAI-C,D,20231206,24.35,24.45,24.35,24.45,3300
AAIC,D,20231206,4.67,4.72,4.59,4.6,193900
AAIN,D,20231206,23.7,23.84,23.4,23.42,1800
AAN,D,20231206,10.03,10.28,9.99,10.16,455500
AAP,D,20231206,53.9,55.43,53.4,55.16,1685100
AAT,D,20231206,21.29,21.5,21.01,21.18,487300
AB,D,20231206,28.43,29.02,28.34,28.42,511100
ABBV,D,20231206,144.79,147.07,144.73,146.38,4978800
ABEV,D,20231206,2.85,2.86,2.82,2.83,6098500
ABG,D,20231206,219.87,223.75,214.48,214.62,92700
ABM,D,20231206,42.61,43.28,42.61,42.87,365400
ABR,D,20231206,13.8,14.05,13.07,13.15,4500400
ABR-D,D,20231206,17.18,17.295,17.1,17.1,35100
ABR-E,D,20231206,17.11,17.3136,17.11,17.21,15300
ABR-F,D,20231206,19.3,19.36,19.21,19.21,19700
ABT,D,20231206,104.63,105.26,103.88,104.94,4295900
AC,D,20231206,33.32,33.58,33.13,33.49,5300
ACA,D,20231206,76.67,77.73,76.18,76.23,156400
ACCO,D,20231206,5.34,5.47,5.33,5.34,402600
ACEL,D,20231206,10.09,10.22,9.92,9.96,201100
ACH.W,D,20231206,1.45,1.55,1.39,1.49,12100
ACHR,D,20231206,6.28,6.55,6.2,6.21,4657500
ACI,D,20231206,21.8,21.98,21.8,21.85,1189600
ACM,D,20231206,91,91.8,90.63,90.83,573200
ACN,D,20231206,337.77,339.46,334.98,335.41,1502000
ACP,D,20231206,6.44,6.5,6.39,6.49,436300
ACP-A,D,20231206,22.69,22.69,22.31,22.31,400
ACR,D,20231206,8.11,8.4,8.11,8.32,29200
ACR-C,D,20231206,22.8,22.87,22.7001,22.82,4000
ACR-D,D,20231206,20.5,20.97,20.34,20.34,5300
ACR.U,D,20231206,12,12,10.65,10.65,2300
ACRE,D,20231206,10.06,10.26,9.7001,9.72,621700
ACRO,D,20231206,10.44,10.45,10.43,10.44,274400
ACV,D,20231206,19.855,20.24,19.855,20.11,39300
ADC,D,20231206,61.23,61.84,60.71,60.88,816900
ADC-A,D,20231206,18.01,18.3499,18.0018,18.1323,6000
ADCT,D,20231206,1.01,1.07,1.0001,1.07,215800
ADM,D,20231206,73.96,74.19,73.08,73.19,3188600
ADNT,D,20231206,33.26,33.85,32.78,32.9,861400
ADT,D,20231206,6.27,6.34,6.125,6.16,2425200
ADX,D,20231206,17.08,17.08,16.95,16.95,237900
AEE,D,20231206,78.26,79.14,77.86,79.09,1925300
AEFC,D,20231206,20.99,21.05,20.86,20.93,28200
AEG,D,20231206,5.58,5.6,5.51,5.55,1389300
AEL,D,20231206,55.49,55.49,55.23,55.24,559300
AEL-A,D,20231206,22.89,23.09,22.75,22.8,38800
AEL-B,D,20231206,24.78,24.97,24.7501,24.79,12300
AEM,D,20231206,53.21,53.68,52.74,52.93,1980900
AENZ,D,20231206,1.97,2.0594,1.81,1.86,25200
AEO,D,20231206,19.48,20.085,19.37,19.95,6668700
AER,D,20231206,69,70.9,68.75,68.89,1740800
AES,D,20231206,18.13,18.2,17.86,17.94,10153300
AESC,D,20231206,71.595,71.595,70.75,71.06,6200
AESI,D,20231206,17.57,17.69,17.11,17.12,809000
AEV.W,D,20231206,0.011,0.0213,0.011,0.0195,51600
AEVA,D,20231206,0.56,0.5937,0.5501,0.5615,770100
AFB,D,20231206,10.72,10.78,10.6,10.6,33100
AFG,D,20231206,116.94,117.44,115.32,115.39,371600
AFGB,D,20231206,23.17,23.17,23.04,23.07,9700
AFGC,D,20231206,20.25,20.54,20.02,20.31,10500
AFGD,D,20231206,22,22.09,21.77,21.89,9300
AFGE,D,20231206,18.24,18.24,18.06,18.1,6600
AFL,D,20231206,82.8,83.09,81.5,81.73,1827800
AFT,D,20231206,13.19,13.26,13.1,13.1,247600
AG,D,20231206,6.05,6.08,5.9,5.91,4296000
AGCO,D,20231206,115.09,117.76,115.06,115.48,516600
AGD,D,20231206,9.2,9.21,9.1,9.13,59100
AGI,D,20231206,14.36,14.41,14.11,14.15,2302600
AGL,D,20231206,11.29,11.37,11.02,11.11,2489300
AGM,D,20231206,170.79,173.86,166.66,166.88,46500
AGM-C,D,20231206,25.28,25.3,25.28,25.3,900
AGM-D,D,20231206,23.25,23.25,22.86,22.86,3700
AGM-E,D,20231206,22.674,23.45,22.674,23,4500
AGM-F,D,20231206,21.41,21.4999,21.12,21.19,24500
AGM-G,D,20231206,19.64,19.64,19.11,19.25,11300
AGO,D,20231206,68.66,69.17,67.53,67.62,243200
AGR,D,20231206,32,32.48,31.87,32.4,1022200
AGRO,D,20231206,12.45,12.455,11.92,12.13,1581400
AGS,D,20231206,7.91,7.95,7.56,7.69,242600
AGTI,D,20231206,7.75,7.8598,7.19,7.34,457200
AGX,D,20231206,47.64,48.51,47.15,47.74,190000
AHH,D,20231206,11.56,11.67,11.49,11.61,318400
AHH-A,D,20231206,23.2244,23.4291,23.2244,23.4291,3800
AHL-C,D,20231206,25.9,26,25.76,25.92,13100
AHL-D,D,20231206,20.86,20.95,20.645,20.645,21700
AHL-E,D,20231206,19.94,20.17,19.82,19.82,16500
AHT,D,20231206,2.35,2.4,2.3,2.31,240500
AHT-D,D,20231206,11.97,12.18,11.77,12,5100
AHT-F,D,20231206,10,10.26,9.9263,10.25,7300
AHT-G,D,20231206,14.96,15.06,14.96,15.06,600
AHT-H,D,20231206,10,10.15,9.9315,10.02,6000
AHT-I,D,20231206,10.8,10.8,10.0875,10.11,5300
AI,D,20231206,30.59,30.8411,29.15,29.16,16599700
AIC,D,20231206,24.18,24.25,24.1764,24.25,1900
AIF,D,20231206,12.91,12.96,12.8912,12.9,141100
AIG,D,20231206,66.13,66.68,65.33,65.37,4221900
AIG-A,D,20231206,24.15,24.44,23.99,24.28,99300
AIN,D,20231206,88.69,89.685,87.03,87.08,131100
AIO,D,20231206,17.16,17.33,17,17.02,107700
AIR,D,20231206,69.97,71.52,69.05,69.32,182000
AIRC,D,20231206,32.31,32.53,32.18,32.27,1007000
AIT,D,20231206,166.04,167.555,162.55,163.92,190200
AIU,D,20231206,1.01,1.0463,0.9901,1,8200
