<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20231026,103.47,104.91,103.24,104.31,1599100
AA,D,20231026,23.99,24.1895,23.37,23.51,6386700
AAC,D,20231026,10,10.45,9.0052,9.8,242600
AAC.S,D,20231026,10.41,10.45,10.41,10.45,400
AAC.T,D,20231026,0.2255,0.2255,0.2255,0.2255,400
AAC.U,D,20231026,10.4,10.4,9.78,9.78,700
AAC.W,D,20231026,0.64,0.68,0.63,0.67,48300
AACT,D,20231026,10.31,10.31,10.29,10.29,2300
AAI-C,D,20231026,23.8695,23.8695,23.8,23.8,1900
AAIC,D,20231026,4.05,4.19,4.05,4.13,170200
AAIN,D,20231026,23.13,23.35,23,23,3700
AAN,D,20231026,7.25,7.39,7.16,7.31,431600
AAP,D,20231026,49.99,51.34,49.61,51.03,1751900
AAT,D,20231026,17.59,18.01,17.47,17.85,354200
AB,D,20231026,28.33,28.5971,27.5777,28.55,530000
ABBV,D,20231026,144.86,145.95,144.23,145.2,5569400
ABEV,D,20231026,2.48,2.535,2.48,2.5,14251000
ABG,D,20231026,186.14,192.885,186.14,189.04,230300
ABM,D,20231026,39.69,40.175,39.36,39.61,231000
ABR,D,20231026,13.08,13.25,12.7341,12.81,8417200
ABR-D,D,20231026,16.42,16.5,16.23,16.23,23900
ABR-E,D,20231026,16.445,16.445,16.1001,16.1001,8600
ABR-F,D,20231026,17.75,17.7543,17.5625,17.6,1800
ABT,D,20231026,93.06,94.75,93.05,93.98,6838100
AC,D,20231026,33.94,34.01,33.64,33.64,2700
ACA,D,20231026,68.05,68.33,67.31,67.86,158800
ACCO,D,20231026,4.98,5.09,4.955,5.06,571000
ACEL,D,20231026,10.03,10.08,9.74,9.78,241900
ACH.W,D,20231026,1,1.14,1,1.0722,37600
ACHR,D,20231026,4.51,4.89,4.51,4.68,3887500
ACI,D,20231026,21.86,21.88,21.67,21.8,1851300
ACM,D,20231026,76.59,77.06,75.855,76.28,385700
ACN,D,20231026,293.81,295.899,290.37,292.04,2692600
ACP,D,20231026,5.69,5.78,5.65,5.67,328500
ACP-A,D,20231026,21.86,21.865,20.87,20.87,1200
ACR,D,20231026,7.25,7.51,7.25,7.499,6900
ACR-C,D,20231026,22.03,22.04,21.68,21.84,5600
ACR-D,D,20231026,19.02,19.25,18.5273,18.75,8600
ACR.W,D,20231026,0.0395,0.0399,0.0372,0.0374,38300
ACRE,D,20231026,8.92,9.185,8.92,9.05,736200
ACRO,D,20231026,10.31,10.31,10.3,10.3,26300
ACV,D,20231026,17.29,17.3038,16.98,17,26600
ADC,D,20231026,54.22,54.92,54.22,54.55,829600
ADC-A,D,20231026,15.94,16.09,15.94,16.09,4000
