<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231006,1.1,1.11,1.1,1.11,1455
AADI,D,20231006,4.31,4.47,4.3,4.47,16710
AADR,D,20231006,48.16,48.37,48.16,48.34,787
AAL,D,20231006,12.8,12.89,12.67,12.76,7203429
AAOI,D,20231006,8.77,9.22,8.77,9.17,205471
AAON,D,20231006,55.5,56.61,55.5,56.45,28326
AAPB,D,20231006,23.53,23.53,23.53,23.53,3621
AAPD,D,20231006,22.37,22.41,22.21,22.21,27043
AAPL,D,20231006,173.8,175.28,173.18,175.02,14286209
AAPU,D,20231006,24.09,24.34,23.98,24.32,28456
AAXJ,D,20231006,62.87,63.28,62.83,63.28,45514
ABAT,D,20231006,7.16,7.2,7.07,7.16,19760
ABCB,D,20231006,37.38,37.59,37.28,37.45,22382
ABCL,D,20231006,4.4,4.4,4.35,4.36,145214
ABCM,D,20231006,22.74,22.76,22.66,22.71,2497622
ABEO,D,20231006,4.35,4.4,4.26,4.38,57952
ABIO,D,20231006,2,2.05,2,2.03,1232
ABL,D,20231006,7,7,7,7,3215
ABLLW,D,20231006,0.3799,0.38,0.3799,0.3799,4900
ABNB,D,20231006,123,125.12,122.03,123.97,1594832
ABOS,D,20231006,4.41,4.53,4.38,4.45,68837
ABSI,D,20231006,1.37,1.37,1.3,1.33,42088
ABUS,D,20231006,1.88,1.89,1.87,1.89,61186
ABVC,D,20231006,0.85,0.92,0.85,0.86,16150
ACAD,D,20231006,21.11,21.69,21.03,21.57,248607
ACAX,D,20231006,10.56,10.56,10.56,10.56,500
ACB,D,20231006,0.552,0.5698,0.5421,0.5662,2092517
ACCD,D,20231006,8.29,8.3,7.65,7.73,302200
ACDC,D,20231006,9.09,9.15,8.85,8.85,96954
ACDCW,D,20231006,0.0046,0.0046,0.0046,0.0046,10283
ACER,D,20231006,0.77,0.77,0.69,0.72,69661
ACET,D,20231006,1.38,1.38,1.28,1.3,121032
ACGL,D,20231006,81.41,82.1,81.41,81.62,162937
ACGLN,D,20231006,16.81,16.85,16.53,16.84,8385
ACGLO,D,20231006,19.68,19.8,19.61,19.77,2882
ACHC,D,20231006,67.5,67.5,66.49,67.33,105089
ACHL,D,20231006,0.83,0.83,0.83,0.83,565
ACHV,D,20231006,3.97,4,3.87,3.9,12237
ACIC,D,20231006,7.4,7.5,7.31,7.42,36845
ACIU,D,20231006,2.44,2.45,2.33,2.36,14818
ACIW,D,20231006,20.87,21.18,20.87,21.01,48933
ACLS,D,20231006,157.29,160.16,156.5,160,55850
ACLX,D,20231006,34.81,34.85,34.32,34.66,33080
ACMR,D,20231006,17.03,17.56,16.9,17.56,218423
ACNT,D,20231006,8.8,8.8,8.8,8.8,559
ACON,D,20231006,0.4,0.4,0.4,0.4,3446
ACOR,D,20231006,10.97,10.97,9.6,10.16,7631
ACRS,D,20231006,5.91,5.96,5.7,5.93,67813
