<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231106,1.05,1.1,0.91,0.91,3000
AADI,D,20231106,4.9,5.03,4.78,4.85,59600
AADR,D,20231106,49.88,49.88,49.6156,49.6156,300
AAL,D,20231106,12.06,12.1,11.54,11.66,33159500
AAME,D,20231106,1.75,1.86,1.7,1.76,9100
AAOI,D,20231106,9.48,10.08,9.32,9.69,1889800
AAON,D,20231106,57.41,57.89,56.7,57.69,469700
AAPB,D,20231106,23.88,24.45,23.871,24.43,21000
AAPD,D,20231106,22.11,22.1296,21.74,21.77,357400
AAPL,D,20231106,176.38,179.43,176.21,179.23,63841300
AAPU,D,20231106,24.43,25.07,24.43,25.07,278000
AAXJ,D,20231106,65.1,65.189,64.71,64.79,392700
ABAT,D,20231106,4.59,4.7,4.3501,4.45,175000
ABCB,D,20231106,41.8,41.8,41.124,41.36,249800
ABCL,D,20231106,4.64,4.78,4.44,4.475,1428800
ABCM,D,20231106,23.22,23.29,23.17,23.28,2261100
ABEO,D,20231106,4.44,4.7099,4.3201,4.42,80100
ABIO,D,20231106,1.86,1.9,1.8,1.84,13300
ABL,D,20231106,6.6,7.15,6.51,6.8,5300
ABLLW,D,20231106,0.3299,0.3396,0.28,0.3396,9000
ABLV,D,20231106,1.93,1.96,1.86,1.95,14700
ABNB,D,20231106,123.21,123.93,116.85,118.17,7701900
ABOS,D,20231106,2.2,2.25,2.06,2.08,616000
ABSI,D,20231106,1.46,1.485,1.335,1.34,317700
ABUS,D,20231106,1.9,1.925,1.84,1.88,554900
ABVC,D,20231106,1.15,1.15,1.055,1.07,612100
ABVX,D,20231106,10.13,10.245,10.05,10.13,162200
ACAB,D,20231106,10.609,10.61,10.6066,10.6066,4200
ACABW,D,20231106,0.047,0.05,0.045,0.05,17300
ACAC,D,20231106,10.95,10.97,10.95,10.97,3400
ACAD,D,20231106,25.1,25.57,23.57,23.98,2277500
ACAH,D,20231106,10.45,11.51,10.44,10.54,2700
ACAHW,D,20231106,0.0358,0.038,0.02,0.0205,3700
ACAX,D,20231106,10.48,10.48,10.45,10.48,3200
ACAXR,D,20231106,0.0617,0.0617,0.0616,0.0617,3000
ACAXW,D,20231106,0.02,0.02,0.02,0.02,300
ACB,D,20231106,0.5069,0.5179,0.46,0.472,6665200
ACBA,D,20231106,11.64,11.64,11.64,11.64,2000
ACBAW,D,20231106,0.0301,0.0301,0.03,0.03,22300
ACCD,D,20231106,7.29,7.315,6.9,7.07,683500
ACDC,D,20231106,9.69,9.79,9.18,9.19,463900
ACDCW,D,20231106,0.0028,0.003,0.0021,0.003,9600
ACER,D,20231106,0.86,0.8899,0.8201,0.8501,80500
ACET,D,20231106,1.69,1.69,1.38,1.43,356200
ACGL,D,20231106,85.8,85.95,84.5,85.16,2864400
ACGLN,D,20231106,18.32,18.39,18.19,18.35,21300
ACGLO,D,20231106,21.44,21.56,21.2,21.56,29400
ACHC,D,20231106,72.01,74.04,71.87,73.51,755000
ACHL,D,20231106,0.88,0.898,0.841,0.898,80800
ACHV,D,20231106,4.24,4.49,4.15,4.18,47200
ACIC,D,20231106,7.45,7.48,7.27,7.4,165800
ACIU,D,20231106,2.75,2.76,2.6401,2.69,39100
ACIW,D,20231106,23.93,24.78,23.9,24.1,1453700
ACLS,D,20231106,132,133.19,127.69,129.27,473500
ACLX,D,20231106,44.79,45.83,44.01,45.3,748800
ACMR,D,20231106,15.45,15.45,14.6,15,1084300
ACNB,D,20231106,36,36.15,34.845,35.15,6500
ACNT,D,20231106,8.16,8.48,8.14,8.14,5200
ACON,D,20231106,0.32,0.3504,0.32,0.34,42200
ACONW,D,20231106,0.04,0.04,0.0398,0.04,8900
ACOR,D,20231106,10.25,10.25,9.8897,10.25,2100
ACRS,D,20231106,5.43,5.705,5.4,5.48,1141200
ACRV,D,20231106,5.78,5.95,5.66,5.68,24400
ACRX,D,20231106,0.4728,0.5299,0.4728,0.5001,106400
ACST,D,20231106,2.4,2.5,2.37,2.4613,8400
ACT,D,20231106,28.15,28.545,27.86,27.95,281000
ACTG,D,20231106,3.7,3.755,3.69,3.74,143000
ACVA,D,20231106,14.8,14.91,14.08,14.22,2240800
ACWI,D,20231106,93.99,94.07,93.51,93.87,2623300
ACWX,D,20231106,47.76,47.78,47.49,47.6,3928000
ACXP,D,20231106,2.99,3.3112,2.81,3.27,596000
ADAG,D,20231106,1.37,1.38,1.35,1.35,2000
