<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20240201,130.06,133.05,129.2605,133.05,862000
AA,D,20240201,30.08,30.405,29.15,29.69,4174500
AAC.T,D,20240201,0.19,0.19,0.19,0.19,100
AACT,D,20240201,10.51,10.51,10.49,10.49,296500
AAN,D,20240201,10.4,10.47,10.17,10.35,187200
AAP,D,20240201,66.9,69.455,66.9,69.24,1165300
AAT,D,20240201,22.43,22.46,21.6,22.44,326700
AB,D,20240201,34.05,34.2499,33.25,33.72,285500
ABBV,D,20240201,163.7,167.68,162.67,167.59,5584400
ABEV,D,20240201,2.61,2.65,2.6,2.64,8960700
ABG,D,20240201,210.77,214.82,209.75,213.67,192600
ABM,D,20240201,41.1,41.69,40.88,41.68,350300
ABR,D,20240201,13.4,13.55,12.92,13.5,7711600
ABR-D,D,20240201,18.1394,18.1394,17.77,17.77,43200
ABR-E,D,20240201,17.925,18,17.6,17.6001,3400
ABR-F,D,20240201,18.6,18.68,18.3,18.48,30100
ABT,D,20240201,112.75,114.5374,111.995,114.49,4520500
AC,D,20240201,33.62,34.2256,33.52,33.66,4100
ACA,D,20240201,78.66,81.01,78.66,80.64,238300
ACCO,D,20240201,6.15,6.35,6.12,6.34,483700
ACEL,D,20240201,10.35,10.52,10.3,10.5,326900
ACH.W,D,20240201,0.91,0.91,0.85,0.8799,3000
ACHR,D,20240201,4.92,5.065,4.874,4.95,2630400
ACI,D,20240201,21.25,21.48,21.1,21.42,5143900
ACM,D,20240201,88.61,89.9736,88.33,89.73,2019100
ACN,D,20240201,364,371.2125,363.45,370.91,1500100
ACP,D,20240201,6.87,6.87,6.81,6.85,495800
ACP-A,D,20240201,22.8486,22.8486,22.8486,22.8486,200
ACR,D,20240201,9.92,10.04,9.92,10.03,18400
ACR-C,D,20240201,23.75,23.92,23.4,23.76,21200
ACR-D,D,20240201,22.13,22.47,21.17,21.35,56500
ACRE,D,20240201,9.57,9.5949,9.34,9.58,679800
ACV,D,20240201,22.25,22.92,22.1001,22.74,45400
ADC,D,20240201,59.61,61.26,59.295,61.21,914100
ADC-A,D,20240201,18.52,18.76,18.3635,18.76,11600
ADCT,D,20240201,3.17,3.68,2.92,3.6,2389300
ADM,D,20240201,55.68,56.79,55.56,56.76,5654000
ADNT,D,20240201,35.06,35.96,34.89,35.89,660500
ADT,D,20240201,6.53,6.6097,6.45,6.57,1406300
ADX,D,20240201,18.18,18.38,18.16,18.35,177600
AEE,D,20240201,69.23,70.86,68.83,70.7,2245500
AEFC,D,20240201,22.21,22.44,22.12,22.44,64900
AEG,D,20240201,5.84,5.845,5.75,5.83,3340300
AEL,D,20240201,55.26,55.37,54.69,55.27,992000
AEL-A,D,20240201,23.2,23.2799,23.13,23.14,42000
AEL-B,D,20240201,25.17,25.33,25.02,25.23,13500
AEM,D,20240201,49.64,51.07,49.49,50.61,2419000
AEO,D,20240201,19.99,20.32,19.7348,20.26,2927600
AER,D,20240201,77.3,77.86,76.47,77.3,1197100
AES,D,20240201,16.73,17.16,16.53,17.16,4543200
AESC,D,20240201,66.51,68.49,66.36,68.49,10400
AESI,D,20240201,17.54,17.76,17.26,17.55,555400
AEV.W,D,20240201,0.055,0.0608,0.046,0.051,27400
AEVA,D,20240201,0.88,0.8946,0.81,0.8269,828200
AFB,D,20240201,10.83,10.97,10.83,10.95,61800
AFG,D,20240201,119.76,120.5989,116.295,117.48,624000
AFGB,D,20240201,24.72,24.7376,24.42,24.495,8400
AFGC,D,20240201,22.35,22.39,22.0853,22.22,10400
AFGD,D,20240201,23.54,23.5967,23.27,23.39,12100
AFGE,D,20240201,19.91,19.91,19.25,19.64,11100
AFL,D,20240201,78.87,79.8,75.075,76.2,9777500
AFT,D,20240201,13.73,13.775,13.7,13.72,83400
AG,D,20240201,4.68,4.93,4.67,4.91,9137600
AGCO,D,20240201,122.98,123.5901,121.14,123.27,458100
AGD,D,20240201,9.22,9.344,9.21,9.32,102100
AGI,D,20240201,12.23,12.71,12.205,12.68,3177400
AGL,D,20240201,5.84,6.155,5.75,6.01,5173700
AGM,D,20240201,186.47,188.95,182.62,188.65,91800
AGM-C,D,20240201,25,25.05,24.95,25.05,1700
AGM-D,D,20240201,24.62,24.785,24.1001,24.7,2500
AGM-E,D,20240201,24.51,24.515,24.0801,24.15,2400
AGM-F,D,20240201,21.95,22.1902,21.9,22.1902,4300
AGM-G,D,20240201,20.81,21.39,20.6201,21.39,2800
AGO,D,20240201,81.07,81.54,79.68,81.16,337100
AGR,D,20240201,30.39,31.605,30.21,31.44,939400
AGRO,D,20240201,10.31,10.395,10.23,10.35,358400
AGS,D,20240201,8.71,8.92,8.63,8.91,290200
AGTI,D,20240201,7.15,7.15,6.81,7.08,261500
AGX,D,20240201,44.46,45.905,44.46,45.86,67300
AHH,D,20240201,11.95,12.06,11.675,12.04,421200
AHH-A,D,20240201,23.27,23.27,23.14,23.2497,5600
AHL-C,D,20240201,25.93,25.9496,25.825,25.89,9100
AHL-D,D,20240201,21.84,21.84,21.55,21.7549,15200
AHL-E,D,20240201,20.84,21.07,20.84,20.91,13200
AHT,D,20240201,1.71,1.815,1.58,1.77,920100
AHT-D,D,20240201,14.25,14.33,13.77,14.2,600
AHT-F,D,20240201,12.29,12.3,12.1452,12.29,4700
AHT-G,D,20240201,12.74,14.82,12.06,14.67,11400
AHT-H,D,20240201,12.7,12.7,12.43,12.5853,1300
AHT-I,D,20240201,12.2535,12.495,12.2535,12.31,800
AI,D,20240201,24.91,25.07,23.8901,24.95,4529500
AIF,D,20240201,14.42,14.48,14.32,14.42,115300
AIG,D,20240201,69.01,69.465,67.53,68.82,4304200
AIG-A,D,20240201,25.16,25.39,25.16,25.35,111400
AIN,D,20240201,89.35,90.19,88.27,90.11,106400
AIO,D,20240201,18.73,18.9,18.66,18.9,189000
AIR,D,20240201,60.98,62.48,60.78,62.13,307000
AIRC,D,20240201,32.64,33.03,32.234,33.03,2678900
AIT,D,20240201,177.44,182.05,176.87,181.67,202700
AIU,D,20240201,1,1,0.98,1,2800
AIV,D,20240201,7.42,7.61,7.29,7.61,813100
AIZ,D,20240201,166.81,169.46,163.71,169.3,531500
AIZN,D,20240201,20.7,21.03,20.15,20.74,17200
AJG,D,20240201,230.04,232.28,227.43,232.12,1003300
AJX,D,20240201,5.87,5.97,5.68,5.87,300700
AJXA,D,20240201,24.91,24.91,24.9,24.9,800
AKA,D,20240201,9.3,9.7,9.3,9.7,5100
AKO.B,D,20240201,14.8,15.19,14.8,15.1,44000
AKR,D,20240201,17.06,17.36,16.925,17.28,2301400
AL,D,20240201,42.4,42.98,41.91,42.85,622600
AL-A,D,20240201,25.02,25.0912,24.92,25.02,5500
ALB,D,20240201,117,118.1,113.29,116.78,3398400
ALC,D,20240201,75.29,76.45,75.17,76.39,581700
ALCC,D,20240201,11.35,11.4,11.07,11.15,194000
ALE,D,20240201,58.92,60.49,58.59,60.44,327700
ALEX,D,20240201,17.34,17.455,17.055,17.43,296000
ALG,D,20240201,213.83,215.71,209.14,215.62,62000
ALIT,D,20240201,8.98,9.08,8.825,9.08,10237000
ALK,D,20240201,36.11,36.42,35.31,36.26,1613200
ALL,D,20240201,154.34,156.53,153.42,156.19,1005000
ALL-B,D,20240201,25.73,25.85,25.73,25.82,48500
ALL-H,D,20240201,23.68,23.99,23.68,23.97,69400
ALL-I,D,20240201,22.87,23.38,22.775,23.28,17200
ALL-J,D,20240201,27.35,27.41,27.15,27.24,73700
ALLE,D,20240201,124.95,127.27,124.01,127.23,774300
ALLG,D,20240201,1.1,1.17,1.05,1.07,86900
ALLY,D,20240201,37.28,37.44,36.435,37.09,4648800
ALSN,D,20240201,61.12,61.51,60.26,61.45,553300
ALT-A,D,20240201,25.61,25.96,25.55,25.6342,7000
ALTG,D,20240201,10.81,11.135,10.81,11.06,231200
ALTM,D,20240201,4.94,4.96,4.64,4.75,9349100
ALU.W,D,20240201,0.28,0.3243,0.213,0.28,7800
ALUR,D,20240201,2.95,2.99,2.765,2.96,37900
ALV,D,20240201,108.62,111.26,108.57,111,751400
ALX,D,20240201,220,223.76,218.23,223.76,9400
AM,D,20240201,12.3,12.43,12.23,12.26,3014800
AMB.T,D,20240201,0.0803,0.09,0.0803,0.0816,6200
AMBC,D,20240201,16.23,16.31,15.95,16.27,311800
AMBP,D,20240201,3.74,3.84,3.73,3.73,2776200
AMC,D,20240201,4.1,4.15,4.02,4.06,10616800
AMCR,D,20240201,9.47,9.49,9.28,9.46,9631900
AME,D,20240201,163.51,165.9,162.36,165.87,1206700
AMG,D,20240201,149.37,151.29,147.7,151.27,321900
AMH,D,20240201,34.87,35.73,34.555,35.73,3665300
AMH-G,D,20240201,23.81,23.95,23.7,23.95,7200
AMH-H,D,20240201,24.9555,25,24.88,24.986,6600
AMK,D,20240201,30.86,31.13,30.57,31.13,98200
AMN,D,20240201,74.31,76.8,73.43,75.99,470200
AMP,D,20240201,387.35,389.7,378.055,386.02,391600
AMP.V,D,20240201,0.3647,0.3647,0.3647,0.3647,300
AMPS,D,20240201,5.57,5.97,5.45,5.58,1256900
AMPX,D,20240201,4.09,4.18,3.92,4.14,375500
AMPY,D,20240201,6.16,6.21,6,6.05,549500
AMR,D,20240201,401.09,409.6,401.08,407,135500
AMRC,D,20240201,21.06,22,20.66,21.82,472900
AMT,D,20240201,195.34,198.43,193.37,198.39,2700800
AMTB,D,20240201,22.67,22.67,21.7983,22.29,110700
AMTD,D,20240201,1.72,1.75,1.6901,1.71,18900
AMWL,D,20240201,1.09,1.13,1.07,1.09,901200
AMX,D,20240201,18.12,18.295,18.04,18.14,2232300
AN,D,20240201,141.11,147.16,140.88,145.63,670500
ANET,D,20240201,262,263.73,260.64,262.98,2236800
ANF,D,20240201,103.17,107,102.7666,106.58,1083300
ANVS,D,20240201,11.64,11.64,10.65,10.98,102300
AOD,D,20240201,7.94,8.07,7.94,8.01,414700
AOMR,D,20240201,10.67,10.94,10.67,10.9,25500
AON,D,20240201,296.4,300.53,294.58,300,1647200
AORT,D,20240201,16.79,17.095,16.5,17.02,256800
AOS,D,20240201,78.3,79.7,77.9501,79.57,1199900
AP,D,20240201,2.53,2.642,2.53,2.54,16800
APAM,D,20240201,42.31,44,42.31,43.98,852800
APCA,D,20240201,11.2,11.2,11.2,11.2,13400
APD,D,20240201,257.82,260.195,256.145,259.56,1517100
APG,D,20240201,31.81,33.255,31.805,33.11,1597100
APH,D,20240201,101.24,102.46,100.96,102.42,2549000
APLE,D,20240201,16.07,16.4,15.985,16.39,2059200
APO,D,20240201,100.78,101.66,98,100.55,2817200
APO-A,D,20240201,58.63,58.76,57.38,58.76,62600
APOS,D,20240201,27.17,27.31,27.16,27.31,14000
APTV,D,20240201,81.77,83.82,80.395,83.5,4805100
AQN,D,20240201,5.96,6.07,5.87,6.07,3457200
AQNB,D,20240201,24.77,24.9485,24.74,24.85,64900
AQNU,D,20240201,21.39,21.67,21.13,21.64,16000
AR,D,20240201,22.48,22.61,21.8394,22.16,3679300
ARC,D,20240201,2.92,3.01,2.91,2.99,97500
ARCH,D,20240201,178.4,179.49,175.56,177.83,163600
ARCO,D,20240201,12.47,12.98,12.47,12.97,1449100
ARDC,D,20240201,13.47,13.54,13.39,13.42,103500
ARE,D,20240201,120.5,122.53,117.43,122.47,1323400
ARES,D,20240201,121.76,122.89,119.76,122.62,574000
ARG-A,D,20240201,23.88,23.88,23.6,23.65,13700
ARGD,D,20240201,22.75,23.03,22.51,22.96,29100
ARI,D,20240201,11.18,11.33,10.97,11.32,1077000
ARIS,D,20240201,8.75,8.94,8.6375,8.76,159200
ARL,D,20240201,22.36,23.4106,22.36,23.06,5600
ARLO,D,20240201,8.92,9.15,8.875,9.12,713000
ARMK,D,20240201,29.14,29.79,28.94,29.71,2933700
AROC,D,20240201,16.49,16.665,16.3,16.59,1388100
ARR,D,20240201,19.15,19.645,18.805,19.57,1468200
ARR-C,D,20240201,21.3,21.6098,21.25,21.6,47000
ARW,D,20240201,111.65,112.24,109.2,111.46,640000
AS,D,20240201,13.4,13.8,13.1,13.4,18656400
ASA,D,20240201,14.66,15.131,14.66,14.88,77200
ASAI,D,20240201,13.85,13.98,13.66,13.84,448500
ASAN,D,20240201,17.58,17.755,17.11,17.54,1631400
ASB,D,20240201,21.18,21.27,20.125,20.84,2744400
ASB-E,D,20240201,21.25,21.26,20.84,21,18400
ASB-F,D,20240201,20.25,20.25,19.58,19.98,35800
ASBA,D,20240201,22.98,23.25,22.33,22.87,70600
ASC,D,20240201,16.7,16.77,15.6,16.25,1126300
ASG,D,20240201,5.22,5.31,5.22,5.29,236000
ASGI,D,20240201,17.38,17.57,17.36,17.57,131300
ASGN,D,20240201,93.18,94.22,92.37,94.15,184100
ASH,D,20240201,96.73,96.73,92.625,94.46,1157300
ASIX,D,20240201,25.63,26.16,25.5,26.07,157000
ASPN,D,20240201,11.31,11.385,10.85,11.25,816100
ASR,D,20240201,295.22,298.54,292.12,298.15,105500
ASX,D,20240201,9.21,9.25,9.01,9.05,5769800
ATC-D,D,20240201,23.9,24.075,23.66,23.97,18100
ATC-H,D,20240201,24.3,24.3,23.7,23.94,24500
ATEN,D,20240201,13.41,13.51,13.28,13.41,421000
