<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231128,0.87,0.9595,0.8,0.9498,3900
AACI,D,20231128,10.7299,10.73,10.7299,10.73,600
AACIW,D,20231128,0.05,0.05,0.0351,0.0351,500
AADI,D,20231128,4.85,5.46,4.72,5.41,108900
AADR,D,20231128,53.52,53.52,53.5,53.5,300
AAL,D,20231128,12.19,12.26,11.95,12.17,33964500
AAME,D,20231128,2.07,2.09,1.9999,2,3100
AAOI,D,20231128,14.61,15.2,13.88,14.61,2960400
AAON,D,20231128,63.52,63.825,61.86,61.91,316800
AAPB,D,20231128,26.91,27.17,26.91,27.04,3200
AAPD,D,20231128,20.63,20.64,20.47,20.55,86400
AAPL,D,20231128,189.78,191.08,189.4,190.4,38414700
AAPU,D,20231128,27.21,27.48,27.18,27.36,74800
AAXJ,D,20231128,65.58,65.92,65.54,65.84,594800
ABAT,D,20231128,4.1,4.33,3.95,4.3,348100
ABCB,D,20231128,42.25,42.43,41.86,42.09,179400
ABCL,D,20231128,4.6,4.8,4.4,4.73,2338300
ABCM,D,20231128,23.94,23.96,23.94,23.95,6450900
ABEO,D,20231128,4.93,5.01,4.66,4.96,331000
ABIO,D,20231128,1.95,1.95,1.89,1.9,5900
ABL,D,20231128,7.31,7.31,7.0624,7.1,7000
ABLLL,D,20231128,24.79,24.85,24.75,24.75,3200
ABLLW,D,20231128,0.38,0.4,0.38,0.3849,6200
ABLV,D,20231128,2.8,2.92,2.8,2.84,9000
ABNB,D,20231128,128.79,129.54,125.85,127.56,4024400
ABOS,D,20231128,2.36,2.36,2.19,2.26,320900
ABSI,D,20231128,1.4,1.52,1.35,1.52,423100
ABTS,D,20231128,0.95,0.98,0.95,0.98,7400
ABUS,D,20231128,1.82,1.86,1.79,1.85,542100
ABVC,D,20231128,1.68,1.71,1.45,1.5,967100
ABVX,D,20231128,9.81,10.22,9.42,9.8,499700
ACAB,D,20231128,10.61,10.61,10.6,10.6,7500
ACAD,D,20231128,22.16,22.29,21.87,22.29,946500
ACAH,D,20231128,10.54,10.54,10.53,10.53,600
ACAHU,D,20231128,10.47,10.55,10.47,10.55,700
ACB,D,20231128,0.46,0.4656,0.4588,0.4656,2537000
ACCD,D,20231128,8.27,8.5,8.05,8.5,419400
ACDC,D,20231128,8.27,8.3,8,8.08,536900
ACET,D,20231128,1.18,1.18,1.1,1.11,238500
ACGL,D,20231128,86.79,87.16,84.39,84.45,1621100
