<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20231208,0.89,0.8938,0.8,0.81,20800
AADI,D,20231208,4.75,5.14,4.7,4.96,218600
AADR,D,20231208,53.02,54.206,53.02,54.05,1300
AAGR,D,20231208,3.89,3.9806,2.21,2.3,1148900
AAGRW,D,20231208,0.05,0.074,0.0311,0.0312,28600
AAL,D,20231208,13.87,13.98,13.71,13.76,30196900
AAME,D,20231208,1.92,1.92,1.9,1.91,5100
AAOI,D,20231208,17.83,19.84,17.83,19.76,4883700
AAON,D,20231208,64.77,66.435,64.39,65.34,298800
AAPB,D,20231208,27.829,28.241,27.74,28.2,12900
AAPD,D,20231208,20.21,20.24,20.0099,20.02,93700
AAPL,D,20231208,194.2,195.99,193.67,195.71,53406300
AAPU,D,20231208,28.12,28.495,28.01,28.47,96000
AAXJ,D,20231208,64.27,64.55,64.13,64.39,796800
ABAT,D,20231208,4.11,4.2097,3.9999,4,480400
ABCB,D,20231208,46.99,47.59,46.425,47,344900
ABCL,D,20231208,4.79,4.97,4.7001,4.87,1524500
ABEO,D,20231208,4.75,4.88,4.7,4.78,111100
ABIO,D,20231208,1.8,1.82,1.8,1.81,13400
ABL,D,20231208,7.33,7.33,6.88,7,30100
ABLLL,D,20231208,25,25,24.9,24.9,1000
ABLLW,D,20231208,0.357,0.3999,0.357,0.3864,5300
ABLV,D,20231208,2.85,2.99,2.815,2.989,12700
ABNB,D,20231208,138.19,141.54,137.8,140.68,4411100
ABOS,D,20231208,2.83,2.8399,2.71,2.77,307200
ABSI,D,20231208,2.34,2.49,2.22,2.3,931800
ABTS,D,20231208,0.9797,1.08,0.9789,1.06,53900
ABUS,D,20231208,2.07,2.09,2.02,2.07,324500
ABVC,D,20231208,1.25,1.25,1.16,1.19,281500
ABVX,D,20231208,10.5,10.8,10.29,10.49,186500
ACAB,D,20231208,10.66,10.66,10.65,10.65,1500
ACAC,D,20231208,10.97,10.97,10.96,10.96,116400
ACAD,D,20231208,21.73,21.73,20.87,20.98,1440100
ACAH,D,20231208,10.52,10.52,10.52,10.52,100
ACAHW,D,20231208,0.026,0.026,0.026,0.026,11300
ACAX,D,20231208,10.8,10.8,10.6,10.6,200
ACB,D,20231208,0.486,0.522,0.484,0.5176,8490100
ACBA,D,20231208,11.75,11.75,11.75,11.75,2900
ACCD,D,20231208,9.19,9.3901,8.945,9.34,361900
ACDC,D,20231208,7.83,8.09,7.69,7.97,476900
ACET,D,20231208,1.38,1.405,1.27,1.38,303800
ACGL,D,20231208,78.68,79.39,78.32,79.3,1372900
ACGLN,D,20231208,19.62,19.62,19.39,19.52,28400
ACGLO,D,20231208,22.75,22.78,22.6,22.71,48000
ACHC,D,20231208,71.98,73.32,71.37,73.26,873900
ACHL,D,20231208,0.91,0.9752,0.89,0.94,278600
ACHV,D,20231208,5.5,5.6,5.36,5.51,30300
ACIC,D,20231208,8.48,8.72,8.42,8.69,242900
ACIU,D,20231208,3.62,3.7,3.4864,3.69,52400
ACIW,D,20231208,27.28,27.87,27.28,27.83,487500
ACLS,D,20231208,122.21,124.41,121.35,122.69,1394800
ACLX,D,20231208,57.89,59.085,56.19,56.22,1293400
ACMR,D,20231208,16.23,16.2786,15.87,16,456900
ACNB,D,20231208,40.13,40.36,39.55,39.8,11300
ACNT,D,20231208,7.91,8.07,7.88,8.03,17900
ACON,D,20231208,0.2436,0.2436,0.2111,0.22,28600
ACOR,D,20231208,12.82,13.4,12.01,12.2659,11600
ACRS,D,20231208,1.01,1.04,0.9755,1.01,2095900
ACRV,D,20231208,5.31,5.415,4.82,5.03,22200
ACRX,D,20231208,0.75,0.78,0.7286,0.7286,55600
ACST,D,20231208,2.34,2.34,2.22,2.3,7400
ACT,D,20231208,27.33,27.63,27.12,27.54,197500
ACTG,D,20231208,3.78,3.795,3.73,3.78,93400
ACVA,D,20231208,14.25,14.5,14.08,14.35,1537800
ACWI,D,20231208,98.13,98.82,98.13,98.71,2459700
ACWX,D,20231208,49.23,49.5525,49.22,49.48,2454500
ACXP,D,20231208,4.37,4.655,3.93,4,345300
ADAG,D,20231208,1.83,1.9,1.78,1.88,26500
ADAP,D,20231208,0.5317,0.5605,0.53,0.5449,263700
ADBE,D,20231208,605,610.23,601.3,610.01,2499600
ADD,D,20231208,0.3005,0.3005,0.2905,0.2912,73900
ADEA,D,20231208,9.64,9.91,9.621,9.89,270300
ADES,D,20231208,2.7,2.7,2.66,2.69,18900
ADI,D,20231208,184.25,186.3,183.81,184.88,2404100
