<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
A,D,20240129,131.75,132.9,131.28,132.83,1407200
AA,D,20240129,30.46,30.97,29.6894,30.91,4649100
AAC.S,D,20240129,10.58,10.58,10.58,10.58,5100
AAC.T,D,20240129,0.209,0.209,0.1831,0.1837,4200
AACT,D,20240129,10.5,10.5,10.49,10.5,1800
AAN,D,20240129,10.81,10.86,10.57,10.79,182700
AAP,D,20240129,66.25,68.02,65.4,66.96,1291000
AAT,D,20240129,23.57,23.89,23.425,23.8,234800
AB,D,20240129,33.75,33.85,32.92,33.32,462400
ABBV,D,20240129,165.85,166.76,163.68,163.91,4704200
ABEV,D,20240129,2.67,2.67,2.64,2.67,5234600
ABG,D,20240129,213.92,220.07,212.925,219.68,118900
ABM,D,20240129,42.15,42.15,41.385,41.85,305400
ABR,D,20240129,13.8,14.29,13.73,14.25,4394400
ABR-D,D,20240129,17.87,18.03,17.75,18.01,23900
ABR-E,D,20240129,17.8,18.16,17.7999,17.85,7100
ABR-F,D,20240129,18.71,18.97,18.68,18.78,39700
ABT,D,20240129,112.15,113.47,112.03,113.45,6480600
AC,D,20240129,34.89,34.89,34.38,34.38,1800
ACA,D,20240129,78.45,80.55,77.97,80.34,235200
ACCO,D,20240129,6.17,6.19,6.085,6.19,416300
ACEL,D,20240129,10.51,10.645,10.45,10.61,165600
ACH.W,D,20240129,0.92,0.99,0.855,0.99,3800
ACHR,D,20240129,4.93,5.22,4.9,5.17,3954200
ACI,D,20240129,21.84,21.92,21.56,21.7,2846200
ACM,D,20240129,89.16,89.795,88.83,89.62,622700
ACN,D,20240129,370.52,375.425,370.08,373.35,1683100
ACP,D,20240129,6.81,6.87,6.8001,6.86,319700
ACP-A,D,20240129,22.33,22.73,22.33,22.5,3300
ACR,D,20240129,9.82,9.95,9.82,9.9,67700
ACR-C,D,20240129,23.89,23.93,23.75,23.87,9800
ACR-D,D,20240129,23.12,23.1284,23,23.0001,1300
ACRE,D,20240129,10.38,10.53,10.31,10.49,537000
ACV,D,20240129,21.44,21.6,21.44,21.6,37900
ADC,D,20240129,59.49,60.58,59.36,60.5,1254000
ADC-A,D,20240129,18.85,18.85,18.69,18.71,3200
ADCT,D,20240129,2.68,3.22,2.63,3.22,1926400
ADM,D,20240129,53.91,55.15,53.07,54.94,11737400
ADNT,D,20240129,35.1,35.65,34.96,35.53,637700
ADT,D,20240129,6.61,6.63,6.36,6.59,3677800
ADX,D,20240129,18.25,18.43,18.25,18.42,160400
AEE,D,20240129,69.62,70.12,69.13,69.79,1500200
AEFC,D,20240129,21.92,22.02,21.92,21.95,17500
AEG,D,20240129,5.96,5.97,5.89,5.91,2334200
AEL,D,20240129,55.5,55.56,55.46,55.5,370200
AEL-A,D,20240129,23.2,23.49,23.2,23.49,28700
AEL-B,D,20240129,24.9,25.7,24.81,25.0148,19500
AEM,D,20240129,49.83,49.95,48.905,49.92,2141400
AEO,D,20240129,20.59,20.69,20.321,20.5,2025000
AER,D,20240129,77.43,77.85,76.43,77.06,1319600
AES,D,20240129,17.15,17.36,16.83,17.28,4555900
AESC,D,20240129,67.85,68.4,66.71,68.08,16900
AESI,D,20240129,17.41,17.57,17.15,17.57,376900
AEV.W,D,20240129,0.058,0.058,0.058,0.058,3000
AEVA,D,20240129,0.84,0.8692,0.79,0.8654,838900
AFB,D,20240129,10.59,10.71,10.59,10.7,75900
AFG,D,20240129,119.89,121.205,119.89,121.17,217700
AFGB,D,20240129,24.92,25.09,24.732,24.9329,8200
AFGC,D,20240129,23.08,23.25,22.79,23.25,7900
AFGD,D,20240129,24.16,24.37,24.0499,24.37,6100
AFGE,D,20240129,20.19,20.45,20.19,20.43,9600
AFL,D,20240129,84.93,85.3,84.07,84.59,1737600
AFT,D,20240129,13.65,13.71,13.61,13.64,84800
AG,D,20240129,4.91,4.91,4.54,4.59,20878100
AGCO,D,20240129,123.07,124.16,121.54,123.6,500200
AGD,D,20240129,9.23,9.31,9.23,9.31,81600
AGI,D,20240129,12.31,12.36,12.125,12.35,1592300
AGL,D,20240129,5.81,6.058,5.6571,5.96,7232900
AGM,D,20240129,189.28,192.03,187.97,191.72,47300
AGM-C,D,20240129,25.05,25.07,25.01,25.03,1400
AGM-D,D,20240129,24.3,24.322,24.03,24.26,1800
AGM-E,D,20240129,24.05,24.12,23.6701,24.1,4300
AGM-F,D,20240129,22.13,22.14,21.9163,22,4100
AGM-G,D,20240129,20.24,20.58,20.24,20.46,14900
AGO,D,20240129,82.52,82.65,82.05,82.44,171500
AGR,D,20240129,30.46,30.9,30.235,30.75,483200
AGRO,D,20240129,10.17,10.285,10.135,10.25,837200
AGS,D,20240129,8.61,8.99,8.47,8.99,832200
AGTI,D,20240129,7.35,7.58,7.25,7.54,181000
AGX,D,20240129,44.5,44.58,43.97,44.5,58200
AHH,D,20240129,12.38,12.38,12.065,12.22,510100
AHH-A,D,20240129,23.62,23.62,23.53,23.53,400
AHL-C,D,20240129,25.76,25.87,25.69,25.87,20800
AHL-D,D,20240129,21.66,21.83,21.56,21.6899,6200
AHL-E,D,20240129,20.55,20.97,20.55,20.83,17100
AHT,D,20240129,1.39,1.42,1.35,1.38,119400
AHT-D,D,20240129,13.41,13.505,13.01,13.01,1000
AHT-F,D,20240129,11.01,11.0277,10.9,10.9,1500
AHT-G,D,20240129,12.9745,12.9745,12.9745,12.9745,1500
AHT-H,D,20240129,10.61,11.0881,10.55,11.01,2500
AHT-I,D,20240129,11.51,11.51,10.6,11.01,600
AI,D,20240129,25.12,26.105,24.92,26.06,4082000
AIF,D,20240129,14.45,14.46,14.3,14.35,100700
AIG,D,20240129,69.41,69.69,69.035,69.37,3167100
AIG-A,D,20240129,24.54,24.6903,24.49,24.575,27500
AIN,D,20240129,89.27,91.97,89.27,91.92,114600
AIO,D,20240129,18.51,18.75,18.5087,18.75,106100
AIR,D,20240129,58.1,59.61,57.76,59.31,208400
AIRC,D,20240129,33.03,33.33,32.92,33.16,1115700
AIT,D,20240129,177.37,179.4,177.09,178.96,197100
AIU,D,20240129,0.99,1.01,0.99,0.9951,2900
AIV,D,20240129,7.63,7.72,7.63,7.7,661800
AIZ,D,20240129,170,170.3306,168.51,169.33,445200
AIZN,D,20240129,20.62,20.85,20.62,20.7,43900
AJG,D,20240129,232.17,233.47,228.63,228.78,1440000
AJX,D,20240129,5.3,5.675,5.26,5.64,315400
AJXA,D,20240129,24.95,24.95,24.878,24.8811,13700
AKA,D,20240129,9.36,9.85,8.8003,9.84,4800
AKO.A,D,20240129,12.09,12.09,11.78,11.78,2400
AKO.B,D,20240129,14.16,14.21,13.74,13.74,32700
AKR,D,20240129,17.55,17.56,17.315,17.55,990600
