<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230816,1.18,1.22,1.18,1.21,6500
AACI,D,20230816,10.74,10.79,10.7399,10.79,9900
AADI,D,20230816,5.96,6.07,5.88,5.93,126800
AADR,D,20230816,51.03,51.182,50.6,50.6909,700
AAL,D,20230816,15.58,15.835,15.39,15.44,20012000
AAME,D,20230816,1.81,1.82,1.7317,1.7317,1700
AAOI,D,20230816,14.2,14.3699,12.8,13.03,3755600
AAON,D,20230816,94.55,95.7099,93.69,94.57,143900
AAPB,D,20230816,24.9,25,24.541,24.59,6200
AAPD,D,20230816,22.01,22.11,21.88,22.11,264400
AAPL,D,20230816,177.13,178.54,176.5,176.57,46964800
AAPU,D,20230816,25.16,25.4797,25.0711,25.08,122800
AAXJ,D,20230816,64.62,64.93,64.455,64.5,808600
ABCB,D,20230816,41.72,42.19,41.15,41.18,163700
ABCL,D,20230816,5.5,5.595,5.46,5.5,2048300
ABCM,D,20230816,22.5,22.5,20.79,21.54,6053900
ABEO,D,20230816,3.45,3.72,3.3091,3.56,89100
ABIO,D,20230816,2.01,2.0396,2.0058,2.03,7000
ABL,D,20230816,7.64,7.75,7.5,7.51,17000
ABLLW,D,20230816,0.29,0.29,0.254,0.266,49200
ABNB,D,20230816,129,130.15,128.4,128.83,3336800
ABOS,D,20230816,7.12,7.12,6.51,6.79,706100
ABSI,D,20230816,1.64,1.65,1.5,1.6,477700
ABUS,D,20230816,1.99,2.075,1.98,2.03,1131900
ABVC,D,20230816,1.9,2.408,1.9,1.94,712800
ACAB,D,20230816,10.51,10.52,10.51,10.51,1600
ACAC,D,20230816,10.8,10.87,10.8,10.87,1100
ACACU,D,20230816,10.99,11,10.933,10.933,2100
ACAD,D,20230816,29.06,29.99,28.92,29.25,2209300
ACAHW,D,20230816,0.008,0.0081,0.0065,0.0067,44100
ACB,D,20230816,0.518,0.52,0.5,0.5,4330800
ACBA,D,20230816,11.29,11.29,11.29,11.29,100
ACBAU,D,20230816,11.15,11.15,11.15,11.15,100
ACCD,D,20230816,13.66,13.79,13.23,13.32,397500
ACDC,D,20230816,10.36,10.8,10.36,10.46,601700
ACDCW,D,20230816,0.005,0.005,0.005,0.005,3700
ACER,D,20230816,0.79,0.796,0.7229,0.7231,54600
ACET,D,20230816,2.11,2.175,2.03,2.06,281700
ACGL,D,20230816,77.5,77.96,76.85,76.95,1195300
ACGLN,D,20230816,18.73,18.7984,18.61,18.63,12900
ACGLO,D,20230816,22.4,22.4796,22.02,22.47,9200
ACGN,D,20230816,0.43,0.46,0.4013,0.43,49100
ACHC,D,20230816,77.07,77.39,76.38,76.55,234100
ACHL,D,20230816,0.97,1.02,0.941,0.941,121100
ACHV,D,20230816,5.08,5.2251,4.86,4.96,131200
ACIU,D,20230816,3,3.07,2.95,3.05,24000
ACIW,D,20230816,23.43,23.56,23.205,23.24,240300
ACLS,D,20230816,169.82,170.555,165.1,165.52,381600
ACLX,D,20230816,35.74,36.7,35.315,35.58,635200
ACMR,D,20230816,13.4,13.4359,12.95,12.98,458900
ACNB,D,20230816,33.7441,34.18,33.6039,33.9,9900
ACNT,D,20230816,9.26,9.26,8.87,9.19,7000
ACON,D,20230816,0.4901,0.52,0.45,0.4831,90800
ACOR,D,20230816,16.7496,16.7499,16.0589,16.59,6500
ACRS,D,20230816,7.75,7.99,7.4601,7.72,683600
ACRV,D,20230816,11.6,12.12,11.26,11.26,23000
ACRX,D,20230816,0.799,0.8397,0.7524,0.805,305200
ACST,D,20230816,2.18,2.28,2.1409,2.15,25500
ACT,D,20230816,29.19,29.34,28.45,28.48,127500
ACTG,D,20230816,3.77,3.81,3.75,3.76,151300
ACVA,D,20230816,15.55,15.655,15.14,15.16,766100
ACWI,D,20230816,94.89,95.27,94.37,94.39,1946500
ACWX,D,20230816,48.1,48.32,47.92,47.92,2311800
ACXP,D,20230816,1.62,1.87,1.62,1.73,56100
ADAG,D,20230816,1.33,1.3473,1.26,1.32,24600
ADAP,D,20230816,0.77,0.7897,0.77,0.7768,346600
ADBE,D,20230816,517.81,523.15,514.17,514.49,1541200
ADD,D,20230816,1.28,1.2805,1.2,1.22,30800
ADEA,D,20230816,10.1,10.22,10.085,10.15,457300
ADER,D,20230816,11.2,11.28,11.2,11.28,15100
ADES,D,20230816,1.9,2.1,1.86,2,137500
ADI,D,20230816,180.39,180.64,175.7708,177.17,4869100
ADIL,D,20230816,3.73,3.84,3.5046,3.65,45600
ADMA,D,20230816,4.54,4.56,4.36,4.44,3239000
ADMP,D,20230816,0.88,0.8843,0.77,0.7934,906100
ADN,D,20230816,0.65,0.6655,0.6035,0.62,461600
ADNWW,D,20230816,0.083,0.1098,0.083,0.1098,1000
ADOCR,D,20230816,0.0906,0.13,0.0903,0.1083,3900
ADP,D,20230816,250.92,252.98,250.35,250.9,1275300
ADPT,D,20230816,6.2,6.38,6.13,6.22,1304900
ADSE,D,20230816,7.65,7.98,7.332,7.39,80000
ADSEW,D,20230816,0.8599,0.8599,0.85,0.85,20400
ADSK,D,20230816,208.84,210.04,203.57,203.65,1517300
ADTH,D,20230816,1.38,1.41,1.36,1.38,103500
ADTHW,D,20230816,0.0945,0.0967,0.06,0.06,4900
ADTN,D,20230816,8.1,8.2,7.905,8.09,760700
ADTX,D,20230816,0.3,0.305,0.285,0.3038,50100
ADUS,D,20230816,96.02,96.86,93.38,93.41,104300
ADV,D,20230816,2.74,2.86,2.74,2.77,288800
ADVM,D,20230816,1.78,1.781,1.68,1.71,202100
ADVWW,D,20230816,0.21,0.21,0.1925,0.1925,21500
ADXN,D,20230816,0.5189,0.55,0.502,0.532,14600
AEAEW,D,20230816,0.07,0.0703,0.0682,0.07,25100
AEHL,D,20230816,0.819,0.8445,0.7667,0.81,148200
AEHR,D,20230816,43.5,44.2085,41.8,42.1,768100
AEI,D,20230816,1.32,1.3302,1.27,1.32,31200
AEIS,D,20230816,112.94,115.01,109.82,111.75,195200
AEMD,D,20230816,0.33,0.33,0.3004,0.3078,137900
AENT,D,20230816,2.09,2.09,1.94,2.06,7500
AENTW,D,20230816,0.0376,0.038,0.0376,0.038,1000
AEP,D,20230816,79.31,79.9,78.9301,79.19,3285900
AEY,D,20230816,0.4,0.4427,0.381,0.4196,94300
AEYE,D,20230816,4.98,4.99,4.72,4.72,14900
AEZS,D,20230816,2.9,2.92,2.8255,2.83,3200
AFBI,D,20230816,13.5,14.27,13.5,14.27,3000
AFCG,D,20230816,12.8,13.11,12.55,12.58,118600
AFIB,D,20230816,0.584,0.6593,0.584,0.5858,48000
AFMD,D,20230816,0.5557,0.5699,0.5,0.526,434600
AFRI,D,20230816,11.01,11.09,10.93,10.99,19000
AFRIW,D,20230816,0.98,0.98,0.97,0.98,3500
AFRM,D,20230816,14.35,14.715,14.26,14.37,6901300
AFYA,D,20230816,15.06,15.2,14.58,14.65,211600
AGAE,D,20230816,0.99,1,0.97,0.9875,183300
AGBA,D,20230816,0.82,0.9296,0.7855,0.864,745800
AGBAW,D,20230816,0.0451,0.0451,0.045,0.045,7900
AGEN,D,20230816,1.33,1.345,1.25,1.26,3129700
AGFY,D,20230816,2.5992,2.5992,2.3,2.39,25200
AGIL,D,20230816,0.5545,0.599,0.5352,0.5599,21400
AGILW,D,20230816,0.0382,0.0382,0.0382,0.0382,10000
AGIO,D,20230816,27.56,27.815,26.19,26.7,406700
AGLE,D,20230816,0.441,0.467,0.44,0.462,88200
AGMH,D,20230816,1.68,1.68,1.68,1.68,200
AGNC,D,20230816,9.6,9.66,9.52,9.55,10608200
AGNCL,D,20230816,22.819,22.821,22.3645,22.41,2400
AGNCM,D,20230816,22.83,22.9615,22.21,22.66,27900
AGNCN,D,20230816,25.53,25.66,25.45,25.45,26200
AGNCO,D,20230816,23.27,23.33,23.21,23.33,21800
AGNCP,D,20230816,21.18,21.3195,21,21.31,40600
AGNG,D,20230816,27.38,27.47,27.2113,27.2113,3800
AGRI,D,20230816,0.12,0.1249,0.116,0.1216,2745700
AGRIW,D,20230816,0.0171,0.0171,0.01,0.015,43100
AGRX,D,20230816,2.19,2.23,2,2.09,62300
AGYS,D,20230816,72.46,72.95,70.66,70.83,78400
AGZD,D,20230816,22.13,22.21,22.13,22.16,18300
AHCO,D,20230816,13.61,13.85,13.35,13.47,957800
AHG,D,20230816,0.29,0.3199,0.29,0.3042,8300
AHI,D,20230816,3.85,3.9865,3.76,3.84,539700
AIA,D,20230816,56.94,57.17,56.6607,56.68,15200
AIH,D,20230816,0.835,0.835,0.83,0.83,3600
AIHS,D,20230816,0.49,0.49,0.44,0.471,27600
AIMAW,D,20230816,0.054,0.064,0.0474,0.064,3600
AIMBU,D,20230816,10.52,10.52,10.52,10.52,100
AIMD,D,20230816,0.69,0.7199,0.56,0.628,50300
AIP,D,20230816,6.61,6.7,6.42,6.44,84600
AIQ,D,20230816,27.44,27.5195,27.161,27.17,250500
AIRG,D,20230816,4.15,4.35,4.115,4.17,55600
AIRR,D,20230816,54.29,54.6731,53.57,53.61,37800
AIRS,D,20230816,7.79,7.969,7.749,7.9,35700
AIRT,D,20230816,22.12,22.38,21.71,22,8700
AIRTP,D,20230816,21.48,21.9264,21.47,21.47,2000
AIXI,D,20230816,4.66,4.9,4.43,4.5,693200
AKAM,D,20230816,102.5,102.92,101.52,101.68,5461100
AKAN,D,20230816,0.53,0.5301,0.51,0.51,114900
AKBA,D,20230816,1.32,1.32,1.26,1.26,1015600
AKLI,D,20230816,1.04,1.04,0.981,1.01,15600
AKRO,D,20230816,47.03,47.18,46.02,46.4,391400
AKTS,D,20230816,1.85,1.85,1.77,1.79,522700
AKTX,D,20230816,0.191,0.1987,0.18,0.1888,233800
AKU,D,20230816,0.207,0.2599,0.153,0.167,33178100
AKYA,D,20230816,5.49,5.55,5.24,5.28,201400
ALAR,D,20230816,2.38,2.46,2.38,2.43,15000
ALBT,D,20230816,1.12,1.12,1.05,1.05,10600
