<ticker>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>
AACG,D,20230808,1.25,1.2899,1.1198,1.2198,23300
AACIW,D,20230808,0.0683,0.0684,0.0683,0.0684,200
AADI,D,20230808,5.92,5.945,5.75,5.84,167400
AADR,D,20230808,51.6577,51.6577,51.615,51.65,800
AAL,D,20230808,15.8,16.22,15.765,16.18,25107600
AAME,D,20230808,1.95,1.97,1.82,1.82,21800
AAOI,D,20230808,11.63,12.2,11.34,12.19,5693500
AAON,D,20230808,93.3,96.54,92.5,96.39,355900
AAPB,D,20230808,25.35,25.451,24.9006,25.38,16600
AAPD,D,20230808,21.76,21.98,21.66,21.7,177400
AAPL,D,20230808,179.69,180.27,177.58,179.8,67823000
AAPU,D,20230808,25.76,25.8725,25.33,25.8,245600
AAXJ,D,20230808,67.02,67.23,66.71,67.19,626300
ABCB,D,20230808,44.03,44.97,43.44,44.6,298800
ABCL,D,20230808,5.86,5.925,5.7,5.89,1998100
ABCM,D,20230808,22.45,22.98,22.35,22.48,2476700
ABEO,D,20230808,3,3.02,2.83,2.98,91700
ABIO,D,20230808,2.03,2.0399,2.011,2.02,4400
ABL,D,20230808,6.09,6.25,5.8,5.8,23500
ABLLW,D,20230808,0.2051,0.23,0.205,0.22,18600
ABNB,D,20230808,140.52,140.52,137.03,139.55,4685700
ABOS,D,20230808,6.97,7.23,6.7303,7,941600
ABSI,D,20230808,1.75,1.85,1.62,1.83,326900
ABUS,D,20230808,2.08,2.08,2.01,2.03,476400
ABVC,D,20230808,2.47,2.55,2.4,2.4,45500
ACABW,D,20230808,0.0348,0.0348,0.0318,0.0319,2800
ACAD,D,20230808,26.83,27.15,26.445,26.72,1329400
ACAHW,D,20230808,0.0234,0.0243,0.02,0.02,13200
ACB,D,20230808,0.54,0.5649,0.5255,0.5537,4801900
ACBA,D,20230808,11.33,11.33,11.245,11.245,200
ACBAU,D,20230808,10.91,10.91,10.91,10.91,100
ACCD,D,20230808,14.07,14.74,13.94,14.67,438300
ACDC,D,20230808,12.1,12.45,11.8,12.44,419600
ACDCW,D,20230808,0.007,0.007,0.0051,0.0069,17100
